CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000000ED;06/03/2021;19;0.656;R
ES0031300000000000ED;06/03/2021;20;0.918;R
ES0031300000000000ED;06/03/2021;21;1.076;R
ES0031300000000000ED;06/03/2021;22;1.226;R
ES0031300000000000ED;06/03/2021;23;1.037;R
ES0031300000000000ED;06/03/2021;24;1.281;R
ES0031300000000000ED;07/03/2021;1;0.635;R
ES0031300000000000ED;07/03/2021;2;0.774;R
ES0031300000000000ED;07/03/2021;3;0.682;R
ES0031300000000000ED;07/03/2021;4;0.703;R
ES0031300000000000ED;07/03/2021;5;0.712;R
ES0031300000000000ED;07/03/2021;6;0.794;R
ES0031300000000000ED;07/03/2021;7;0.856;R
ES0031300000000000ED;07/03/2021;8;1.063;R
ES0031300000000000ED;07/03/2021;9;0.82;R
ES0031300000000000ED;07/03/2021;10;0.799;R
ES0031300000000000ED;07/03/2021;11;1.221;R
ES0031300000000000ED;07/03/2021;12;2.088;R
ES0031300000000000ED;07/03/2021;13;0.885;R
ES0031300000000000ED;07/03/2021;14;0.046;R
ES0031300000000000ED;07/03/2021;15;0.045;R
ES0031300000000000ED;07/03/2021;16;0.469;R
ES0031300000000000ED;07/03/2021;17;0.584;R
ES0031300000000000ED;07/03/2021;18;0.574;R
ES0031300000000000ED;07/03/2021;19;0.549;R
ES0031300000000000ED;07/03/2021;20;0.573;R
ES0031300000000000ED;07/03/2021;21;0.383;R
ES0031300000000000ED;07/03/2021;22;0.491;R
ES0031300000000000ED;07/03/2021;23;0.662;R
ES0031300000000000ED;07/03/2021;24;0.377;R
ES0031300000000000ED;08/03/2021;1;0.376;R
ES0031300000000000ED;08/03/2021;2;0.503;R
ES0031300000000000ED;08/03/2021;3;1.02;R
ES0031300000000000ED;08/03/2021;4;0.958;R
ES0031300000000000ED;08/03/2021;5;0.916;R
ES0031300000000000ED;08/03/2021;6;0.758;R
ES0031300000000000ED;08/03/2021;7;1.101;R
ES0031300000000000ED;08/03/2021;8;0.863;R
ES0031300000000000ED;08/03/2021;9;0.845;R
ES0031300000000000ED;08/03/2021;10;0.922;R
ES0031300000000000ED;08/03/2021;11;0.885;R
ES0031300000000000ED;08/03/2021;12;1.63;R
ES0031300000000000ED;08/03/2021;13;1.529;R
ES0031300000000000ED;08/03/2021;14;1.382;R
ES0031300000000000ED;08/03/2021;15;0.52;R
ES0031300000000000ED;08/03/2021;16;0.647;R
ES0031300000000000ED;08/03/2021;17;0.289;R
ES0031300000000000ED;08/03/2021;18;0.17;R
ES0031300000000000ED;08/03/2021;19;0.046;R
ES0031300000000000ED;08/03/2021;20;0.752;R
ES0031300000000000ED;08/03/2021;21;0.991;R
ES0031300000000000ED;08/03/2021;22;1.09;R
ES0031300000000000ED;08/03/2021;23;0.947;R
ES0031300000000000ED;08/03/2021;24;0.93;R
ES0031300000000000ED;09/03/2021;1;0.98;R
ES0031300000000000ED;09/03/2021;2;0.928;R
ES0031300000000000ED;09/03/2021;3;0.83;R
ES0031300000000000ED;09/03/2021;4;0.831;R
ES0031300000000000ED;09/03/2021;5;0.839;R
ES0031300000000000ED;09/03/2021;6;0.891;R
ES0031300000000000ED;09/03/2021;7;2.118;R
ES0031300000000000ED;09/03/2021;8;1.254;R
ES0031300000000000ED;09/03/2021;9;0.04;R
ES0031300000000000ED;09/03/2021;10;0.063;R
ES0031300000000000ED;09/03/2021;11;0.1;R
ES0031300000000000ED;09/03/2021;12;0.037;R
ES0031300000000000ED;09/03/2021;13;0.054;R
ES0031300000000000ED;09/03/2021;14;0.05;R
ES0031300000000000ED;09/03/2021;15;0.33;R
ES0031300000000000ED;09/03/2021;16;0.154;R
ES0031300000000000ED;09/03/2021;17;0.049;R
ES0031300000000000ED;09/03/2021;18;0.807;R
ES0031300000000000ED;09/03/2021;19;0.957;R
ES0031300000000000ED;09/03/2021;20;0.669;R
ES0031300000000000ED;09/03/2021;21;0.865;R
ES0031300000000000ED;09/03/2021;22;1.358;R
ES0031300000000000ED;09/03/2021;23;1.16;R
ES0031300000000000ED;09/03/2021;24;1.219;R
ES0031300000000000ED;10/03/2021;1;1.074;R
ES0031300000000000ED;10/03/2021;2;0.978;R
ES0031300000000000ED;10/03/2021;3;1.251;R
ES0031300000000000ED;10/03/2021;4;0.991;R
ES0031300000000000ED;10/03/2021;5;0.955;R
ES0031300000000000ED;10/03/2021;6;0.977;R
ES0031300000000000ED;10/03/2021;7;0.981;R
ES0031300000000000ED;10/03/2021;8;1.041;R
ES0031300000000000ED;10/03/2021;9;1.144;R
ES0031300000000000ED;10/03/2021;10;3.171;R
ES0031300000000000ED;10/03/2021;11;0.183;R
ES0031300000000000ED;10/03/2021;12;0.147;R
ES0031300000000000ED;10/03/2021;13;0.262;R
ES0031300000000000ED;10/03/2021;14;0.103;R
ES0031300000000000ED;10/03/2021;15;0.062;R
ES0031300000000000ED;10/03/2021;16;0.056;R
ES0031300000000000ED;10/03/2021;17;0.618;R
ES0031300000000000ED;10/03/2021;18;0.607;R
ES0031300000000000ED;10/03/2021;19;0.537;R
ES0031300000000000ED;10/03/2021;20;0.501;R
ES0031300000000000ED;10/03/2021;21;0.75;R
ES0031300000000000ED;10/03/2021;22;0.959;R
ES0031300000000000ED;10/03/2021;23;0.849;R
ES0031300000000000ED;10/03/2021;24;0.857;R
ES0031300000000000ED;11/03/2021;1;0.603;R
ES0031300000000000ED;11/03/2021;2;0.621;R
ES0031300000000000ED;11/03/2021;3;0.645;R
ES0031300000000000ED;11/03/2021;4;0.65;R
ES0031300000000000ED;11/03/2021;5;0.921;R
ES0031300000000000ED;11/03/2021;6;0.656;R
ES0031300000000000ED;11/03/2021;7;0.714;R
ES0031300000000000ED;11/03/2021;8;0.653;R
ES0031300000000000ED;11/03/2021;9;0.924;R
ES0031300000000000ED;11/03/2021;10;2.339;R
ES0031300000000000ED;11/03/2021;11;1.892;R
ES0031300000000000ED;11/03/2021;12;0.094;R
ES0031300000000000ED;11/03/2021;13;0.165;R
ES0031300000000000ED;11/03/2021;14;0.14;R
ES0031300000000000ED;11/03/2021;15;0.12;R
ES0031300000000000ED;11/03/2021;16;0.079;R
ES0031300000000000ED;11/03/2021;17;0.073;R
ES0031300000000000ED;11/03/2021;18;0.037;R
ES0031300000000000ED;11/03/2021;19;0.112;R
ES0031300000000000ED;11/03/2021;20;0.397;R
ES0031300000000000ED;11/03/2021;21;0.483;R
ES0031300000000000ED;11/03/2021;22;0.838;R
ES0031300000000000ED;11/03/2021;23;0.943;R
ES0031300000000000ED;11/03/2021;24;0.673;R
ES0031300000000000ED;12/03/2021;1;0.56;R
ES0031300000000000ED;12/03/2021;2;0.514;R
ES0031300000000000ED;12/03/2021;3;0.446;R
ES0031300000000000ED;12/03/2021;4;0.48;R
ES0031300000000000ED;12/03/2021;5;0.515;R
ES0031300000000000ED;12/03/2021;6;0.451;R
ES0031300000000000ED;12/03/2021;7;0.757;R
ES0031300000000000ED;12/03/2021;8;0.92;R
ES0031300000000000ED;12/03/2021;9;1.774;R
ES0031300000000000ED;12/03/2021;10;0.137;R
ES0031300000000000ED;12/03/2021;11;0.102;R
ES0031300000000000ED;12/03/2021;12;0.276;R
ES0031300000000000ED;12/03/2021;13;0.162;R
ES0031300000000000ED;12/03/2021;14;0.471;R
ES0031300000000000ED;12/03/2021;15;0.046;R
ES0031300000000000ED;12/03/2021;16;0.068;R
ES0031300000000000ED;12/03/2021;17;0.109;R
ES0031300000000000ED;12/03/2021;18;0.044;R
ES0031300000000000ED;12/03/2021;19;0.063;R
ES0031300000000000ED;12/03/2021;20;0.088;R
ES0031300000000000ED;12/03/2021;21;0.758;R
ES0031300000000000ED;12/03/2021;22;0.979;R
ES0031300000000000ED;12/03/2021;23;0.843;R
ES0031300000000000ED;12/03/2021;24;0.631;R
ES0031300000000000ED;13/03/2021;1;0.325;R
ES0031300000000000ED;13/03/2021;2;0.226;R
ES0031300000000000ED;13/03/2021;3;0.348;R
ES0031300000000000ED;13/03/2021;4;0.294;R
ES0031300000000000ED;13/03/2021;5;0.317;R
ES0031300000000000ED;13/03/2021;6;0.593;R
ES0031300000000000ED;13/03/2021;7;0.343;R
ES0031300000000000ED;13/03/2021;8;0.422;R
ES0031300000000000ED;13/03/2021;9;1.74;R
ES0031300000000000ED;13/03/2021;10;2.402;R
ES0031300000000000ED;13/03/2021;11;0.609;R
ES0031300000000000ED;13/03/2021;12;0.86;R
ES0031300000000000ED;13/03/2021;13;0.057;R
ES0031300000000000ED;13/03/2021;14;0.081;R
ES0031300000000000ED;13/03/2021;15;0.126;R
ES0031300000000000ED;13/03/2021;16;0.056;R
ES0031300000000000ED;13/03/2021;17;0.061;R
ES0031300000000000ED;13/03/2021;18;0.052;R
ES0031300000000000ED;13/03/2021;19;0.122;R
ES0031300000000000ED;13/03/2021;20;0.54;R
ES0031300000000000ED;13/03/2021;21;0.574;R
ES0031300000000000ED;13/03/2021;22;1.237;R
ES0031300000000000ED;13/03/2021;23;0.889;R
ES0031300000000000ED;13/03/2021;24;0.74;R
ES0031300000000000ED;14/03/2021;1;0.623;R
ES0031300000000000ED;14/03/2021;2;0.521;R
ES0031300000000000ED;14/03/2021;3;0.597;R
ES0031300000000000ED;14/03/2021;4;0.564;R
ES0031300000000000ED;14/03/2021;5;0.168;R
ES0031300000000000ED;14/03/2021;6;0.424;R
ES0031300000000000ED;14/03/2021;7;0.244;R
ES0031300000000000ED;14/03/2021;8;0.317;R
ES0031300000000000ED;14/03/2021;9;0.263;R
ES0031300000000000ED;14/03/2021;10;0.583;R
ES0031300000000000ED;14/03/2021;11;1.893;R
ES0031300000000000ED;14/03/2021;12;1.086;R
ES0031300000000000ED;14/03/2021;13;0.389;R
ES0031300000000000ED;14/03/2021;14;0.348;R
ES0031300000000000ED;14/03/2021;15;0.914;R
ES0031300000000000ED;14/03/2021;16;0.792;R
ES0031300000000000ED;14/03/2021;17;0.684;R
ES0031300000000000ED;14/03/2021;18;0.676;R
ES0031300000000000ED;14/03/2021;19;0.117;R
ES0031300000000000ED;14/03/2021;20;1.893;R
ES0031300000000000ED;14/03/2021;21;0.662;R
ES0031300000000000ED;14/03/2021;22;0.408;R
ES0031300000000000ED;14/03/2021;23;0.174;R
ES0031300000000000ED;14/03/2021;24;0.162;R
ES0031300000000000ED;15/03/2021;1;0.166;R
ES0031300000000000ED;15/03/2021;2;0.24;R
ES0031300000000000ED;15/03/2021;3;0.156;R
ES0031300000000000ED;15/03/2021;4;0.183;R
ES0031300000000000ED;15/03/2021;5;0.199;R
ES0031300000000000ED;15/03/2021;6;0.281;R
ES0031300000000000ED;15/03/2021;7;0.298;R
ES0031300000000000ED;15/03/2021;8;0.497;R
ES0031300000000000ED;15/03/2021;9;0.272;R
ES0031300000000000ED;15/03/2021;10;0.368;R
ES0031300000000000ED;15/03/2021;11;0.967;R
ES0031300000000000ED;15/03/2021;12;2.691;R
ES0031300000000000ED;15/03/2021;13;0.947;R
ES0031300000000000ED;15/03/2021;14;0.78;R
ES0031300000000000ED;15/03/2021;15;0.879;R
ES0031300000000000ED;15/03/2021;16;0.86;R
ES0031300000000000ED;15/03/2021;17;0.471;R
ES0031300000000000ED;15/03/2021;18;0.303;R
ES0031300000000000ED;15/03/2021;19;0.313;R
ES0031300000000000ED;15/03/2021;20;0.318;R
ES0031300000000000ED;15/03/2021;21;0.326;R
ES0031300000000000ED;15/03/2021;22;0.428;R
ES0031300000000000ED;15/03/2021;23;0.2;R
ES0031300000000000ED;15/03/2021;24;0.269;R
ES0031300000000000ED;16/03/2021;1;0.189;R
ES0031300000000000ED;16/03/2021;2;0.505;R
ES0031300000000000ED;16/03/2021;3;0.153;R
ES0031300000000000ED;16/03/2021;4;0.157;R
ES0031300000000000ED;16/03/2021;5;0.166;R
ES0031300000000000ED;16/03/2021;6;0.253;R
ES0031300000000000ED;16/03/2021;7;0.207;R
ES0031300000000000ED;16/03/2021;8;0.2;R
ES0031300000000000ED;16/03/2021;9;0.737;R
ES0031300000000000ED;16/03/2021;10;2.119;R
ES0031300000000000ED;16/03/2021;11;0.903;R
ES0031300000000000ED;16/03/2021;12;1.738;R
ES0031300000000000ED;16/03/2021;13;1.047;R
ES0031300000000000ED;16/03/2021;14;1.059;R
ES0031300000000000ED;16/03/2021;15;1.338;R
ES0031300000000000ED;16/03/2021;16;2.539;R
ES0031300000000000ED;16/03/2021;17;1.001;R
ES0031300000000000ED;16/03/2021;18;0.913;R
ES0031300000000000ED;16/03/2021;19;0.994;R
ES0031300000000000ED;16/03/2021;20;1.017;R
ES0031300000000000ED;16/03/2021;21;1.236;R
ES0031300000000000ED;16/03/2021;22;1.234;R
ES0031300000000000ED;16/03/2021;23;1.15;R
ES0031300000000000ED;16/03/2021;24;1.084;R
ES0031300000000000ED;17/03/2021;1;0.808;R
ES0031300000000000ED;17/03/2021;2;0.58;R
ES0031300000000000ED;17/03/2021;3;0.803;R
ES0031300000000000ED;17/03/2021;4;0.644;R
ES0031300000000000ED;17/03/2021;5;0.679;R
ES0031300000000000ED;17/03/2021;6;0.694;R
ES0031300000000000ED;17/03/2021;7;0.602;R
ES0031300000000000ED;17/03/2021;8;0.692;R
ES0031300000000000ED;17/03/2021;9;1.115;R
ES0031300000000000ED;17/03/2021;10;1.693;R
ES0031300000000000ED;17/03/2021;11;1.928;R
ES0031300000000000ED;17/03/2021;12;1.074;R
ES0031300000000000ED;17/03/2021;13;1.419;R
ES0031300000000000ED;17/03/2021;14;1.544;R
ES0031300000000000ED;17/03/2021;15;0.888;R
ES0031300000000000ED;17/03/2021;16;0.837;R
ES0031300000000000ED;17/03/2021;17;0.737;R
ES0031300000000000ED;17/03/2021;18;0.663;R
ES0031300000000000ED;17/03/2021;19;0.704;R
ES0031300000000000ED;17/03/2021;20;0.797;R
ES0031300000000000ED;17/03/2021;21;0.751;R
ES0031300000000000ED;17/03/2021;22;0.849;R
ES0031300000000000ED;17/03/2021;23;0.831;R
ES0031300000000000ED;17/03/2021;24;1.186;R
ES0031300000000000ED;18/03/2021;1;0.782;R
ES0031300000000000ED;18/03/2021;2;0.573;R
ES0031300000000000ED;18/03/2021;3;0.646;R
ES0031300000000000ED;18/03/2021;4;0.524;R
ES0031300000000000ED;18/03/2021;5;0.574;R
ES0031300000000000ED;18/03/2021;6;0.519;R
ES0031300000000000ED;18/03/2021;7;0.602;R
ES0031300000000000ED;18/03/2021;8;0.897;R
ES0031300000000000ED;18/03/2021;9;0.902;R
ES0031300000000000ED;18/03/2021;10;2.057;R
ES0031300000000000ED;18/03/2021;11;2.239;R
ES0031300000000000ED;18/03/2021;12;0.919;R
ES0031300000000000ED;18/03/2021;13;0.932;R
ES0031300000000000ED;18/03/2021;14;0.934;R
ES0031300000000000ED;18/03/2021;15;1.034;R
ES0031300000000000ED;18/03/2021;16;0.969;R
ES0031300000000000ED;18/03/2021;17;0.802;R
ES0031300000000000ED;18/03/2021;18;0.701;R
ES0031300000000000ED;18/03/2021;19;0.551;R
ES0031300000000000ED;18/03/2021;20;0.723;R
ES0031300000000000ED;18/03/2021;21;0.896;R
ES0031300000000000ED;18/03/2021;22;0.939;R
ES0031300000000000ED;18/03/2021;23;0.791;R
ES0031300000000000ED;18/03/2021;24;0.743;R
ES0031300000000000ED;19/03/2021;1;1.004;R
ES0031300000000000ED;19/03/2021;2;0.557;R
ES0031300000000000ED;19/03/2021;3;0.52;R
ES0031300000000000ED;19/03/2021;4;0.509;R
ES0031300000000000ED;19/03/2021;5;0.62;R
ES0031300000000000ED;19/03/2021;6;1.143;R
ES0031300000000000ED;19/03/2021;7;0.932;R
ES0031300000000000ED;19/03/2021;8;0.996;R
ES0031300000000000ED;19/03/2021;9;1.079;R
ES0031300000000000ED;19/03/2021;10;2.296;R
ES0031300000000000ED;19/03/2021;11;1.37;R
ES0031300000000000ED;19/03/2021;12;1.257;R
ES0031300000000000ED;19/03/2021;13;1.144;R
ES0031300000000000ED;19/03/2021;14;2.245;R
ES0031300000000000ED;19/03/2021;15;1.029;R
ES0031300000000000ED;19/03/2021;16;0.412;R
ES0031300000000000ED;19/03/2021;17;0.424;R
ES0031300000000000ED;19/03/2021;18;0.491;R
ES0031300000000000ED;19/03/2021;19;0.632;R
ES0031300000000000ED;19/03/2021;20;0.86;R
ES0031300000000000ED;19/03/2021;21;0.886;R
ES0031300000000000ED;19/03/2021;22;0.918;R
ES0031300000000000ED;19/03/2021;23;0.868;R
ES0031300000000000ED;19/03/2021;24;0.784;R
ES0031300000000000ED;20/03/2021;1;1.028;R
ES0031300000000000ED;20/03/2021;2;0.653;R
ES0031300000000000ED;20/03/2021;3;0.667;R
ES0031300000000000ED;20/03/2021;4;0.67;R
ES0031300000000000ED;20/03/2021;5;0.743;R
ES0031300000000000ED;20/03/2021;6;0.66;R
ES0031300000000000ED;20/03/2021;7;0.764;R
ES0031300000000000ED;20/03/2021;8;0.762;R
ES0031300000000000ED;20/03/2021;9;0.788;R
ES0031300000000000ED;20/03/2021;10;1.257;R
ES0031300000000000ED;20/03/2021;11;1.062;R
ES0031300000000000ED;20/03/2021;12;0.985;R
ES0031300000000000ED;20/03/2021;13;1.713;R
ES0031300000000000ED;20/03/2021;14;0.492;R
ES0031300000000000ED;20/03/2021;15;2.66;R
ES0031300000000000ED;20/03/2021;16;0.25;R
ES0031300000000000ED;20/03/2021;17;0.272;R
ES0031300000000000ED;20/03/2021;18;0.26;R
ES0031300000000000ED;20/03/2021;19;0.22;R
ES0031300000000000ED;20/03/2021;20;0.271;R
ES0031300000000000ED;20/03/2021;21;0.226;R
ES0031300000000000ED;20/03/2021;22;0.355;R
ES0031300000000000ED;20/03/2021;23;0.598;R
ES0031300000000000ED;20/03/2021;24;0.266;R
ES0031300000000000ED;21/03/2021;1;0.329;R
ES0031300000000000ED;21/03/2021;2;0.064;R
ES0031300000000000ED;21/03/2021;3;0.211;R
ES0031300000000000ED;21/03/2021;4;0.095;R
ES0031300000000000ED;21/03/2021;5;0.144;R
ES0031300000000000ED;21/03/2021;6;0.096;R
ES0031300000000000ED;21/03/2021;7;0.124;R
ES0031300000000000ED;21/03/2021;8;0.342;R
ES0031300000000000ED;21/03/2021;9;0.153;R
ES0031300000000000ED;21/03/2021;10;1.053;R
ES0031300000000000ED;21/03/2021;11;1.389;R
ES0031300000000000ED;21/03/2021;12;0.73;R
ES0031300000000000ED;21/03/2021;13;1.683;R
ES0031300000000000ED;21/03/2021;14;0.168;R
ES0031300000000000ED;21/03/2021;15;0.247;R
ES0031300000000000ED;21/03/2021;16;0.27;R
ES0031300000000000ED;21/03/2021;17;0.264;R
ES0031300000000000ED;21/03/2021;18;0.235;R
ES0031300000000000ED;21/03/2021;19;0.27;R
ES0031300000000000ED;21/03/2021;20;0.475;R
ES0031300000000000ED;21/03/2021;21;1.148;R
ES0031300000000000ED;21/03/2021;22;1.003;R
ES0031300000000000ED;21/03/2021;23;0.985;R
ES0031300000000000ED;21/03/2021;24;1.128;R
ES0031300000000000ED;22/03/2021;1;0.805;R
ES0031300000000000ED;22/03/2021;2;0.675;R
ES0031300000000000ED;22/03/2021;3;0.723;R
ES0031300000000000ED;22/03/2021;4;0.744;R
ES0031300000000000ED;22/03/2021;5;0.726;R
ES0031300000000000ED;22/03/2021;6;0.739;R
ES0031300000000000ED;22/03/2021;7;0.766;R
ES0031300000000000ED;22/03/2021;8;0.981;R
ES0031300000000000ED;22/03/2021;9;0.799;R
ES0031300000000000ED;22/03/2021;10;0.888;R
ES0031300000000000ED;22/03/2021;11;1.052;R
ES0031300000000000ED;22/03/2021;12;1.511;R
ES0031300000000000ED;22/03/2021;13;0.496;R
ES0031300000000000ED;22/03/2021;14;0.882;R
ES0031300000000000ED;22/03/2021;15;1.169;R
ES0031300000000000ED;22/03/2021;16;0.699;R
ES0031300000000000ED;22/03/2021;17;0.719;R
ES0031300000000000ED;22/03/2021;18;0.739;R
ES0031300000000000ED;22/03/2021;19;0.688;R
ES0031300000000000ED;22/03/2021;20;0.719;R
ES0031300000000000ED;22/03/2021;21;0.54;R
ES0031300000000000ED;22/03/2021;22;0.661;R
ES0031300000000000ED;22/03/2021;23;0.439;R
ES0031300000000000ED;22/03/2021;24;0.607;R
ES0031300000000000ED;23/03/2021;1;0.879;R
ES0031300000000000ED;23/03/2021;2;0.61;R
ES0031300000000000ED;23/03/2021;3;0.25;R
ES0031300000000000ED;23/03/2021;4;0.36;R
ES0031300000000000ED;23/03/2021;5;0.257;R
ES0031300000000000ED;23/03/2021;6;0.367;R
ES0031300000000000ED;23/03/2021;7;0.322;R
