CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000000ED;04/07/2021;24;0.221;R
ES0031300000000000ED;05/07/2021;1;0.111;R
ES0031300000000000ED;05/07/2021;2;0.105;R
ES0031300000000000ED;05/07/2021;3;0.114;R
ES0031300000000000ED;05/07/2021;4;0.095;R
ES0031300000000000ED;05/07/2021;5;0.075;R
ES0031300000000000ED;05/07/2021;6;0.175;R
ES0031300000000000ED;05/07/2021;7;0.073;R
ES0031300000000000ED;05/07/2021;8;0.083;R
ES0031300000000000ED;05/07/2021;9;0.1;R
ES0031300000000000ED;05/07/2021;10;0.42;R
ES0031300000000000ED;05/07/2021;11;0.317;R
ES0031300000000000ED;05/07/2021;12;0.573;R
ES0031300000000000ED;05/07/2021;13;0.886;R
ES0031300000000000ED;05/07/2021;14;1.218;R
ES0031300000000000ED;05/07/2021;15;0.123;R
ES0031300000000000ED;05/07/2021;16;0.098;R
ES0031300000000000ED;05/07/2021;17;0.081;R
ES0031300000000000ED;05/07/2021;18;0.076;R
ES0031300000000000ED;05/07/2021;19;0.079;R
ES0031300000000000ED;05/07/2021;20;0.218;R
ES0031300000000000ED;05/07/2021;21;0.229;R
ES0031300000000000ED;05/07/2021;22;0.224;R
ES0031300000000000ED;05/07/2021;23;0.313;R
ES0031300000000000ED;05/07/2021;24;0.215;R
ES0031300000000000ED;06/07/2021;1;0.12;R
ES0031300000000000ED;06/07/2021;2;0.081;R
ES0031300000000000ED;06/07/2021;3;0.099;R
ES0031300000000000ED;06/07/2021;4;0.341;R
ES0031300000000000ED;06/07/2021;5;0.087;R
ES0031300000000000ED;06/07/2021;6;0.073;R
ES0031300000000000ED;06/07/2021;7;0.078;R
ES0031300000000000ED;06/07/2021;8;0.109;R
ES0031300000000000ED;06/07/2021;9;1.15;R
ES0031300000000000ED;06/07/2021;10;0.244;R
ES0031300000000000ED;06/07/2021;11;0.125;R
ES0031300000000000ED;06/07/2021;12;0.241;R
ES0031300000000000ED;06/07/2021;13;0.131;R
ES0031300000000000ED;06/07/2021;14;0.107;R
ES0031300000000000ED;06/07/2021;15;0.443;R
ES0031300000000000ED;06/07/2021;16;0.266;R
ES0031300000000000ED;06/07/2021;17;0.157;R
ES0031300000000000ED;06/07/2021;18;0.107;R
ES0031300000000000ED;06/07/2021;19;0.099;R
ES0031300000000000ED;06/07/2021;20;0.129;R
ES0031300000000000ED;06/07/2021;21;0.105;R
ES0031300000000000ED;06/07/2021;22;0.145;R
ES0031300000000000ED;06/07/2021;23;0.438;R
ES0031300000000000ED;06/07/2021;24;0.579;R
ES0031300000000000ED;07/07/2021;1;0.226;R
ES0031300000000000ED;07/07/2021;2;0.106;R
ES0031300000000000ED;07/07/2021;3;0.079;R
ES0031300000000000ED;07/07/2021;4;0.073;R
ES0031300000000000ED;07/07/2021;5;0.07;R
ES0031300000000000ED;07/07/2021;6;0.088;R
ES0031300000000000ED;07/07/2021;7;0.088;R
ES0031300000000000ED;07/07/2021;8;0.088;R
ES0031300000000000ED;07/07/2021;9;0.259;R
ES0031300000000000ED;07/07/2021;10;0.464;R
ES0031300000000000ED;07/07/2021;11;0.126;R
ES0031300000000000ED;07/07/2021;12;0.08;R
ES0031300000000000ED;07/07/2021;13;0.116;R
ES0031300000000000ED;07/07/2021;14;0.135;R
ES0031300000000000ED;07/07/2021;15;0.532;R
ES0031300000000000ED;07/07/2021;16;0.206;R
ES0031300000000000ED;07/07/2021;17;0.184;R
ES0031300000000000ED;07/07/2021;18;0.098;R
ES0031300000000000ED;07/07/2021;19;0.114;R
ES0031300000000000ED;07/07/2021;20;0.724;R
ES0031300000000000ED;07/07/2021;21;0.41;R
ES0031300000000000ED;07/07/2021;22;0.106;R
ES0031300000000000ED;07/07/2021;23;0.248;R
ES0031300000000000ED;07/07/2021;24;0.208;R
ES0031300000000000ED;08/07/2021;1;0.16;R
ES0031300000000000ED;08/07/2021;2;0.096;R
ES0031300000000000ED;08/07/2021;3;0.095;R
ES0031300000000000ED;08/07/2021;4;0.094;R
ES0031300000000000ED;08/07/2021;5;0.093;R
ES0031300000000000ED;08/07/2021;6;0.093;R
ES0031300000000000ED;08/07/2021;7;0.07;R
ES0031300000000000ED;08/07/2021;8;0.301;R
ES0031300000000000ED;08/07/2021;9;0.16;R
ES0031300000000000ED;08/07/2021;10;0.385;R
ES0031300000000000ED;08/07/2021;11;0.103;R
ES0031300000000000ED;08/07/2021;12;0.308;R
ES0031300000000000ED;08/07/2021;13;0.85;R
ES0031300000000000ED;08/07/2021;14;0.091;R
ES0031300000000000ED;08/07/2021;15;0.667;R
ES0031300000000000ED;08/07/2021;16;0.291;R
ES0031300000000000ED;08/07/2021;17;0.122;R
ES0031300000000000ED;08/07/2021;18;0.116;R
ES0031300000000000ED;08/07/2021;19;0.117;R
ES0031300000000000ED;08/07/2021;20;0.102;R
ES0031300000000000ED;08/07/2021;21;0.098;R
ES0031300000000000ED;08/07/2021;22;0.154;R
ES0031300000000000ED;08/07/2021;23;0.334;R
ES0031300000000000ED;08/07/2021;24;0.267;R
ES0031300000000000ED;09/07/2021;1;0.152;R
ES0031300000000000ED;09/07/2021;2;0.101;R
ES0031300000000000ED;09/07/2021;3;0.249;R
ES0031300000000000ED;09/07/2021;4;0.166;R
ES0031300000000000ED;09/07/2021;5;0.097;R
ES0031300000000000ED;09/07/2021;6;0.103;R
ES0031300000000000ED;09/07/2021;7;0.097;R
ES0031300000000000ED;09/07/2021;8;0.077;R
ES0031300000000000ED;09/07/2021;9;0.25;R
ES0031300000000000ED;09/07/2021;10;2.175;R
ES0031300000000000ED;09/07/2021;11;0.473;R
ES0031300000000000ED;09/07/2021;12;0.344;R
ES0031300000000000ED;09/07/2021;13;0.122;R
ES0031300000000000ED;09/07/2021;14;0.848;R
ES0031300000000000ED;09/07/2021;15;0.477;R
ES0031300000000000ED;09/07/2021;16;0.173;R
ES0031300000000000ED;09/07/2021;17;0.187;R
ES0031300000000000ED;09/07/2021;18;0.126;R
ES0031300000000000ED;09/07/2021;19;0.131;R
ES0031300000000000ED;09/07/2021;20;0.133;R
ES0031300000000000ED;09/07/2021;21;0.111;R
ES0031300000000000ED;09/07/2021;22;0.223;R
ES0031300000000000ED;09/07/2021;23;0.342;R
ES0031300000000000ED;09/07/2021;24;0.27;R
ES0031300000000000ED;10/07/2021;1;0.109;R
ES0031300000000000ED;10/07/2021;2;0.108;R
ES0031300000000000ED;10/07/2021;3;0.088;R
ES0031300000000000ED;10/07/2021;4;0.077;R
ES0031300000000000ED;10/07/2021;5;0.315;R
ES0031300000000000ED;10/07/2021;6;0.099;R
ES0031300000000000ED;10/07/2021;7;0.095;R
ES0031300000000000ED;10/07/2021;8;0.142;R
ES0031300000000000ED;10/07/2021;9;0.699;R
ES0031300000000000ED;10/07/2021;10;0.782;R
ES0031300000000000ED;10/07/2021;11;0.094;R
ES0031300000000000ED;10/07/2021;12;0.1;R
ES0031300000000000ED;10/07/2021;13;0.084;R
ES0031300000000000ED;10/07/2021;14;0.068;R
ES0031300000000000ED;10/07/2021;15;0.077;R
ES0031300000000000ED;10/07/2021;16;0.094;R
ES0031300000000000ED;10/07/2021;17;0.092;R
ES0031300000000000ED;10/07/2021;18;0.074;R
ES0031300000000000ED;10/07/2021;19;0.182;R
ES0031300000000000ED;10/07/2021;20;0.16;R
ES0031300000000000ED;10/07/2021;21;0.183;R
ES0031300000000000ED;10/07/2021;22;0.492;R
ES0031300000000000ED;10/07/2021;23;0.389;R
ES0031300000000000ED;10/07/2021;24;0.345;R
ES0031300000000000ED;11/07/2021;1;0.368;R
ES0031300000000000ED;11/07/2021;2;0.108;R
ES0031300000000000ED;11/07/2021;3;0.103;R
ES0031300000000000ED;11/07/2021;4;0.065;R
ES0031300000000000ED;11/07/2021;5;0.113;R
ES0031300000000000ED;11/07/2021;6;0.062;R
ES0031300000000000ED;11/07/2021;7;0.092;R
ES0031300000000000ED;11/07/2021;8;0.078;R
ES0031300000000000ED;11/07/2021;9;0.142;R
ES0031300000000000ED;11/07/2021;10;0.357;R
ES0031300000000000ED;11/07/2021;11;0.57;R
ES0031300000000000ED;11/07/2021;12;1.137;R
ES0031300000000000ED;11/07/2021;13;0.104;R
ES0031300000000000ED;11/07/2021;14;0.07;R
ES0031300000000000ED;11/07/2021;15;0.355;R
ES0031300000000000ED;11/07/2021;16;0.347;R
ES0031300000000000ED;11/07/2021;17;0.263;R
ES0031300000000000ED;11/07/2021;18;0.281;R
ES0031300000000000ED;11/07/2021;19;0.244;R
ES0031300000000000ED;11/07/2021;20;0.139;R
ES0031300000000000ED;11/07/2021;21;0.084;R
ES0031300000000000ED;11/07/2021;22;0.609;R
ES0031300000000000ED;11/07/2021;23;0.353;R
ES0031300000000000ED;11/07/2021;24;0.331;R
ES0031300000000000ED;12/07/2021;1;0.518;R
ES0031300000000000ED;12/07/2021;2;0.101;R
ES0031300000000000ED;12/07/2021;3;0.096;R
ES0031300000000000ED;12/07/2021;4;0.062;R
ES0031300000000000ED;12/07/2021;5;0.114;R
ES0031300000000000ED;12/07/2021;6;0.056;R
ES0031300000000000ED;12/07/2021;7;0.096;R
ES0031300000000000ED;12/07/2021;8;0.079;R
ES0031300000000000ED;12/07/2021;9;0.16;R
ES0031300000000000ED;12/07/2021;10;0.392;R
ES0031300000000000ED;12/07/2021;11;0.538;R
ES0031300000000000ED;12/07/2021;12;0.623;R
ES0031300000000000ED;12/07/2021;13;0.083;R
ES0031300000000000ED;12/07/2021;14;0.096;R
ES0031300000000000ED;12/07/2021;15;0.075;R
ES0031300000000000ED;12/07/2021;16;0.24;R
ES0031300000000000ED;12/07/2021;17;0.341;R
ES0031300000000000ED;12/07/2021;18;0.143;R
ES0031300000000000ED;12/07/2021;19;0.069;R
ES0031300000000000ED;12/07/2021;20;0.143;R
ES0031300000000000ED;12/07/2021;21;0.148;R
ES0031300000000000ED;12/07/2021;22;0.197;R
ES0031300000000000ED;12/07/2021;23;0.279;R
ES0031300000000000ED;12/07/2021;24;0.293;R
ES0031300000000000ED;13/07/2021;1;0.136;R
ES0031300000000000ED;13/07/2021;2;0.068;R
ES0031300000000000ED;13/07/2021;3;0.097;R
ES0031300000000000ED;13/07/2021;4;0.102;R
ES0031300000000000ED;13/07/2021;5;0.297;R
ES0031300000000000ED;13/07/2021;6;0.088;R
ES0031300000000000ED;13/07/2021;7;0.1;R
ES0031300000000000ED;13/07/2021;8;0.057;R
ES0031300000000000ED;13/07/2021;9;0.313;R
ES0031300000000000ED;13/07/2021;10;0.407;R
ES0031300000000000ED;13/07/2021;11;1.104;R
ES0031300000000000ED;13/07/2021;12;0.279;R
ES0031300000000000ED;13/07/2021;13;0.138;R
ES0031300000000000ED;13/07/2021;14;0.216;R
ES0031300000000000ED;13/07/2021;15;0.261;R
ES0031300000000000ED;13/07/2021;16;0.263;R
ES0031300000000000ED;13/07/2021;17;0.085;R
ES0031300000000000ED;13/07/2021;18;0.128;R
ES0031300000000000ED;13/07/2021;19;0.101;R
ES0031300000000000ED;13/07/2021;20;0.324;R
ES0031300000000000ED;13/07/2021;21;0.228;R
ES0031300000000000ED;13/07/2021;22;0.136;R
ES0031300000000000ED;13/07/2021;23;0.331;R
ES0031300000000000ED;13/07/2021;24;0.311;R
ES0031300000000000ED;14/07/2021;1;0.092;R
ES0031300000000000ED;14/07/2021;2;0.094;R
ES0031300000000000ED;14/07/2021;3;0.105;R
ES0031300000000000ED;14/07/2021;4;0.077;R
ES0031300000000000ED;14/07/2021;5;0.068;R
ES0031300000000000ED;14/07/2021;6;0.101;R
ES0031300000000000ED;14/07/2021;7;0.084;R
ES0031300000000000ED;14/07/2021;8;0.301;R
ES0031300000000000ED;14/07/2021;9;0.262;R
ES0031300000000000ED;14/07/2021;10;1.091;R
ES0031300000000000ED;14/07/2021;11;0.114;R
ES0031300000000000ED;14/07/2021;12;1.543;R
ES0031300000000000ED;14/07/2021;13;0.24;R
ES0031300000000000ED;14/07/2021;14;0.096;R
ES0031300000000000ED;14/07/2021;15;0.791;R
ES0031300000000000ED;14/07/2021;16;0.284;R
ES0031300000000000ED;14/07/2021;17;0.123;R
ES0031300000000000ED;14/07/2021;18;0.093;R
ES0031300000000000ED;14/07/2021;19;0.148;R
ES0031300000000000ED;14/07/2021;20;0.089;R
ES0031300000000000ED;14/07/2021;21;0.089;R
ES0031300000000000ED;14/07/2021;22;0.237;R
ES0031300000000000ED;14/07/2021;23;0.302;R
ES0031300000000000ED;14/07/2021;24;0.255;R
ES0031300000000000ED;15/07/2021;1;0.178;R
ES0031300000000000ED;15/07/2021;2;0.082;R
ES0031300000000000ED;15/07/2021;3;0.301;R
ES0031300000000000ED;15/07/2021;4;0.103;R
ES0031300000000000ED;15/07/2021;5;0.044;R
ES0031300000000000ED;15/07/2021;6;0.104;R
ES0031300000000000ED;15/07/2021;7;0.043;R
ES0031300000000000ED;15/07/2021;8;0.112;R
ES0031300000000000ED;15/07/2021;9;0.318;R
ES0031300000000000ED;15/07/2021;10;0.217;R
ES0031300000000000ED;15/07/2021;11;0.081;R
ES0031300000000000ED;15/07/2021;12;1.12;R
ES0031300000000000ED;15/07/2021;13;0.416;R
ES0031300000000000ED;15/07/2021;14;0.91;R
ES0031300000000000ED;15/07/2021;15;0.294;R
ES0031300000000000ED;15/07/2021;16;0.245;R
ES0031300000000000ED;15/07/2021;17;0.162;R
ES0031300000000000ED;15/07/2021;18;0.078;R
ES0031300000000000ED;15/07/2021;19;0.124;R
ES0031300000000000ED;15/07/2021;20;0.103;R
ES0031300000000000ED;15/07/2021;21;0.095;R
ES0031300000000000ED;15/07/2021;22;0.17;R
ES0031300000000000ED;15/07/2021;23;0.335;R
ES0031300000000000ED;15/07/2021;24;0.297;R
ES0031300000000000ED;16/07/2021;1;0.168;R
ES0031300000000000ED;16/07/2021;2;0.186;R
ES0031300000000000ED;16/07/2021;3;0.303;R
ES0031300000000000ED;16/07/2021;4;0.082;R
ES0031300000000000ED;16/07/2021;5;0.101;R
ES0031300000000000ED;16/07/2021;6;0.046;R
ES0031300000000000ED;16/07/2021;7;0.105;R
ES0031300000000000ED;16/07/2021;8;0.069;R
ES0031300000000000ED;16/07/2021;9;0.315;R
ES0031300000000000ED;16/07/2021;10;1.128;R
ES0031300000000000ED;16/07/2021;11;0.416;R
ES0031300000000000ED;16/07/2021;12;0.068;R
ES0031300000000000ED;16/07/2021;13;0.078;R
ES0031300000000000ED;16/07/2021;14;0.082;R
ES0031300000000000ED;16/07/2021;15;0.059;R
ES0031300000000000ED;16/07/2021;16;0.086;R
ES0031300000000000ED;16/07/2021;17;0.057;R
ES0031300000000000ED;16/07/2021;18;0.088;R
ES0031300000000000ED;16/07/2021;19;0.141;R
ES0031300000000000ED;16/07/2021;20;0.136;R
ES0031300000000000ED;16/07/2021;21;0.162;R
ES0031300000000000ED;16/07/2021;22;0.168;R
ES0031300000000000ED;16/07/2021;23;0.309;R
ES0031300000000000ED;16/07/2021;24;0.48;R
ES0031300000000000ED;17/07/2021;1;0.15;R
ES0031300000000000ED;17/07/2021;2;0.099;R
ES0031300000000000ED;17/07/2021;3;0.166;R
ES0031300000000000ED;17/07/2021;4;0.045;R
ES0031300000000000ED;17/07/2021;5;0.112;R
ES0031300000000000ED;17/07/2021;6;0.038;R
ES0031300000000000ED;17/07/2021;7;0.112;R
ES0031300000000000ED;17/07/2021;8;0.042;R
ES0031300000000000ED;17/07/2021;9;0.346;R
ES0031300000000000ED;17/07/2021;10;0.975;R
ES0031300000000000ED;17/07/2021;11;0.969;R
ES0031300000000000ED;17/07/2021;12;0.291;R
ES0031300000000000ED;17/07/2021;13;0.079;R
ES0031300000000000ED;17/07/2021;14;0.339;R
ES0031300000000000ED;17/07/2021;15;0.358;R
ES0031300000000000ED;17/07/2021;16;0.326;R
ES0031300000000000ED;17/07/2021;17;0.19;R
ES0031300000000000ED;17/07/2021;18;0.14;R
ES0031300000000000ED;17/07/2021;19;0.109;R
ES0031300000000000ED;17/07/2021;20;0.112;R
ES0031300000000000ED;17/07/2021;21;0.125;R
ES0031300000000000ED;17/07/2021;22;0.142;R
ES0031300000000000ED;17/07/2021;23;0.367;R
ES0031300000000000ED;17/07/2021;24;0.278;R
ES0031300000000000ED;18/07/2021;1;0.453;R
ES0031300000000000ED;18/07/2021;2;0.056;R
ES0031300000000000ED;18/07/2021;3;0.111;R
ES0031300000000000ED;18/07/2021;4;0.039;R
ES0031300000000000ED;18/07/2021;5;0.106;R
ES0031300000000000ED;18/07/2021;6;0.046;R
ES0031300000000000ED;18/07/2021;7;0.1;R
ES0031300000000000ED;18/07/2021;8;0.208;R
ES0031300000000000ED;18/07/2021;9;0.906;R
ES0031300000000000ED;18/07/2021;10;0.26;R
ES0031300000000000ED;18/07/2021;11;0.616;R
ES0031300000000000ED;18/07/2021;12;0.52;R
ES0031300000000000ED;18/07/2021;13;0.193;R
ES0031300000000000ED;18/07/2021;14;1.461;R
ES0031300000000000ED;18/07/2021;15;0.409;R
ES0031300000000000ED;18/07/2021;16;0.293;R
ES0031300000000000ED;18/07/2021;17;0.281;R
ES0031300000000000ED;18/07/2021;18;0.124;R
ES0031300000000000ED;18/07/2021;19;0.077;R
ES0031300000000000ED;18/07/2021;20;0.164;R
ES0031300000000000ED;18/07/2021;21;0.148;R
ES0031300000000000ED;18/07/2021;22;0.301;R
ES0031300000000000ED;18/07/2021;23;0.238;R
ES0031300000000000ED;18/07/2021;24;0.298;R
ES0031300000000000ED;19/07/2021;1;0.085;R
ES0031300000000000ED;19/07/2021;2;0.17;R
ES0031300000000000ED;19/07/2021;3;0.098;R
ES0031300000000000ED;19/07/2021;4;0.084;R
ES0031300000000000ED;19/07/2021;5;0.323;R
ES0031300000000000ED;19/07/2021;6;0.089;R
ES0031300000000000ED;19/07/2021;7;0.078;R
ES0031300000000000ED;19/07/2021;8;0.096;R
ES0031300000000000ED;19/07/2021;9;0.097;R
ES0031300000000000ED;19/07/2021;10;0.286;R
ES0031300000000000ED;19/07/2021;11;1.048;R
ES0031300000000000ED;19/07/2021;12;1.052;R
ES0031300000000000ED;19/07/2021;13;1.039;R
ES0031300000000000ED;19/07/2021;14;0.434;R
ES0031300000000000ED;19/07/2021;15;0.07;R
ES0031300000000000ED;19/07/2021;16;0.109;R
ES0031300000000000ED;19/07/2021;17;0.059;R
ES0031300000000000ED;19/07/2021;18;0.089;R
ES0031300000000000ED;19/07/2021;19;0.086;R
ES0031300000000000ED;19/07/2021;20;0.156;R
ES0031300000000000ED;19/07/2021;21;0.617;R
ES0031300000000000ED;19/07/2021;22;0.409;R
ES0031300000000000ED;19/07/2021;23;0.663;R
ES0031300000000000ED;19/07/2021;24;0.127;R
ES0031300000000000ED;20/07/2021;1;0.15;R
ES0031300000000000ED;20/07/2021;2;0.072;R
ES0031300000000000ED;20/07/2021;3;0.106;R
ES0031300000000000ED;20/07/2021;4;0.088;R
ES0031300000000000ED;20/07/2021;5;0.321;R
ES0031300000000000ED;20/07/2021;6;0.099;R
ES0031300000000000ED;20/07/2021;7;0.069;R
ES0031300000000000ED;20/07/2021;8;0.103;R
ES0031300000000000ED;20/07/2021;9;0.368;R
ES0031300000000000ED;20/07/2021;10;0.237;R
ES0031300000000000ED;20/07/2021;11;0.885;R
ES0031300000000000ED;20/07/2021;12;0.128;R
ES0031300000000000ED;20/07/2021;13;0.066;R
ES0031300000000000ED;20/07/2021;14;0.604;R
ES0031300000000000ED;20/07/2021;15;0.516;R
ES0031300000000000ED;20/07/2021;16;0.615;R
ES0031300000000000ED;20/07/2021;17;0.49;R
ES0031300000000000ED;20/07/2021;18;0.365;R
ES0031300000000000ED;20/07/2021;19;0.351;R
ES0031300000000000ED;20/07/2021;20;0.52;R
ES0031300000000000ED;20/07/2021;21;0.593;R
ES0031300000000000ED;20/07/2021;22;0.413;R
ES0031300000000000ED;20/07/2021;23;0.614;R
ES0031300000000000ED;20/07/2021;24;0.311;R
ES0031300000000000ED;21/07/2021;1;0.084;R
ES0031300000000000ED;21/07/2021;2;0.161;R
ES0031300000000000ED;21/07/2021;3;0.079;R
ES0031300000000000ED;21/07/2021;4;0.135;R
ES0031300000000000ED;21/07/2021;5;0.056;R
ES0031300000000000ED;21/07/2021;6;0.363;R
ES0031300000000000ED;21/07/2021;7;0.069;R
ES0031300000000000ED;21/07/2021;8;0.171;R
ES0031300000000000ED;21/07/2021;9;0.345;R
ES0031300000000000ED;21/07/2021;10;0.16;R
ES0031300000000000ED;21/07/2021;11;0.784;R
ES0031300000000000ED;21/07/2021;12;0.234;R
ES0031300000000000ED;21/07/2021;13;1.271;R
ES0031300000000000ED;21/07/2021;14;0.831;R
ES0031300000000000ED;21/07/2021;15;0.426;R
ES0031300000000000ED;21/07/2021;16;0.886;R
ES0031300000000000ED;21/07/2021;17;0.602;R
ES0031300000000000ED;21/07/2021;18;0.433;R
ES0031300000000000ED;21/07/2021;19;0.463;R
ES0031300000000000ED;21/07/2021;20;0.439;R
ES0031300000000000ED;21/07/2021;21;0.447;R
ES0031300000000000ED;21/07/2021;22;0.27;R
ES0031300000000000ED;21/07/2021;23;0.47;R
ES0031300000000000ED;21/07/2021;24;0.396;R
ES0031300000000000ED;22/07/2021;1;0.127;R
ES0031300000000000ED;22/07/2021;2;0.121;R
ES0031300000000000ED;22/07/2021;3;0.108;R
ES0031300000000000ED;22/07/2021;4;0.111;R
ES0031300000000000ED;22/07/2021;5;0.103;R
ES0031300000000000ED;22/07/2021;6;0.065;R
ES0031300000000000ED;22/07/2021;7;0.111;R
ES0031300000000000ED;22/07/2021;8;0.257;R
ES0031300000000000ED;22/07/2021;9;0.207;R
ES0031300000000000ED;22/07/2021;10;0.089;R
ES0031300000000000ED;22/07/2021;11;0.978;R
ES0031300000000000ED;22/07/2021;12;0.162;R
ES0031300000000000ED;22/07/2021;13;0.122;R
ES0031300000000000ED;22/07/2021;14;0.155;R
ES0031300000000000ED;22/07/2021;15;0.66;R
ES0031300000000000ED;22/07/2021;16;0.648;R
ES0031300000000000ED;22/07/2021;17;0.535;R
ES0031300000000000ED;22/07/2021;18;0.321;R
ES0031300000000000ED;22/07/2021;19;0.358;R
ES0031300000000000ED;22/07/2021;20;0.482;R
ES0031300000000000ED;22/07/2021;21;0.279;R
ES0031300000000000ED;22/07/2021;22;0.319;R
ES0031300000000000ED;22/07/2021;23;0.3;R
ES0031300000000000ED;22/07/2021;24;0.328;R
ES0031300000000000ED;23/07/2021;1;0.141;R
ES0031300000000000ED;23/07/2021;2;0.106;R
ES0031300000000000ED;23/07/2021;3;0.353;R
ES0031300000000000ED;23/07/2021;4;0.065;R
ES0031300000000000ED;23/07/2021;5;0.104;R
ES0031300000000000ED;23/07/2021;6;0.089;R
ES0031300000000000ED;23/07/2021;7;0.072;R
