CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000000ED;08/04/2021;2;0.665;R
ES0031300000000000ED;08/04/2021;3;0.311;R
ES0031300000000000ED;08/04/2021;4;0.325;R
ES0031300000000000ED;08/04/2021;5;0.371;R
ES0031300000000000ED;08/04/2021;6;0.44;R
ES0031300000000000ED;08/04/2021;7;0.354;R
ES0031300000000000ED;08/04/2021;8;0.614;R
ES0031300000000000ED;08/04/2021;9;0.558;R
ES0031300000000000ED;08/04/2021;10;0.779;R
ES0031300000000000ED;08/04/2021;11;0.501;R
ES0031300000000000ED;08/04/2021;12;1.421;R
ES0031300000000000ED;08/04/2021;13;0.718;R
ES0031300000000000ED;08/04/2021;14;0.39;R
ES0031300000000000ED;08/04/2021;15;0.404;R
ES0031300000000000ED;08/04/2021;16;0.247;R
ES0031300000000000ED;08/04/2021;17;0.392;R
ES0031300000000000ED;08/04/2021;18;0.189;R
ES0031300000000000ED;08/04/2021;19;0.124;R
ES0031300000000000ED;08/04/2021;20;0.238;R
ES0031300000000000ED;08/04/2021;21;0.322;R
ES0031300000000000ED;08/04/2021;22;0.434;R
ES0031300000000000ED;08/04/2021;23;0.25;R
ES0031300000000000ED;08/04/2021;24;0.239;R
ES0031300000000000ED;09/04/2021;1;0.205;R
ES0031300000000000ED;09/04/2021;2;0.14;R
ES0031300000000000ED;09/04/2021;3;0.476;R
ES0031300000000000ED;09/04/2021;4;0.253;R
ES0031300000000000ED;09/04/2021;5;0.326;R
ES0031300000000000ED;09/04/2021;6;0.217;R
ES0031300000000000ED;09/04/2021;7;0.228;R
ES0031300000000000ED;09/04/2021;8;0.293;R
ES0031300000000000ED;09/04/2021;9;0.251;R
ES0031300000000000ED;09/04/2021;10;0.345;R
ES0031300000000000ED;09/04/2021;11;0.532;R
ES0031300000000000ED;09/04/2021;12;0.608;R
ES0031300000000000ED;09/04/2021;13;1.667;R
ES0031300000000000ED;09/04/2021;14;0.857;R
ES0031300000000000ED;09/04/2021;15;0.682;R
ES0031300000000000ED;09/04/2021;16;0.321;R
ES0031300000000000ED;09/04/2021;17;0.242;R
ES0031300000000000ED;09/04/2021;18;0.228;R
ES0031300000000000ED;09/04/2021;19;0.283;R
ES0031300000000000ED;09/04/2021;20;0.243;R
ES0031300000000000ED;09/04/2021;21;0.54;R
ES0031300000000000ED;09/04/2021;22;0.279;R
ES0031300000000000ED;09/04/2021;23;0.332;R
ES0031300000000000ED;09/04/2021;24;0.355;R
ES0031300000000000ED;10/04/2021;1;0.082;R
ES0031300000000000ED;10/04/2021;2;0.075;R
ES0031300000000000ED;10/04/2021;3;0.085;R
ES0031300000000000ED;10/04/2021;4;0.036;R
ES0031300000000000ED;10/04/2021;5;0.083;R
ES0031300000000000ED;10/04/2021;6;0.063;R
ES0031300000000000ED;10/04/2021;7;0.275;R
ES0031300000000000ED;10/04/2021;8;0.1;R
ES0031300000000000ED;10/04/2021;9;0.047;R
ES0031300000000000ED;10/04/2021;10;0.175;R
ES0031300000000000ED;10/04/2021;11;1.042;R
ES0031300000000000ED;10/04/2021;12;2.164;R
ES0031300000000000ED;10/04/2021;13;0.674;R
ES0031300000000000ED;10/04/2021;14;0.124;R
ES0031300000000000ED;10/04/2021;15;0.593;R
ES0031300000000000ED;10/04/2021;16;0.317;R
ES0031300000000000ED;10/04/2021;17;0.319;R
ES0031300000000000ED;10/04/2021;18;0.212;R
ES0031300000000000ED;10/04/2021;19;0.186;R
ES0031300000000000ED;10/04/2021;20;0.226;R
ES0031300000000000ED;10/04/2021;21;0.754;R
ES0031300000000000ED;10/04/2021;22;0.368;R
ES0031300000000000ED;10/04/2021;23;0.328;R
ES0031300000000000ED;10/04/2021;24;0.265;R
ES0031300000000000ED;11/04/2021;1;0.42;R
ES0031300000000000ED;11/04/2021;2;0.058;R
ES0031300000000000ED;11/04/2021;3;0.085;R
ES0031300000000000ED;11/04/2021;4;0.058;R
ES0031300000000000ED;11/04/2021;5;0.038;R
ES0031300000000000ED;11/04/2021;6;0.104;R
ES0031300000000000ED;11/04/2021;7;0.037;R
ES0031300000000000ED;11/04/2021;8;0.058;R
ES0031300000000000ED;11/04/2021;9;0.16;R
ES0031300000000000ED;11/04/2021;10;0.302;R
ES0031300000000000ED;11/04/2021;11;0.227;R
ES0031300000000000ED;11/04/2021;12;2.608;R
ES0031300000000000ED;11/04/2021;13;1.711;R
ES0031300000000000ED;11/04/2021;14;0.282;R
ES0031300000000000ED;11/04/2021;15;0.541;R
ES0031300000000000ED;11/04/2021;16;0.378;R
ES0031300000000000ED;11/04/2021;17;0.276;R
ES0031300000000000ED;11/04/2021;18;0.215;R
ES0031300000000000ED;11/04/2021;19;0.214;R
ES0031300000000000ED;11/04/2021;20;0.052;R
ES0031300000000000ED;11/04/2021;21;0.122;R
ES0031300000000000ED;11/04/2021;22;0.131;R
ES0031300000000000ED;11/04/2021;23;0.139;R
ES0031300000000000ED;11/04/2021;24;0.071;R
ES0031300000000000ED;12/04/2021;1;0.127;R
ES0031300000000000ED;12/04/2021;2;0.291;R
ES0031300000000000ED;12/04/2021;3;0.094;R
ES0031300000000000ED;12/04/2021;4;0.043;R
ES0031300000000000ED;12/04/2021;5;0.072;R
ES0031300000000000ED;12/04/2021;6;0.152;R
ES0031300000000000ED;12/04/2021;7;0.037;R
ES0031300000000000ED;12/04/2021;8;0.086;R
ES0031300000000000ED;12/04/2021;9;0.114;R
ES0031300000000000ED;12/04/2021;10;0.341;R
ES0031300000000000ED;12/04/2021;11;0.567;R
ES0031300000000000ED;12/04/2021;12;0.245;R
ES0031300000000000ED;12/04/2021;13;0.325;R
ES0031300000000000ED;12/04/2021;14;0.265;R
ES0031300000000000ED;12/04/2021;15;0.308;R
ES0031300000000000ED;12/04/2021;16;0.22;R
ES0031300000000000ED;12/04/2021;17;0.286;R
ES0031300000000000ED;12/04/2021;18;0.218;R
ES0031300000000000ED;12/04/2021;19;0.282;R
ES0031300000000000ED;12/04/2021;20;0.481;R
ES0031300000000000ED;12/04/2021;21;0.292;R
ES0031300000000000ED;12/04/2021;22;0.265;R
ES0031300000000000ED;12/04/2021;23;0.172;R
ES0031300000000000ED;12/04/2021;24;0.191;R
ES0031300000000000ED;13/04/2021;1;0.045;R
ES0031300000000000ED;13/04/2021;2;0.055;R
ES0031300000000000ED;13/04/2021;3;0.091;R
ES0031300000000000ED;13/04/2021;4;0.036;R
ES0031300000000000ED;13/04/2021;5;0.336;R
ES0031300000000000ED;13/04/2021;6;0.053;R
ES0031300000000000ED;13/04/2021;7;0.038;R
ES0031300000000000ED;13/04/2021;8;0.105;R
ES0031300000000000ED;13/04/2021;9;0.068;R
ES0031300000000000ED;13/04/2021;10;1.416;R
ES0031300000000000ED;13/04/2021;11;2.454;R
ES0031300000000000ED;13/04/2021;12;2.331;R
ES0031300000000000ED;13/04/2021;13;0.105;R
ES0031300000000000ED;13/04/2021;14;0.078;R
ES0031300000000000ED;13/04/2021;15;0.698;R
ES0031300000000000ED;13/04/2021;16;0.253;R
ES0031300000000000ED;13/04/2021;17;0.071;R
ES0031300000000000ED;13/04/2021;18;0.125;R
ES0031300000000000ED;13/04/2021;19;0.055;R
ES0031300000000000ED;13/04/2021;20;0.093;R
ES0031300000000000ED;13/04/2021;21;0.156;R
ES0031300000000000ED;13/04/2021;22;0.308;R
ES0031300000000000ED;13/04/2021;23;0.447;R
ES0031300000000000ED;13/04/2021;24;0.27;R
ES0031300000000000ED;14/04/2021;1;0.342;R
ES0031300000000000ED;14/04/2021;2;0.091;R
ES0031300000000000ED;14/04/2021;3;0.044;R
ES0031300000000000ED;14/04/2021;4;0.093;R
ES0031300000000000ED;14/04/2021;5;0.037;R
ES0031300000000000ED;14/04/2021;6;0.099;R
ES0031300000000000ED;14/04/2021;7;0.036;R
ES0031300000000000ED;14/04/2021;8;0.096;R
ES0031300000000000ED;14/04/2021;9;0.186;R
ES0031300000000000ED;14/04/2021;10;0.412;R
ES0031300000000000ED;14/04/2021;11;0.259;R
ES0031300000000000ED;14/04/2021;12;0.164;R
ES0031300000000000ED;14/04/2021;13;0.113;R
ES0031300000000000ED;14/04/2021;14;0.305;R
ES0031300000000000ED;14/04/2021;15;0.3;R
ES0031300000000000ED;14/04/2021;16;0.134;R
ES0031300000000000ED;14/04/2021;17;0.119;R
ES0031300000000000ED;14/04/2021;18;0.086;R
ES0031300000000000ED;14/04/2021;19;0.089;R
ES0031300000000000ED;14/04/2021;20;0.359;R
ES0031300000000000ED;14/04/2021;21;0.098;R
ES0031300000000000ED;14/04/2021;22;0.419;R
ES0031300000000000ED;14/04/2021;23;0.335;R
ES0031300000000000ED;14/04/2021;24;0.234;R
ES0031300000000000ED;15/04/2021;1;0.127;R
ES0031300000000000ED;15/04/2021;2;0.037;R
ES0031300000000000ED;15/04/2021;3;0.1;R
ES0031300000000000ED;15/04/2021;4;0.036;R
ES0031300000000000ED;15/04/2021;5;0.099;R
ES0031300000000000ED;15/04/2021;6;0.283;R
ES0031300000000000ED;15/04/2021;7;0.098;R
ES0031300000000000ED;15/04/2021;8;0.036;R
ES0031300000000000ED;15/04/2021;9;0.229;R
ES0031300000000000ED;15/04/2021;10;0.225;R
ES0031300000000000ED;15/04/2021;11;1.195;R
ES0031300000000000ED;15/04/2021;12;1.393;R
ES0031300000000000ED;15/04/2021;13;0.171;R
ES0031300000000000ED;15/04/2021;14;0.125;R
ES0031300000000000ED;15/04/2021;15;0.218;R
ES0031300000000000ED;15/04/2021;16;0.3;R
ES0031300000000000ED;15/04/2021;17;0.149;R
ES0031300000000000ED;15/04/2021;18;0.063;R
ES0031300000000000ED;15/04/2021;19;0.115;R
ES0031300000000000ED;15/04/2021;20;0.058;R
ES0031300000000000ED;15/04/2021;21;0.171;R
ES0031300000000000ED;15/04/2021;22;0.531;R
ES0031300000000000ED;15/04/2021;23;0.456;R
ES0031300000000000ED;15/04/2021;24;0.467;R
ES0031300000000000ED;16/04/2021;1;0.155;R
ES0031300000000000ED;16/04/2021;2;0.067;R
ES0031300000000000ED;16/04/2021;3;0.087;R
ES0031300000000000ED;16/04/2021;4;0.076;R
ES0031300000000000ED;16/04/2021;5;0.071;R
ES0031300000000000ED;16/04/2021;6;0.085;R
ES0031300000000000ED;16/04/2021;7;0.056;R
ES0031300000000000ED;16/04/2021;8;0.097;R
ES0031300000000000ED;16/04/2021;9;0.516;R
ES0031300000000000ED;16/04/2021;10;0.972;R
ES0031300000000000ED;16/04/2021;11;0.822;R
ES0031300000000000ED;16/04/2021;12;0.098;R
ES0031300000000000ED;16/04/2021;13;0.321;R
ES0031300000000000ED;16/04/2021;14;0.871;R
ES0031300000000000ED;16/04/2021;15;0.202;R
ES0031300000000000ED;16/04/2021;16;0.121;R
ES0031300000000000ED;16/04/2021;17;0.1;R
ES0031300000000000ED;16/04/2021;18;0.115;R
ES0031300000000000ED;16/04/2021;19;0.07;R
ES0031300000000000ED;16/04/2021;20;0.185;R
ES0031300000000000ED;16/04/2021;21;0.156;R
ES0031300000000000ED;16/04/2021;22;0.448;R
ES0031300000000000ED;16/04/2021;23;0.502;R
ES0031300000000000ED;16/04/2021;24;0.281;R
ES0031300000000000ED;17/04/2021;1;0.25;R
ES0031300000000000ED;17/04/2021;2;0.083;R
ES0031300000000000ED;17/04/2021;3;0.086;R
ES0031300000000000ED;17/04/2021;4;0.036;R
ES0031300000000000ED;17/04/2021;5;0.086;R
ES0031300000000000ED;17/04/2021;6;0.06;R
ES0031300000000000ED;17/04/2021;7;0.062;R
ES0031300000000000ED;17/04/2021;8;0.369;R
ES0031300000000000ED;17/04/2021;9;0.342;R
ES0031300000000000ED;17/04/2021;10;0.342;R
ES0031300000000000ED;17/04/2021;11;1.173;R
ES0031300000000000ED;17/04/2021;12;1.095;R
ES0031300000000000ED;17/04/2021;13;0.101;R
ES0031300000000000ED;17/04/2021;14;0.511;R
ES0031300000000000ED;17/04/2021;15;0.602;R
ES0031300000000000ED;17/04/2021;16;0.242;R
ES0031300000000000ED;17/04/2021;17;0.203;R
ES0031300000000000ED;17/04/2021;18;0.121;R
ES0031300000000000ED;17/04/2021;19;0.144;R
ES0031300000000000ED;17/04/2021;20;0.072;R
ES0031300000000000ED;17/04/2021;21;0.19;R
ES0031300000000000ED;17/04/2021;22;0.255;R
ES0031300000000000ED;17/04/2021;23;0.375;R
ES0031300000000000ED;17/04/2021;24;0.285;R
ES0031300000000000ED;18/04/2021;1;0.393;R
ES0031300000000000ED;18/04/2021;2;0.11;R
ES0031300000000000ED;18/04/2021;3;0.039;R
ES0031300000000000ED;18/04/2021;4;0.093;R
ES0031300000000000ED;18/04/2021;5;0.044;R
ES0031300000000000ED;18/04/2021;6;0.084;R
ES0031300000000000ED;18/04/2021;7;0.058;R
ES0031300000000000ED;18/04/2021;8;0.071;R
ES0031300000000000ED;18/04/2021;9;0.069;R
ES0031300000000000ED;18/04/2021;10;0.483;R
ES0031300000000000ED;18/04/2021;11;0.384;R
ES0031300000000000ED;18/04/2021;12;0.72;R
ES0031300000000000ED;18/04/2021;13;0.369;R
ES0031300000000000ED;18/04/2021;14;0.063;R
ES0031300000000000ED;18/04/2021;15;0.401;R
ES0031300000000000ED;18/04/2021;16;0.278;R
ES0031300000000000ED;18/04/2021;17;0.224;R
ES0031300000000000ED;18/04/2021;18;0.264;R
ES0031300000000000ED;18/04/2021;19;0.264;R
ES0031300000000000ED;18/04/2021;20;0.096;R
ES0031300000000000ED;18/04/2021;21;0.203;R
ES0031300000000000ED;18/04/2021;22;0.235;R
ES0031300000000000ED;18/04/2021;23;0.261;R
ES0031300000000000ED;18/04/2021;24;0.234;R
ES0031300000000000ED;19/04/2021;1;0.359;R
ES0031300000000000ED;19/04/2021;2;0.114;R
ES0031300000000000ED;19/04/2021;3;0.079;R
ES0031300000000000ED;19/04/2021;4;0.092;R
ES0031300000000000ED;19/04/2021;5;0.037;R
ES0031300000000000ED;19/04/2021;6;0.09;R
ES0031300000000000ED;19/04/2021;7;0.061;R
ES0031300000000000ED;19/04/2021;8;0.066;R
ES0031300000000000ED;19/04/2021;9;0.199;R
ES0031300000000000ED;19/04/2021;10;0.928;R
ES0031300000000000ED;19/04/2021;11;1.106;R
ES0031300000000000ED;19/04/2021;12;1.172;R
ES0031300000000000ED;19/04/2021;13;0.074;R
ES0031300000000000ED;19/04/2021;14;0.397;R
ES0031300000000000ED;19/04/2021;15;1.067;R
ES0031300000000000ED;19/04/2021;16;0.228;R
ES0031300000000000ED;19/04/2021;17;0.25;R
ES0031300000000000ED;19/04/2021;18;0.265;R
ES0031300000000000ED;19/04/2021;19;0.297;R
ES0031300000000000ED;19/04/2021;20;0.31;R
ES0031300000000000ED;19/04/2021;21;0.259;R
ES0031300000000000ED;19/04/2021;22;0.269;R
ES0031300000000000ED;19/04/2021;23;0.169;R
ES0031300000000000ED;19/04/2021;24;0.121;R
ES0031300000000000ED;20/04/2021;1;0.08;R
ES0031300000000000ED;20/04/2021;2;0.34;R
ES0031300000000000ED;20/04/2021;3;0.062;R
ES0031300000000000ED;20/04/2021;4;0.061;R
ES0031300000000000ED;20/04/2021;5;0.087;R
ES0031300000000000ED;20/04/2021;6;0.036;R
ES0031300000000000ED;20/04/2021;7;0.088;R
ES0031300000000000ED;20/04/2021;8;0.046;R
ES0031300000000000ED;20/04/2021;9;0.335;R
ES0031300000000000ED;20/04/2021;10;2;R
ES0031300000000000ED;20/04/2021;11;0.101;R
ES0031300000000000ED;20/04/2021;12;0.076;R
ES0031300000000000ED;20/04/2021;13;0.11;R
ES0031300000000000ED;20/04/2021;14;0.058;R
ES0031300000000000ED;20/04/2021;15;0.718;R
ES0031300000000000ED;20/04/2021;16;0.275;R
ES0031300000000000ED;20/04/2021;17;0.106;R
ES0031300000000000ED;20/04/2021;18;0.128;R
ES0031300000000000ED;20/04/2021;19;0.089;R
ES0031300000000000ED;20/04/2021;20;0.085;R
ES0031300000000000ED;20/04/2021;21;0.285;R
ES0031300000000000ED;20/04/2021;22;0.372;R
ES0031300000000000ED;20/04/2021;23;0.292;R
ES0031300000000000ED;20/04/2021;24;0.322;R
ES0031300000000000ED;21/04/2021;1;0.293;R
ES0031300000000000ED;21/04/2021;2;0.356;R
ES0031300000000000ED;21/04/2021;3;0.069;R
ES0031300000000000ED;21/04/2021;4;0.089;R
ES0031300000000000ED;21/04/2021;5;0.037;R
ES0031300000000000ED;21/04/2021;6;0.088;R
ES0031300000000000ED;21/04/2021;7;0.057;R
ES0031300000000000ED;21/04/2021;8;0.075;R
ES0031300000000000ED;21/04/2021;9;0.27;R
ES0031300000000000ED;21/04/2021;10;0.257;R
ES0031300000000000ED;21/04/2021;11;2.004;R
ES0031300000000000ED;21/04/2021;12;1.031;R
ES0031300000000000ED;21/04/2021;13;0.31;R
ES0031300000000000ED;21/04/2021;14;0.615;R
ES0031300000000000ED;21/04/2021;15;0.652;R
ES0031300000000000ED;21/04/2021;16;0.24;R
ES0031300000000000ED;21/04/2021;17;0.229;R
ES0031300000000000ED;21/04/2021;18;0.127;R
ES0031300000000000ED;21/04/2021;19;0.063;R
ES0031300000000000ED;21/04/2021;20;0.115;R
ES0031300000000000ED;21/04/2021;21;0.199;R
ES0031300000000000ED;21/04/2021;22;0.384;R
ES0031300000000000ED;21/04/2021;23;0.267;R
ES0031300000000000ED;21/04/2021;24;0.256;R
ES0031300000000000ED;22/04/2021;1;0.302;R
ES0031300000000000ED;22/04/2021;2;0.116;R
ES0031300000000000ED;22/04/2021;3;0.061;R
ES0031300000000000ED;22/04/2021;4;0.064;R
ES0031300000000000ED;22/04/2021;5;0.08;R
ES0031300000000000ED;22/04/2021;6;0.041;R
ES0031300000000000ED;22/04/2021;7;0.128;R
ES0031300000000000ED;22/04/2021;8;0.075;R
ES0031300000000000ED;22/04/2021;9;0.242;R
ES0031300000000000ED;22/04/2021;10;0.499;R
ES0031300000000000ED;22/04/2021;11;1.414;R
ES0031300000000000ED;22/04/2021;12;0.794;R
ES0031300000000000ED;22/04/2021;13;0.125;R
ES0031300000000000ED;22/04/2021;14;0.11;R
ES0031300000000000ED;22/04/2021;15;0.387;R
ES0031300000000000ED;22/04/2021;16;0.205;R
ES0031300000000000ED;22/04/2021;17;0.139;R
ES0031300000000000ED;22/04/2021;18;0.114;R
ES0031300000000000ED;22/04/2021;19;0.096;R
ES0031300000000000ED;22/04/2021;20;0.092;R
ES0031300000000000ED;22/04/2021;21;0.083;R
ES0031300000000000ED;22/04/2021;22;0.326;R
ES0031300000000000ED;22/04/2021;23;0.496;R
ES0031300000000000ED;22/04/2021;24;0.348;R
ES0031300000000000ED;23/04/2021;1;0.095;R
ES0031300000000000ED;23/04/2021;2;0.117;R
ES0031300000000000ED;23/04/2021;3;0.045;R
ES0031300000000000ED;23/04/2021;4;0.092;R
ES0031300000000000ED;23/04/2021;5;0.057;R
ES0031300000000000ED;23/04/2021;6;0.071;R
ES0031300000000000ED;23/04/2021;7;0.074;R
