CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000001EX;07/11/2021;15;0.269;R
ES0031300000000001EX;07/11/2021;16;0.409;R
ES0031300000000001EX;07/11/2021;17;0.217;R
ES0031300000000001EX;07/11/2021;18;0.211;R
ES0031300000000001EX;07/11/2021;19;0.205;R
ES0031300000000001EX;07/11/2021;20;0.099;R
ES0031300000000001EX;07/11/2021;21;0.069;R
ES0031300000000001EX;07/11/2021;22;0.174;R
ES0031300000000001EX;07/11/2021;23;0.27;R
ES0031300000000001EX;07/11/2021;24;0.147;R
ES0031300000000001EX;08/11/2021;1;0.07;R
ES0031300000000001EX;08/11/2021;2;0.056;R
ES0031300000000001EX;08/11/2021;3;0.056;R
ES0031300000000001EX;08/11/2021;4;0.055;R
ES0031300000000001EX;08/11/2021;5;0.054;R
ES0031300000000001EX;08/11/2021;6;0.052;R
ES0031300000000001EX;08/11/2021;7;0.048;R
ES0031300000000001EX;08/11/2021;8;0.045;R
ES0031300000000001EX;08/11/2021;9;0.219;R
ES0031300000000001EX;08/11/2021;10;0.194;R
ES0031300000000001EX;08/11/2021;11;0.046;R
ES0031300000000001EX;08/11/2021;12;0.053;R
ES0031300000000001EX;08/11/2021;13;0.081;R
ES0031300000000001EX;08/11/2021;14;0.062;R
ES0031300000000001EX;08/11/2021;15;0.386;R
ES0031300000000001EX;08/11/2021;16;0.197;R
ES0031300000000001EX;08/11/2021;17;0.09;R
ES0031300000000001EX;08/11/2021;18;0.071;R
ES0031300000000001EX;08/11/2021;19;0.12;R
ES0031300000000001EX;08/11/2021;20;0.112;R
ES0031300000000001EX;08/11/2021;21;0.105;R
ES0031300000000001EX;08/11/2021;22;0.162;R
ES0031300000000001EX;08/11/2021;23;0.208;R
ES0031300000000001EX;08/11/2021;24;0.204;R
ES0031300000000001EX;09/11/2021;1;0.141;R
ES0031300000000001EX;09/11/2021;2;0.049;R
ES0031300000000001EX;09/11/2021;3;0.048;R
ES0031300000000001EX;09/11/2021;4;0.049;R
ES0031300000000001EX;09/11/2021;5;0.099;R
ES0031300000000001EX;09/11/2021;6;0.063;R
ES0031300000000001EX;09/11/2021;7;0.048;R
ES0031300000000001EX;09/11/2021;8;0.049;R
ES0031300000000001EX;09/11/2021;9;0.258;R
ES0031300000000001EX;09/11/2021;10;0.107;R
ES0031300000000001EX;09/11/2021;11;0.068;R
ES0031300000000001EX;09/11/2021;12;0.06;R
ES0031300000000001EX;09/11/2021;13;0.054;R
ES0031300000000001EX;09/11/2021;14;0.128;R
ES0031300000000001EX;09/11/2021;15;0.05;R
ES0031300000000001EX;09/11/2021;16;0.042;R
ES0031300000000001EX;09/11/2021;17;0.052;R
ES0031300000000001EX;09/11/2021;18;0.055;R
ES0031300000000001EX;09/11/2021;19;0.085;R
ES0031300000000001EX;09/11/2021;20;0.083;R
ES0031300000000001EX;09/11/2021;21;0.051;R
ES0031300000000001EX;09/11/2021;22;0.221;R
ES0031300000000001EX;09/11/2021;23;0.265;R
ES0031300000000001EX;09/11/2021;24;0.22;R
ES0031300000000001EX;10/11/2021;1;0.133;R
ES0031300000000001EX;10/11/2021;2;0.055;R
ES0031300000000001EX;10/11/2021;3;0.054;R
ES0031300000000001EX;10/11/2021;4;0.047;R
ES0031300000000001EX;10/11/2021;5;0.047;R
ES0031300000000001EX;10/11/2021;6;0.047;R
ES0031300000000001EX;10/11/2021;7;0.047;R
ES0031300000000001EX;10/11/2021;8;0.094;R
ES0031300000000001EX;10/11/2021;9;0.15;R
ES0031300000000001EX;10/11/2021;10;0.818;R
ES0031300000000001EX;10/11/2021;11;0.597;R
ES0031300000000001EX;10/11/2021;12;0.067;R
ES0031300000000001EX;10/11/2021;13;0.096;R
ES0031300000000001EX;10/11/2021;14;0.128;R
ES0031300000000001EX;10/11/2021;15;0.742;R
ES0031300000000001EX;10/11/2021;16;0.184;R
ES0031300000000001EX;10/11/2021;17;0.081;R
ES0031300000000001EX;10/11/2021;18;0.088;R
ES0031300000000001EX;10/11/2021;19;0.085;R
ES0031300000000001EX;10/11/2021;20;0.093;R
ES0031300000000001EX;10/11/2021;21;0.103;R
ES0031300000000001EX;10/11/2021;22;0.339;R
ES0031300000000001EX;10/11/2021;23;0.22;R
ES0031300000000001EX;10/11/2021;24;0.216;R
ES0031300000000001EX;11/11/2021;1;0.089;R
ES0031300000000001EX;11/11/2021;2;0.059;R
ES0031300000000001EX;11/11/2021;3;0.062;R
ES0031300000000001EX;11/11/2021;4;0.057;R
ES0031300000000001EX;11/11/2021;5;0.053;R
ES0031300000000001EX;11/11/2021;6;0.057;R
ES0031300000000001EX;11/11/2021;7;0.055;R
ES0031300000000001EX;11/11/2021;8;0.053;R
ES0031300000000001EX;11/11/2021;9;0.18;R
ES0031300000000001EX;11/11/2021;10;0.26;R
ES0031300000000001EX;11/11/2021;11;0.104;R
ES0031300000000001EX;11/11/2021;12;0.082;R
ES0031300000000001EX;11/11/2021;13;0.136;R
ES0031300000000001EX;11/11/2021;14;0.105;R
ES0031300000000001EX;11/11/2021;15;0.129;R
ES0031300000000001EX;11/11/2021;16;0.047;R
ES0031300000000001EX;11/11/2021;17;0.047;R
ES0031300000000001EX;11/11/2021;18;0.047;R
ES0031300000000001EX;11/11/2021;19;0.048;R
ES0031300000000001EX;11/11/2021;20;0.077;R
ES0031300000000001EX;11/11/2021;21;0.206;R
ES0031300000000001EX;11/11/2021;22;0.277;R
ES0031300000000001EX;11/11/2021;23;0.209;R
ES0031300000000001EX;11/11/2021;24;0.212;R
ES0031300000000001EX;12/11/2021;1;0.06;R
ES0031300000000001EX;12/11/2021;2;0.047;R
ES0031300000000001EX;12/11/2021;3;0.047;R
ES0031300000000001EX;12/11/2021;4;0.045;R
ES0031300000000001EX;12/11/2021;5;0.049;R
ES0031300000000001EX;12/11/2021;6;0.041;R
ES0031300000000001EX;12/11/2021;7;0.051;R
ES0031300000000001EX;12/11/2021;8;0.049;R
ES0031300000000001EX;12/11/2021;9;0.196;R
ES0031300000000001EX;12/11/2021;10;0.095;R
ES0031300000000001EX;12/11/2021;11;0.061;R
ES0031300000000001EX;12/11/2021;12;0.08;R
ES0031300000000001EX;12/11/2021;13;0.054;R
ES0031300000000001EX;12/11/2021;14;0.052;R
ES0031300000000001EX;12/11/2021;15;0.048;R
ES0031300000000001EX;12/11/2021;16;0.05;R
ES0031300000000001EX;12/11/2021;17;0.048;R
ES0031300000000001EX;12/11/2021;18;0.048;R
ES0031300000000001EX;12/11/2021;19;0.069;R
ES0031300000000001EX;12/11/2021;20;0.071;R
ES0031300000000001EX;12/11/2021;21;0.063;R
ES0031300000000001EX;12/11/2021;22;0.136;R
ES0031300000000001EX;12/11/2021;23;0.53;R
ES0031300000000001EX;12/11/2021;24;0.212;R
ES0031300000000001EX;13/11/2021;1;0.058;R
ES0031300000000001EX;13/11/2021;2;0.05;R
ES0031300000000001EX;13/11/2021;3;0.049;R
ES0031300000000001EX;13/11/2021;4;0.049;R
ES0031300000000001EX;13/11/2021;5;0.047;R
ES0031300000000001EX;13/11/2021;6;0.046;R
ES0031300000000001EX;13/11/2021;7;0.05;R
ES0031300000000001EX;13/11/2021;8;0.048;R
ES0031300000000001EX;13/11/2021;9;0.042;R
ES0031300000000001EX;13/11/2021;10;0.138;R
ES0031300000000001EX;13/11/2021;11;0.23;R
ES0031300000000001EX;13/11/2021;12;0.161;R
ES0031300000000001EX;13/11/2021;13;0.08;R
ES0031300000000001EX;13/11/2021;14;0.075;R
ES0031300000000001EX;13/11/2021;15;0.07;R
ES0031300000000001EX;13/11/2021;16;0.048;R
ES0031300000000001EX;13/11/2021;17;0.055;R
ES0031300000000001EX;13/11/2021;18;0.075;R
ES0031300000000001EX;13/11/2021;19;0.21;R
ES0031300000000001EX;13/11/2021;20;0.089;R
ES0031300000000001EX;13/11/2021;21;0.084;R
ES0031300000000001EX;13/11/2021;22;0.171;R
ES0031300000000001EX;13/11/2021;23;0.23;R
ES0031300000000001EX;13/11/2021;24;0.221;R
ES0031300000000001EX;14/11/2021;1;0.073;R
ES0031300000000001EX;14/11/2021;2;0.053;R
ES0031300000000001EX;14/11/2021;3;0.058;R
ES0031300000000001EX;14/11/2021;4;0.097;R
ES0031300000000001EX;14/11/2021;5;0.074;R
ES0031300000000001EX;14/11/2021;6;0.055;R
ES0031300000000001EX;14/11/2021;7;0.055;R
ES0031300000000001EX;14/11/2021;8;0.055;R
ES0031300000000001EX;14/11/2021;9;0.054;R
ES0031300000000001EX;14/11/2021;10;0.207;R
ES0031300000000001EX;14/11/2021;11;0.807;R
ES0031300000000001EX;14/11/2021;12;0.257;R
ES0031300000000001EX;14/11/2021;13;0.47;R
ES0031300000000001EX;14/11/2021;14;0.053;R
ES0031300000000001EX;14/11/2021;15;0.048;R
ES0031300000000001EX;14/11/2021;16;0.051;R
ES0031300000000001EX;14/11/2021;17;0.046;R
ES0031300000000001EX;14/11/2021;18;0.046;R
ES0031300000000001EX;14/11/2021;19;0.067;R
ES0031300000000001EX;14/11/2021;20;0.095;R
ES0031300000000001EX;14/11/2021;21;0.079;R
ES0031300000000001EX;14/11/2021;22;0.129;R
ES0031300000000001EX;14/11/2021;23;0.14;R
ES0031300000000001EX;14/11/2021;24;0.062;R
ES0031300000000001EX;15/11/2021;1;0.065;R
ES0031300000000001EX;15/11/2021;2;0.057;R
ES0031300000000001EX;15/11/2021;3;0.047;R
ES0031300000000001EX;15/11/2021;4;0.048;R
ES0031300000000001EX;15/11/2021;5;0.047;R
ES0031300000000001EX;15/11/2021;6;0.048;R
ES0031300000000001EX;15/11/2021;7;0.042;R
ES0031300000000001EX;15/11/2021;8;0.05;R
ES0031300000000001EX;15/11/2021;9;0.158;R
ES0031300000000001EX;15/11/2021;10;0.16;R
ES0031300000000001EX;15/11/2021;11;0.089;R
ES0031300000000001EX;15/11/2021;12;0.064;R
ES0031300000000001EX;15/11/2021;13;0.579;R
ES0031300000000001EX;15/11/2021;14;0.712;R
ES0031300000000001EX;15/11/2021;15;0.381;R
ES0031300000000001EX;15/11/2021;16;0.208;R
ES0031300000000001EX;15/11/2021;17;0.09;R
ES0031300000000001EX;15/11/2021;18;0.089;R
ES0031300000000001EX;15/11/2021;19;0.099;R
ES0031300000000001EX;15/11/2021;20;0.09;R
ES0031300000000001EX;15/11/2021;21;0.089;R
ES0031300000000001EX;15/11/2021;22;0.249;R
ES0031300000000001EX;15/11/2021;23;0.201;R
ES0031300000000001EX;15/11/2021;24;0.192;R
ES0031300000000001EX;16/11/2021;1;0.088;R
ES0031300000000001EX;16/11/2021;2;0.047;R
ES0031300000000001EX;16/11/2021;3;0.047;R
ES0031300000000001EX;16/11/2021;4;0.047;R
ES0031300000000001EX;16/11/2021;5;0.039;R
ES0031300000000001EX;16/11/2021;6;0.049;R
ES0031300000000001EX;16/11/2021;7;0.047;R
ES0031300000000001EX;16/11/2021;8;0.045;R
ES0031300000000001EX;16/11/2021;9;0.2;R
ES0031300000000001EX;16/11/2021;10;0.333;R
ES0031300000000001EX;16/11/2021;11;0.447;R
ES0031300000000001EX;16/11/2021;12;0.086;R
ES0031300000000001EX;16/11/2021;13;0.063;R
ES0031300000000001EX;16/11/2021;14;0.146;R
ES0031300000000001EX;16/11/2021;15;0.148;R
ES0031300000000001EX;16/11/2021;16;0.062;R
ES0031300000000001EX;16/11/2021;17;0.105;R
ES0031300000000001EX;16/11/2021;18;0.056;R
ES0031300000000001EX;16/11/2021;19;0.05;R
ES0031300000000001EX;16/11/2021;20;0.052;R
ES0031300000000001EX;16/11/2021;21;0.053;R
ES0031300000000001EX;16/11/2021;22;0.265;R
ES0031300000000001EX;16/11/2021;23;0.25;R
ES0031300000000001EX;16/11/2021;24;0.201;R
ES0031300000000001EX;17/11/2021;1;0.051;R
ES0031300000000001EX;17/11/2021;2;0.048;R
ES0031300000000001EX;17/11/2021;3;0.043;R
ES0031300000000001EX;17/11/2021;4;0.048;R
ES0031300000000001EX;17/11/2021;5;0.047;R
ES0031300000000001EX;17/11/2021;6;0.047;R
ES0031300000000001EX;17/11/2021;7;0.047;R
ES0031300000000001EX;17/11/2021;8;0.046;R
ES0031300000000001EX;17/11/2021;9;0.142;R
ES0031300000000001EX;17/11/2021;10;0.241;R
ES0031300000000001EX;17/11/2021;11;0.097;R
ES0031300000000001EX;17/11/2021;12;0.051;R
ES0031300000000001EX;17/11/2021;13;0.089;R
ES0031300000000001EX;17/11/2021;14;0.079;R
ES0031300000000001EX;17/11/2021;15;0.447;R
ES0031300000000001EX;17/11/2021;16;0.221;R
ES0031300000000001EX;17/11/2021;17;0.08;R
ES0031300000000001EX;17/11/2021;18;0.081;R
ES0031300000000001EX;17/11/2021;19;0.091;R
ES0031300000000001EX;17/11/2021;20;0.111;R
ES0031300000000001EX;17/11/2021;21;0.088;R
ES0031300000000001EX;17/11/2021;22;0.252;R
ES0031300000000001EX;17/11/2021;23;0.278;R
ES0031300000000001EX;17/11/2021;24;0.193;R
ES0031300000000001EX;18/11/2021;1;0.055;R
ES0031300000000001EX;18/11/2021;2;0.049;R
ES0031300000000001EX;18/11/2021;3;0.047;R
ES0031300000000001EX;18/11/2021;4;0.04;R
ES0031300000000001EX;18/11/2021;5;0.05;R
ES0031300000000001EX;18/11/2021;6;0.047;R
ES0031300000000001EX;18/11/2021;7;0.042;R
ES0031300000000001EX;18/11/2021;8;0.047;R
ES0031300000000001EX;18/11/2021;9;0.24;R
ES0031300000000001EX;18/11/2021;10;0.209;R
ES0031300000000001EX;18/11/2021;11;0.144;R
ES0031300000000001EX;18/11/2021;12;0.082;R
ES0031300000000001EX;18/11/2021;13;0.083;R
ES0031300000000001EX;18/11/2021;14;0.145;R
ES0031300000000001EX;18/11/2021;15;0.41;R
ES0031300000000001EX;18/11/2021;16;0.213;R
ES0031300000000001EX;18/11/2021;17;0.073;R
ES0031300000000001EX;18/11/2021;18;0.046;R
ES0031300000000001EX;18/11/2021;19;0.051;R
ES0031300000000001EX;18/11/2021;20;0.047;R
ES0031300000000001EX;18/11/2021;21;0.072;R
ES0031300000000001EX;18/11/2021;22;0.232;R
ES0031300000000001EX;18/11/2021;23;0.211;R
ES0031300000000001EX;18/11/2021;24;0.216;R
ES0031300000000001EX;19/11/2021;1;0.071;R
ES0031300000000001EX;19/11/2021;2;0.068;R
ES0031300000000001EX;19/11/2021;3;0.056;R
ES0031300000000001EX;19/11/2021;4;0.054;R
ES0031300000000001EX;19/11/2021;5;0.049;R
ES0031300000000001EX;19/11/2021;6;0.103;R
ES0031300000000001EX;19/11/2021;7;0.055;R
ES0031300000000001EX;19/11/2021;8;0.05;R
ES0031300000000001EX;19/11/2021;9;0.198;R
ES0031300000000001EX;19/11/2021;10;0.147;R
ES0031300000000001EX;19/11/2021;11;0.049;R
ES0031300000000001EX;19/11/2021;12;0.071;R
ES0031300000000001EX;19/11/2021;13;0.066;R
ES0031300000000001EX;19/11/2021;14;0.063;R
ES0031300000000001EX;19/11/2021;15;0.084;R
ES0031300000000001EX;19/11/2021;16;0.058;R
ES0031300000000001EX;19/11/2021;17;0.057;R
ES0031300000000001EX;19/11/2021;18;0.061;R
ES0031300000000001EX;19/11/2021;19;0.06;R
ES0031300000000001EX;19/11/2021;20;0.065;R
ES0031300000000001EX;19/11/2021;21;0.06;R
ES0031300000000001EX;19/11/2021;22;0.47;R
ES0031300000000001EX;19/11/2021;23;0.221;R
ES0031300000000001EX;19/11/2021;24;0.208;R
ES0031300000000001EX;20/11/2021;1;0.076;R
ES0031300000000001EX;20/11/2021;2;0.048;R
ES0031300000000001EX;20/11/2021;3;0.047;R
ES0031300000000001EX;20/11/2021;4;0.045;R
ES0031300000000001EX;20/11/2021;5;0.045;R
ES0031300000000001EX;20/11/2021;6;0.062;R
ES0031300000000001EX;20/11/2021;7;0.055;R
ES0031300000000001EX;20/11/2021;8;0.055;R
ES0031300000000001EX;20/11/2021;9;0.054;R
ES0031300000000001EX;20/11/2021;10;0.188;R
ES0031300000000001EX;20/11/2021;11;0.247;R
ES0031300000000001EX;20/11/2021;12;0.243;R
ES0031300000000001EX;20/11/2021;13;0.233;R
ES0031300000000001EX;20/11/2021;14;0.217;R
ES0031300000000001EX;20/11/2021;15;0.204;R
ES0031300000000001EX;20/11/2021;16;0.257;R
ES0031300000000001EX;20/11/2021;17;0.849;R
ES0031300000000001EX;20/11/2021;18;0.765;R
ES0031300000000001EX;20/11/2021;19;0.658;R
ES0031300000000001EX;20/11/2021;20;0.113;R
ES0031300000000001EX;20/11/2021;21;0.1;R
ES0031300000000001EX;20/11/2021;22;0.167;R
ES0031300000000001EX;20/11/2021;23;0.214;R
ES0031300000000001EX;20/11/2021;24;0.234;R
ES0031300000000001EX;21/11/2021;1;0.127;R
ES0031300000000001EX;21/11/2021;2;0.081;R
ES0031300000000001EX;21/11/2021;3;0.061;R
ES0031300000000001EX;21/11/2021;4;0.058;R
ES0031300000000001EX;21/11/2021;5;0.057;R
ES0031300000000001EX;21/11/2021;6;0.057;R
ES0031300000000001EX;21/11/2021;7;0.044;R
ES0031300000000001EX;21/11/2021;8;0.051;R
ES0031300000000001EX;21/11/2021;9;0.049;R
ES0031300000000001EX;21/11/2021;10;0.153;R
ES0031300000000001EX;21/11/2021;11;0.227;R
ES0031300000000001EX;21/11/2021;12;0.065;R
ES0031300000000001EX;21/11/2021;13;0.16;R
ES0031300000000001EX;21/11/2021;14;0.051;R
ES0031300000000001EX;21/11/2021;15;0.047;R
ES0031300000000001EX;21/11/2021;16;0.045;R
ES0031300000000001EX;21/11/2021;17;0.049;R
ES0031300000000001EX;21/11/2021;18;0.045;R
ES0031300000000001EX;21/11/2021;19;0.05;R
ES0031300000000001EX;21/11/2021;20;0.064;R
ES0031300000000001EX;21/11/2021;21;0.163;R
ES0031300000000001EX;21/11/2021;22;0.133;R
ES0031300000000001EX;21/11/2021;23;0.221;R
ES0031300000000001EX;21/11/2021;24;0.116;R
ES0031300000000001EX;22/11/2021;1;0.061;R
ES0031300000000001EX;22/11/2021;2;0.06;R
ES0031300000000001EX;22/11/2021;3;0.058;R
ES0031300000000001EX;22/11/2021;4;0.054;R
ES0031300000000001EX;22/11/2021;5;0.051;R
ES0031300000000001EX;22/11/2021;6;0.049;R
ES0031300000000001EX;22/11/2021;7;0.047;R
ES0031300000000001EX;22/11/2021;8;0.052;R
ES0031300000000001EX;22/11/2021;9;0.279;R
ES0031300000000001EX;22/11/2021;10;0.053;R
ES0031300000000001EX;22/11/2021;11;0.051;R
ES0031300000000001EX;22/11/2021;12;0.048;R
ES0031300000000001EX;22/11/2021;13;0.048;R
ES0031300000000001EX;22/11/2021;14;0.209;R
ES0031300000000001EX;22/11/2021;15;0.485;R
ES0031300000000001EX;22/11/2021;16;0.137;R
ES0031300000000001EX;22/11/2021;17;0.091;R
ES0031300000000001EX;22/11/2021;18;0.081;R
ES0031300000000001EX;22/11/2021;19;0.114;R
ES0031300000000001EX;22/11/2021;20;0.193;R
ES0031300000000001EX;22/11/2021;21;0.147;R
ES0031300000000001EX;22/11/2021;22;0.158;R
ES0031300000000001EX;22/11/2021;23;0.187;R
ES0031300000000001EX;22/11/2021;24;0.289;R
ES0031300000000001EX;23/11/2021;1;0.148;R
ES0031300000000001EX;23/11/2021;2;0.078;R
ES0031300000000001EX;23/11/2021;3;0.067;R
ES0031300000000001EX;23/11/2021;4;0.055;R
ES0031300000000001EX;23/11/2021;5;0.051;R
ES0031300000000001EX;23/11/2021;6;0.052;R
ES0031300000000001EX;23/11/2021;7;0.052;R
