CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000001EX;02/08/2021;21;0.095;R
ES0031300000000001EX;02/08/2021;22;0.197;R
ES0031300000000001EX;02/08/2021;23;0.255;R
ES0031300000000001EX;02/08/2021;24;0.254;R
ES0031300000000001EX;03/08/2021;1;0.091;R
ES0031300000000001EX;03/08/2021;2;0.068;R
ES0031300000000001EX;03/08/2021;3;0.056;R
ES0031300000000001EX;03/08/2021;4;0.049;R
ES0031300000000001EX;03/08/2021;5;0.055;R
ES0031300000000001EX;03/08/2021;6;0.058;R
ES0031300000000001EX;03/08/2021;7;0.059;R
ES0031300000000001EX;03/08/2021;8;0.057;R
ES0031300000000001EX;03/08/2021;9;0.133;R
ES0031300000000001EX;03/08/2021;10;0.195;R
ES0031300000000001EX;03/08/2021;11;0.196;R
ES0031300000000001EX;03/08/2021;12;0.145;R
ES0031300000000001EX;03/08/2021;13;0.071;R
ES0031300000000001EX;03/08/2021;14;0.053;R
ES0031300000000001EX;03/08/2021;15;0.772;R
ES0031300000000001EX;03/08/2021;16;0.304;R
ES0031300000000001EX;03/08/2021;17;0.234;R
ES0031300000000001EX;03/08/2021;18;0.204;R
ES0031300000000001EX;03/08/2021;19;0.065;R
ES0031300000000001EX;03/08/2021;20;0.062;R
ES0031300000000001EX;03/08/2021;21;0.063;R
ES0031300000000001EX;03/08/2021;22;0.077;R
ES0031300000000001EX;03/08/2021;23;0.234;R
ES0031300000000001EX;03/08/2021;24;0.28;R
ES0031300000000001EX;04/08/2021;1;0.157;R
ES0031300000000001EX;04/08/2021;2;0.077;R
ES0031300000000001EX;04/08/2021;3;0.068;R
ES0031300000000001EX;04/08/2021;4;0.052;R
ES0031300000000001EX;04/08/2021;5;0.055;R
ES0031300000000001EX;04/08/2021;6;0.058;R
ES0031300000000001EX;04/08/2021;7;0.054;R
ES0031300000000001EX;04/08/2021;8;0.057;R
ES0031300000000001EX;04/08/2021;9;0.693;R
ES0031300000000001EX;04/08/2021;10;0.722;R
ES0031300000000001EX;04/08/2021;11;0.348;R
ES0031300000000001EX;04/08/2021;12;0.088;R
ES0031300000000001EX;04/08/2021;13;0.099;R
ES0031300000000001EX;04/08/2021;14;0.086;R
ES0031300000000001EX;04/08/2021;15;0.297;R
ES0031300000000001EX;04/08/2021;16;0.424;R
ES0031300000000001EX;04/08/2021;17;0.216;R
ES0031300000000001EX;04/08/2021;18;0.096;R
ES0031300000000001EX;04/08/2021;19;0.099;R
ES0031300000000001EX;04/08/2021;20;0.069;R
ES0031300000000001EX;04/08/2021;21;0.063;R
ES0031300000000001EX;04/08/2021;22;0.07;R
ES0031300000000001EX;04/08/2021;23;0.203;R
ES0031300000000001EX;04/08/2021;24;0.231;R
ES0031300000000001EX;05/08/2021;1;0.11;R
ES0031300000000001EX;05/08/2021;2;0.062;R
ES0031300000000001EX;05/08/2021;3;0.067;R
ES0031300000000001EX;05/08/2021;4;0.063;R
ES0031300000000001EX;05/08/2021;5;0.064;R
ES0031300000000001EX;05/08/2021;6;0.063;R
ES0031300000000001EX;05/08/2021;7;0.057;R
ES0031300000000001EX;05/08/2021;8;0.059;R
ES0031300000000001EX;05/08/2021;9;0.118;R
ES0031300000000001EX;05/08/2021;10;0.29;R
ES0031300000000001EX;05/08/2021;11;0.177;R
ES0031300000000001EX;05/08/2021;12;0.054;R
ES0031300000000001EX;05/08/2021;13;0.052;R
ES0031300000000001EX;05/08/2021;14;0.05;R
ES0031300000000001EX;05/08/2021;15;0.05;R
ES0031300000000001EX;05/08/2021;16;0.068;R
ES0031300000000001EX;05/08/2021;17;0.202;R
ES0031300000000001EX;05/08/2021;18;0.154;R
ES0031300000000001EX;05/08/2021;19;0.087;R
ES0031300000000001EX;05/08/2021;20;0.074;R
ES0031300000000001EX;05/08/2021;21;0.064;R
ES0031300000000001EX;05/08/2021;22;0.093;R
ES0031300000000001EX;05/08/2021;23;0.226;R
ES0031300000000001EX;05/08/2021;24;0.218;R
ES0031300000000001EX;06/08/2021;1;0.096;R
ES0031300000000001EX;06/08/2021;2;0.066;R
ES0031300000000001EX;06/08/2021;3;0.058;R
ES0031300000000001EX;06/08/2021;4;0.053;R
ES0031300000000001EX;06/08/2021;5;0.056;R
ES0031300000000001EX;06/08/2021;6;0.055;R
ES0031300000000001EX;06/08/2021;7;0.055;R
ES0031300000000001EX;06/08/2021;8;0.07;R
ES0031300000000001EX;06/08/2021;9;0.165;R
ES0031300000000001EX;06/08/2021;10;0.083;R
ES0031300000000001EX;06/08/2021;11;0.164;R
ES0031300000000001EX;06/08/2021;12;0.09;R
ES0031300000000001EX;06/08/2021;13;0.067;R
ES0031300000000001EX;06/08/2021;14;0.14;R
ES0031300000000001EX;06/08/2021;15;0.132;R
ES0031300000000001EX;06/08/2021;16;0.201;R
ES0031300000000001EX;06/08/2021;17;0.223;R
ES0031300000000001EX;06/08/2021;18;0.219;R
ES0031300000000001EX;06/08/2021;19;0.215;R
ES0031300000000001EX;06/08/2021;20;0.066;R
ES0031300000000001EX;06/08/2021;21;0.054;R
ES0031300000000001EX;06/08/2021;22;0.056;R
ES0031300000000001EX;06/08/2021;23;0.493;R
ES0031300000000001EX;06/08/2021;24;0.235;R
ES0031300000000001EX;07/08/2021;1;0.081;R
ES0031300000000001EX;07/08/2021;2;0.135;R
ES0031300000000001EX;07/08/2021;3;0.079;R
ES0031300000000001EX;07/08/2021;4;0.059;R
ES0031300000000001EX;07/08/2021;5;0.068;R
ES0031300000000001EX;07/08/2021;6;0.06;R
ES0031300000000001EX;07/08/2021;7;0.062;R
ES0031300000000001EX;07/08/2021;8;0.059;R
ES0031300000000001EX;07/08/2021;9;0.054;R
ES0031300000000001EX;07/08/2021;10;0.436;R
ES0031300000000001EX;07/08/2021;11;0.278;R
ES0031300000000001EX;07/08/2021;12;0.254;R
ES0031300000000001EX;07/08/2021;13;0.236;R
ES0031300000000001EX;07/08/2021;14;0.07;R
ES0031300000000001EX;07/08/2021;15;0.06;R
ES0031300000000001EX;07/08/2021;16;0.056;R
ES0031300000000001EX;07/08/2021;17;0.054;R
ES0031300000000001EX;07/08/2021;18;0.055;R
ES0031300000000001EX;07/08/2021;19;0.055;R
ES0031300000000001EX;07/08/2021;20;0.114;R
ES0031300000000001EX;07/08/2021;21;0.109;R
ES0031300000000001EX;07/08/2021;22;0.108;R
ES0031300000000001EX;07/08/2021;23;0.224;R
ES0031300000000001EX;07/08/2021;24;0.26;R
ES0031300000000001EX;08/08/2021;1;0.12;R
ES0031300000000001EX;08/08/2021;2;0.072;R
ES0031300000000001EX;08/08/2021;3;0.058;R
ES0031300000000001EX;08/08/2021;4;0.05;R
ES0031300000000001EX;08/08/2021;5;0.05;R
ES0031300000000001EX;08/08/2021;6;0.057;R
ES0031300000000001EX;08/08/2021;7;0.052;R
ES0031300000000001EX;08/08/2021;8;0.054;R
ES0031300000000001EX;08/08/2021;9;0.058;R
ES0031300000000001EX;08/08/2021;10;0.235;R
ES0031300000000001EX;08/08/2021;11;0.229;R
ES0031300000000001EX;08/08/2021;12;0.275;R
ES0031300000000001EX;08/08/2021;13;0.42;R
ES0031300000000001EX;08/08/2021;14;0.815;R
ES0031300000000001EX;08/08/2021;15;1.197;R
ES0031300000000001EX;08/08/2021;16;0.202;R
ES0031300000000001EX;08/08/2021;17;0.204;R
ES0031300000000001EX;08/08/2021;18;0.096;R
ES0031300000000001EX;08/08/2021;19;0.073;R
ES0031300000000001EX;08/08/2021;20;0.671;R
ES0031300000000001EX;08/08/2021;21;0.26;R
ES0031300000000001EX;08/08/2021;22;0.246;R
ES0031300000000001EX;08/08/2021;23;0.24;R
ES0031300000000001EX;08/08/2021;24;0.227;R
ES0031300000000001EX;09/08/2021;1;0.081;R
ES0031300000000001EX;09/08/2021;2;0.07;R
ES0031300000000001EX;09/08/2021;3;0.057;R
ES0031300000000001EX;09/08/2021;4;0.053;R
ES0031300000000001EX;09/08/2021;5;0.057;R
ES0031300000000001EX;09/08/2021;6;0.057;R
ES0031300000000001EX;09/08/2021;7;0.057;R
ES0031300000000001EX;09/08/2021;8;0.056;R
ES0031300000000001EX;09/08/2021;9;0.054;R
ES0031300000000001EX;09/08/2021;10;0.097;R
ES0031300000000001EX;09/08/2021;11;0.207;R
ES0031300000000001EX;09/08/2021;12;0.257;R
ES0031300000000001EX;09/08/2021;13;0.077;R
ES0031300000000001EX;09/08/2021;14;0.059;R
ES0031300000000001EX;09/08/2021;15;0.584;R
ES0031300000000001EX;09/08/2021;16;0.507;R
ES0031300000000001EX;09/08/2021;17;0.213;R
ES0031300000000001EX;09/08/2021;18;0.246;R
ES0031300000000001EX;09/08/2021;19;0.252;R
ES0031300000000001EX;09/08/2021;20;0.229;R
ES0031300000000001EX;09/08/2021;21;0.119;R
ES0031300000000001EX;09/08/2021;22;0.353;R
ES0031300000000001EX;09/08/2021;23;0.287;R
ES0031300000000001EX;09/08/2021;24;0.288;R
ES0031300000000001EX;10/08/2021;1;0.108;R
ES0031300000000001EX;10/08/2021;2;0.078;R
ES0031300000000001EX;10/08/2021;3;0.075;R
ES0031300000000001EX;10/08/2021;4;0.07;R
ES0031300000000001EX;10/08/2021;5;0.069;R
ES0031300000000001EX;10/08/2021;6;0.069;R
ES0031300000000001EX;10/08/2021;7;0.073;R
ES0031300000000001EX;10/08/2021;8;0.066;R
ES0031300000000001EX;10/08/2021;9;0.064;R
ES0031300000000001EX;10/08/2021;10;0.162;R
ES0031300000000001EX;10/08/2021;11;0.213;R
ES0031300000000001EX;10/08/2021;12;0.125;R
ES0031300000000001EX;10/08/2021;13;0.078;R
ES0031300000000001EX;10/08/2021;14;0.064;R
ES0031300000000001EX;10/08/2021;15;0.058;R
ES0031300000000001EX;10/08/2021;16;0.063;R
ES0031300000000001EX;10/08/2021;17;0.056;R
ES0031300000000001EX;10/08/2021;18;0.056;R
ES0031300000000001EX;10/08/2021;19;0.164;R
ES0031300000000001EX;10/08/2021;20;0.251;R
ES0031300000000001EX;10/08/2021;21;0.385;R
ES0031300000000001EX;10/08/2021;22;0.41;R
ES0031300000000001EX;10/08/2021;23;0.401;R
ES0031300000000001EX;10/08/2021;24;0.306;R
ES0031300000000001EX;11/08/2021;1;0.084;R
ES0031300000000001EX;11/08/2021;2;0.11;R
ES0031300000000001EX;11/08/2021;3;0.099;R
ES0031300000000001EX;11/08/2021;4;0.071;R
ES0031300000000001EX;11/08/2021;5;0.062;R
ES0031300000000001EX;11/08/2021;6;0.062;R
ES0031300000000001EX;11/08/2021;7;0.058;R
ES0031300000000001EX;11/08/2021;8;0.058;R
ES0031300000000001EX;11/08/2021;9;0.378;R
ES0031300000000001EX;11/08/2021;10;0.225;R
ES0031300000000001EX;11/08/2021;11;0.228;R
ES0031300000000001EX;11/08/2021;12;0.117;R
ES0031300000000001EX;11/08/2021;13;0.062;R
ES0031300000000001EX;11/08/2021;14;0.055;R
ES0031300000000001EX;11/08/2021;15;0.238;R
ES0031300000000001EX;11/08/2021;16;0.26;R
ES0031300000000001EX;11/08/2021;17;0.278;R
ES0031300000000001EX;11/08/2021;18;0.27;R
ES0031300000000001EX;11/08/2021;19;0.258;R
ES0031300000000001EX;11/08/2021;20;0.274;R
ES0031300000000001EX;11/08/2021;21;0.417;R
ES0031300000000001EX;11/08/2021;22;0.309;R
ES0031300000000001EX;11/08/2021;23;0.404;R
ES0031300000000001EX;11/08/2021;24;0.256;R
ES0031300000000001EX;12/08/2021;1;0.08;R
ES0031300000000001EX;12/08/2021;2;0.07;R
ES0031300000000001EX;12/08/2021;3;0.066;R
ES0031300000000001EX;12/08/2021;4;0.117;R
ES0031300000000001EX;12/08/2021;5;0.063;R
ES0031300000000001EX;12/08/2021;6;0.06;R
ES0031300000000001EX;12/08/2021;7;0.058;R
ES0031300000000001EX;12/08/2021;8;0.056;R
ES0031300000000001EX;12/08/2021;9;0.122;R
ES0031300000000001EX;12/08/2021;10;0.222;R
ES0031300000000001EX;12/08/2021;11;0.151;R
ES0031300000000001EX;12/08/2021;12;0.098;R
ES0031300000000001EX;12/08/2021;13;0.093;R
ES0031300000000001EX;12/08/2021;14;0.099;R
ES0031300000000001EX;12/08/2021;15;0.501;R
ES0031300000000001EX;12/08/2021;16;0.227;R
ES0031300000000001EX;12/08/2021;17;0.098;R
ES0031300000000001EX;12/08/2021;18;0.083;R
ES0031300000000001EX;12/08/2021;19;0.085;R
ES0031300000000001EX;12/08/2021;20;0.091;R
ES0031300000000001EX;12/08/2021;21;0.073;R
ES0031300000000001EX;12/08/2021;22;0.132;R
ES0031300000000001EX;12/08/2021;23;0.225;R
ES0031300000000001EX;12/08/2021;24;0.192;R
ES0031300000000001EX;13/08/2021;1;0.063;R
ES0031300000000001EX;13/08/2021;2;0.065;R
ES0031300000000001EX;13/08/2021;3;0.062;R
ES0031300000000001EX;13/08/2021;4;0.054;R
ES0031300000000001EX;13/08/2021;5;0.056;R
ES0031300000000001EX;13/08/2021;6;0.104;R
ES0031300000000001EX;13/08/2021;7;0.089;R
ES0031300000000001EX;13/08/2021;8;0.064;R
ES0031300000000001EX;13/08/2021;9;0.179;R
ES0031300000000001EX;13/08/2021;10;0.244;R
ES0031300000000001EX;13/08/2021;11;0.151;R
ES0031300000000001EX;13/08/2021;12;0.095;R
ES0031300000000001EX;13/08/2021;13;0.082;R
ES0031300000000001EX;13/08/2021;14;0.392;R
ES0031300000000001EX;13/08/2021;15;0.502;R
ES0031300000000001EX;13/08/2021;16;0.212;R
ES0031300000000001EX;13/08/2021;17;0.218;R
ES0031300000000001EX;13/08/2021;18;0.154;R
ES0031300000000001EX;13/08/2021;19;0.072;R
ES0031300000000001EX;13/08/2021;20;0.064;R
ES0031300000000001EX;13/08/2021;21;0.201;R
ES0031300000000001EX;13/08/2021;22;0.217;R
ES0031300000000001EX;13/08/2021;23;0.233;R
ES0031300000000001EX;13/08/2021;24;0.211;R
ES0031300000000001EX;14/08/2021;1;0.175;R
ES0031300000000001EX;14/08/2021;2;0.073;R
ES0031300000000001EX;14/08/2021;3;0.056;R
ES0031300000000001EX;14/08/2021;4;0.06;R
ES0031300000000001EX;14/08/2021;5;0.051;R
ES0031300000000001EX;14/08/2021;6;0.058;R
ES0031300000000001EX;14/08/2021;7;0.112;R
ES0031300000000001EX;14/08/2021;8;0.076;R
ES0031300000000001EX;14/08/2021;9;0.155;R
ES0031300000000001EX;14/08/2021;10;0.235;R
ES0031300000000001EX;14/08/2021;11;0.09;R
ES0031300000000001EX;14/08/2021;12;0.074;R
ES0031300000000001EX;14/08/2021;13;0.059;R
ES0031300000000001EX;14/08/2021;14;0.226;R
ES0031300000000001EX;14/08/2021;15;0.283;R
ES0031300000000001EX;14/08/2021;16;0.075;R
ES0031300000000001EX;14/08/2021;17;0.074;R
ES0031300000000001EX;14/08/2021;18;0.083;R
ES0031300000000001EX;14/08/2021;19;0.081;R
ES0031300000000001EX;14/08/2021;20;0.079;R
ES0031300000000001EX;14/08/2021;21;0.078;R
ES0031300000000001EX;14/08/2021;22;0.151;R
ES0031300000000001EX;14/08/2021;23;0.241;R
ES0031300000000001EX;14/08/2021;24;0.223;R
ES0031300000000001EX;15/08/2021;1;0.068;R
ES0031300000000001EX;15/08/2021;2;0.082;R
ES0031300000000001EX;15/08/2021;3;0.5;R
ES0031300000000001EX;15/08/2021;4;0.58;R
ES0031300000000001EX;15/08/2021;5;0.057;R
ES0031300000000001EX;15/08/2021;6;0.057;R
ES0031300000000001EX;15/08/2021;7;0.059;R
ES0031300000000001EX;15/08/2021;8;0.06;R
ES0031300000000001EX;15/08/2021;9;0.166;R
ES0031300000000001EX;15/08/2021;10;0.308;R
ES0031300000000001EX;15/08/2021;11;0.206;R
ES0031300000000001EX;15/08/2021;12;0.12;R
ES0031300000000001EX;15/08/2021;13;0.09;R
ES0031300000000001EX;15/08/2021;14;0.14;R
ES0031300000000001EX;15/08/2021;15;0.16;R
ES0031300000000001EX;15/08/2021;16;0.214;R
ES0031300000000001EX;15/08/2021;17;0.113;R
ES0031300000000001EX;15/08/2021;18;0.083;R
ES0031300000000001EX;15/08/2021;19;0.069;R
ES0031300000000001EX;15/08/2021;20;0.067;R
ES0031300000000001EX;15/08/2021;21;0.086;R
ES0031300000000001EX;15/08/2021;22;0.157;R
ES0031300000000001EX;15/08/2021;23;0.203;R
ES0031300000000001EX;15/08/2021;24;0.219;R
ES0031300000000001EX;16/08/2021;1;0.124;R
ES0031300000000001EX;16/08/2021;2;0.069;R
ES0031300000000001EX;16/08/2021;3;0.06;R
ES0031300000000001EX;16/08/2021;4;0.055;R
ES0031300000000001EX;16/08/2021;5;0.057;R
ES0031300000000001EX;16/08/2021;6;0.06;R
ES0031300000000001EX;16/08/2021;7;0.059;R
ES0031300000000001EX;16/08/2021;8;0.059;R
ES0031300000000001EX;16/08/2021;9;0.167;R
ES0031300000000001EX;16/08/2021;10;0.191;R
ES0031300000000001EX;16/08/2021;11;0.095;R
ES0031300000000001EX;16/08/2021;12;0.085;R
ES0031300000000001EX;16/08/2021;13;0.062;R
ES0031300000000001EX;16/08/2021;14;0.059;R
ES0031300000000001EX;16/08/2021;15;0.059;R
ES0031300000000001EX;16/08/2021;16;0.212;R
ES0031300000000001EX;16/08/2021;17;0.147;R
ES0031300000000001EX;16/08/2021;18;0.079;R
ES0031300000000001EX;16/08/2021;19;0.142;R
ES0031300000000001EX;16/08/2021;20;0.117;R
ES0031300000000001EX;16/08/2021;21;0.088;R
ES0031300000000001EX;16/08/2021;22;0.191;R
ES0031300000000001EX;16/08/2021;23;0.407;R
ES0031300000000001EX;16/08/2021;24;0.225;R
ES0031300000000001EX;17/08/2021;1;0.071;R
ES0031300000000001EX;17/08/2021;2;0.057;R
ES0031300000000001EX;17/08/2021;3;0.058;R
ES0031300000000001EX;17/08/2021;4;0.053;R
ES0031300000000001EX;17/08/2021;5;0.054;R
ES0031300000000001EX;17/08/2021;6;0.059;R
ES0031300000000001EX;17/08/2021;7;0.059;R
ES0031300000000001EX;17/08/2021;8;0.112;R
ES0031300000000001EX;17/08/2021;9;0.073;R
ES0031300000000001EX;17/08/2021;10;0.18;R
ES0031300000000001EX;17/08/2021;11;0.553;R
ES0031300000000001EX;17/08/2021;12;0.193;R
ES0031300000000001EX;17/08/2021;13;0.127;R
ES0031300000000001EX;17/08/2021;14;0.055;R
ES0031300000000001EX;17/08/2021;15;0.099;R
ES0031300000000001EX;17/08/2021;16;0.21;R
ES0031300000000001EX;17/08/2021;17;0.221;R
ES0031300000000001EX;17/08/2021;18;0.202;R
ES0031300000000001EX;17/08/2021;19;0.194;R
ES0031300000000001EX;17/08/2021;20;0.196;R
ES0031300000000001EX;17/08/2021;21;0.194;R
ES0031300000000001EX;17/08/2021;22;0.272;R
ES0031300000000001EX;17/08/2021;23;0.277;R
ES0031300000000001EX;17/08/2021;24;0.251;R
ES0031300000000001EX;18/08/2021;1;0.181;R
ES0031300000000001EX;18/08/2021;2;0.081;R
ES0031300000000001EX;18/08/2021;3;0.061;R
ES0031300000000001EX;18/08/2021;4;0.057;R
ES0031300000000001EX;18/08/2021;5;0.057;R
ES0031300000000001EX;18/08/2021;6;0.061;R
ES0031300000000001EX;18/08/2021;7;0.059;R
ES0031300000000001EX;18/08/2021;8;0.059;R
ES0031300000000001EX;18/08/2021;9;0.057;R
ES0031300000000001EX;18/08/2021;10;0.111;R
ES0031300000000001EX;18/08/2021;11;0.238;R
ES0031300000000001EX;18/08/2021;12;0.181;R
ES0031300000000001EX;18/08/2021;13;0.082;R
ES0031300000000001EX;18/08/2021;14;0.115;R
ES0031300000000001EX;18/08/2021;15;0.065;R
ES0031300000000001EX;18/08/2021;16;0.058;R
ES0031300000000001EX;18/08/2021;17;0.057;R
ES0031300000000001EX;18/08/2021;18;0.052;R
ES0031300000000001EX;18/08/2021;19;0.053;R
ES0031300000000001EX;18/08/2021;20;0.054;R
ES0031300000000001EX;18/08/2021;21;0.066;R
ES0031300000000001EX;18/08/2021;22;0.065;R
ES0031300000000001EX;18/08/2021;23;0.157;R
ES0031300000000001EX;18/08/2021;24;0.537;R
ES0031300000000001EX;19/08/2021;1;0.135;R
ES0031300000000001EX;19/08/2021;2;0.076;R
ES0031300000000001EX;19/08/2021;3;0.067;R
ES0031300000000001EX;19/08/2021;4;0.064;R
ES0031300000000001EX;19/08/2021;5;0.117;R
ES0031300000000001EX;19/08/2021;6;0.081;R
ES0031300000000001EX;19/08/2021;7;0.065;R
ES0031300000000001EX;19/08/2021;8;0.061;R
ES0031300000000001EX;19/08/2021;9;0.078;R
ES0031300000000001EX;19/08/2021;10;0.2;R
ES0031300000000001EX;19/08/2021;11;0.141;R
ES0031300000000001EX;19/08/2021;12;0.102;R
ES0031300000000001EX;19/08/2021;13;0.086;R
ES0031300000000001EX;19/08/2021;14;0.093;R
ES0031300000000001EX;19/08/2021;15;0.291;R
ES0031300000000001EX;19/08/2021;16;0.207;R
ES0031300000000001EX;19/08/2021;17;0.12;R
ES0031300000000001EX;19/08/2021;18;0.103;R
ES0031300000000001EX;19/08/2021;19;0.101;R
ES0031300000000001EX;19/08/2021;20;0.096;R
ES0031300000000001EX;19/08/2021;21;0.089;R
ES0031300000000001EX;19/08/2021;22;0.196;R
ES0031300000000001EX;19/08/2021;23;0.239;R
ES0031300000000001EX;19/08/2021;24;0.239;R
ES0031300000000001EX;20/08/2021;1;0.095;R
ES0031300000000001EX;20/08/2021;2;0.085;R
ES0031300000000001EX;20/08/2021;3;0.074;R
ES0031300000000001EX;20/08/2021;4;0.071;R
ES0031300000000001EX;20/08/2021;5;0.066;R
ES0031300000000001EX;20/08/2021;6;0.072;R
ES0031300000000001EX;20/08/2021;7;0.074;R
ES0031300000000001EX;20/08/2021;8;0.112;R
ES0031300000000001EX;20/08/2021;9;0.188;R
ES0031300000000001EX;20/08/2021;10;0.233;R
ES0031300000000001EX;20/08/2021;11;0.092;R
ES0031300000000001EX;20/08/2021;12;0.097;R
ES0031300000000001EX;20/08/2021;13;0.077;R
ES0031300000000001EX;20/08/2021;14;0.084;R
ES0031300000000001EX;20/08/2021;15;1.415;R
ES0031300000000001EX;20/08/2021;16;0.723;R
ES0031300000000001EX;20/08/2021;17;0.189;R
ES0031300000000001EX;20/08/2021;18;0.102;R
ES0031300000000001EX;20/08/2021;19;0.158;R
ES0031300000000001EX;20/08/2021;20;0.243;R
ES0031300000000001EX;20/08/2021;21;0.185;R
ES0031300000000001EX;20/08/2021;22;0.127;R
ES0031300000000001EX;20/08/2021;23;0.22;R
ES0031300000000001EX;20/08/2021;24;0.238;R
ES0031300000000001EX;21/08/2021;1;0.085;R
ES0031300000000001EX;21/08/2021;2;0.067;R
ES0031300000000001EX;21/08/2021;3;0.066;R
ES0031300000000001EX;21/08/2021;4;0.071;R
ES0031300000000001EX;21/08/2021;5;0.064;R
ES0031300000000001EX;21/08/2021;6;0.068;R
ES0031300000000001EX;21/08/2021;7;0.073;R
ES0031300000000001EX;21/08/2021;8;0.069;R
ES0031300000000001EX;21/08/2021;9;0.127;R
ES0031300000000001EX;21/08/2021;10;0.264;R
ES0031300000000001EX;21/08/2021;11;0.185;R
ES0031300000000001EX;21/08/2021;12;0.114;R
ES0031300000000001EX;21/08/2021;13;0.1;R
ES0031300000000001EX;21/08/2021;14;0.178;R
ES0031300000000001EX;21/08/2021;15;1.108;R
ES0031300000000001EX;21/08/2021;16;0.32;R
ES0031300000000001EX;21/08/2021;17;0.279;R
ES0031300000000001EX;21/08/2021;18;0.163;R
ES0031300000000001EX;21/08/2021;19;0.213;R
ES0031300000000001EX;21/08/2021;20;0.344;R
ES0031300000000001EX;21/08/2021;21;0.318;R
ES0031300000000001EX;21/08/2021;22;0.183;R
ES0031300000000001EX;21/08/2021;23;0.433;R
ES0031300000000001EX;21/08/2021;24;0.315;R
ES0031300000000001EX;22/08/2021;1;0.082;R
ES0031300000000001EX;22/08/2021;2;0.075;R
ES0031300000000001EX;22/08/2021;3;0.079;R
ES0031300000000001EX;22/08/2021;4;0.071;R
ES0031300000000001EX;22/08/2021;5;0.067;R
ES0031300000000001EX;22/08/2021;6;0.068;R
ES0031300000000001EX;22/08/2021;7;0.077;R
ES0031300000000001EX;22/08/2021;8;0.067;R
ES0031300000000001EX;22/08/2021;9;0.185;R
ES0031300000000001EX;22/08/2021;10;0.186;R
ES0031300000000001EX;22/08/2021;11;0.071;R
ES0031300000000001EX;22/08/2021;12;0.115;R
ES0031300000000001EX;22/08/2021;13;0.084;R
ES0031300000000001EX;22/08/2021;14;0.18;R
ES0031300000000001EX;22/08/2021;15;0.599;R
ES0031300000000001EX;22/08/2021;16;0.512;R
ES0031300000000001EX;22/08/2021;17;0.519;R
ES0031300000000001EX;22/08/2021;18;0.45;R
ES0031300000000001EX;22/08/2021;19;0.4;R
ES0031300000000001EX;22/08/2021;20;0.359;R
ES0031300000000001EX;22/08/2021;21;0.298;R
ES0031300000000001EX;22/08/2021;22;0.411;R
ES0031300000000001EX;22/08/2021;23;0.42;R
ES0031300000000001EX;22/08/2021;24;0.198;R
ES0031300000000001EX;23/08/2021;1;0.081;R
ES0031300000000001EX;23/08/2021;2;0.077;R
ES0031300000000001EX;23/08/2021;3;0.078;R
ES0031300000000001EX;23/08/2021;4;0.065;R
ES0031300000000001EX;23/08/2021;5;0.069;R
ES0031300000000001EX;23/08/2021;6;0.073;R
ES0031300000000001EX;23/08/2021;7;0.073;R
