CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000001EX;05/01/2021;13;0.337;R
ES0031300000000001EX;05/01/2021;14;0.038;R
ES0031300000000001EX;05/01/2021;15;0.083;R
ES0031300000000001EX;05/01/2021;16;0.125;R
ES0031300000000001EX;05/01/2021;17;0.384;R
ES0031300000000001EX;05/01/2021;18;1.735;R
ES0031300000000001EX;05/01/2021;19;1.438;R
ES0031300000000001EX;05/01/2021;20;1.668;R
ES0031300000000001EX;05/01/2021;21;1.455;R
ES0031300000000001EX;05/01/2021;22;1.588;R
ES0031300000000001EX;05/01/2021;23;1.525;R
ES0031300000000001EX;05/01/2021;24;2.388;R
ES0031300000000001EX;06/01/2021;1;1.665;R
ES0031300000000001EX;06/01/2021;2;1.454;R
ES0031300000000001EX;06/01/2021;3;1.292;R
ES0031300000000001EX;06/01/2021;4;1.709;R
ES0031300000000001EX;06/01/2021;5;1.387;R
ES0031300000000001EX;06/01/2021;6;1.395;R
ES0031300000000001EX;06/01/2021;7;1.466;R
ES0031300000000001EX;06/01/2021;8;1.433;R
ES0031300000000001EX;06/01/2021;9;1.453;R
ES0031300000000001EX;06/01/2021;10;1.524;R
ES0031300000000001EX;06/01/2021;11;2.63;R
ES0031300000000001EX;06/01/2021;12;2.462;R
ES0031300000000001EX;06/01/2021;13;0.681;R
ES0031300000000001EX;06/01/2021;14;0.678;R
ES0031300000000001EX;06/01/2021;15;0.699;R
ES0031300000000001EX;06/01/2021;16;0.759;R
ES0031300000000001EX;06/01/2021;17;0.815;R
ES0031300000000001EX;06/01/2021;18;0.818;R
ES0031300000000001EX;06/01/2021;19;0.823;R
ES0031300000000001EX;06/01/2021;20;1.732;R
ES0031300000000001EX;06/01/2021;21;2.02;R
ES0031300000000001EX;06/01/2021;22;1.764;R
ES0031300000000001EX;06/01/2021;23;1.651;R
ES0031300000000001EX;06/01/2021;24;2.286;R
ES0031300000000001EX;07/01/2021;1;2.024;R
ES0031300000000001EX;07/01/2021;2;1.62;R
ES0031300000000001EX;07/01/2021;3;1.369;R
ES0031300000000001EX;07/01/2021;4;1.455;R
ES0031300000000001EX;07/01/2021;5;1.494;R
ES0031300000000001EX;07/01/2021;6;1.535;R
ES0031300000000001EX;07/01/2021;7;1.638;R
ES0031300000000001EX;07/01/2021;8;1.474;R
ES0031300000000001EX;07/01/2021;9;1.773;R
ES0031300000000001EX;07/01/2021;10;3.482;R
ES0031300000000001EX;07/01/2021;11;1.526;R
ES0031300000000001EX;07/01/2021;12;1.464;R
ES0031300000000001EX;07/01/2021;13;1.483;R
ES0031300000000001EX;07/01/2021;14;1.624;R
ES0031300000000001EX;07/01/2021;15;2.21;R
ES0031300000000001EX;07/01/2021;16;1.497;R
ES0031300000000001EX;07/01/2021;17;1.539;R
ES0031300000000001EX;07/01/2021;18;1.5;R
ES0031300000000001EX;07/01/2021;19;1.491;R
ES0031300000000001EX;07/01/2021;20;1.6;R
ES0031300000000001EX;07/01/2021;21;1.603;R
ES0031300000000001EX;07/01/2021;22;1.63;R
ES0031300000000001EX;07/01/2021;23;2.059;R
ES0031300000000001EX;07/01/2021;24;2.078;R
ES0031300000000001EX;08/01/2021;1;1.556;R
ES0031300000000001EX;08/01/2021;2;1.635;R
ES0031300000000001EX;08/01/2021;3;1.57;R
ES0031300000000001EX;08/01/2021;4;1.671;R
ES0031300000000001EX;08/01/2021;5;1.654;R
ES0031300000000001EX;08/01/2021;6;1.73;R
ES0031300000000001EX;08/01/2021;7;1.683;R
ES0031300000000001EX;08/01/2021;8;1.951;R
ES0031300000000001EX;08/01/2021;9;2.697;R
ES0031300000000001EX;08/01/2021;10;2.796;R
ES0031300000000001EX;08/01/2021;11;2.312;R
ES0031300000000001EX;08/01/2021;12;2.815;R
ES0031300000000001EX;08/01/2021;13;1.58;R
ES0031300000000001EX;08/01/2021;14;1.507;R
ES0031300000000001EX;08/01/2021;15;1.804;R
ES0031300000000001EX;08/01/2021;16;1.52;R
ES0031300000000001EX;08/01/2021;17;1.462;R
ES0031300000000001EX;08/01/2021;18;1.664;R
ES0031300000000001EX;08/01/2021;19;1.512;R
ES0031300000000001EX;08/01/2021;20;1.583;R
ES0031300000000001EX;08/01/2021;21;1.678;R
ES0031300000000001EX;08/01/2021;22;1.829;R
ES0031300000000001EX;08/01/2021;23;1.871;R
ES0031300000000001EX;08/01/2021;24;2.378;R
ES0031300000000001EX;09/01/2021;1;1.985;R
ES0031300000000001EX;09/01/2021;2;1.36;R
ES0031300000000001EX;09/01/2021;3;1.351;R
ES0031300000000001EX;09/01/2021;4;1.523;R
ES0031300000000001EX;09/01/2021;5;1.457;R
ES0031300000000001EX;09/01/2021;6;1.722;R
ES0031300000000001EX;09/01/2021;7;1.558;R
ES0031300000000001EX;09/01/2021;8;1.446;R
ES0031300000000001EX;09/01/2021;9;1.449;R
ES0031300000000001EX;09/01/2021;10;1.477;R
ES0031300000000001EX;09/01/2021;11;2.094;R
ES0031300000000001EX;09/01/2021;12;1.875;R
ES0031300000000001EX;09/01/2021;13;2.141;R
ES0031300000000001EX;09/01/2021;14;2.213;R
ES0031300000000001EX;09/01/2021;15;2.775;R
ES0031300000000001EX;09/01/2021;16;1.541;R
ES0031300000000001EX;09/01/2021;17;1.406;R
ES0031300000000001EX;09/01/2021;18;1.41;R
ES0031300000000001EX;09/01/2021;19;1.494;R
ES0031300000000001EX;09/01/2021;20;1.616;R
ES0031300000000001EX;09/01/2021;21;1.707;R
ES0031300000000001EX;09/01/2021;22;1.769;R
ES0031300000000001EX;09/01/2021;23;1.517;R
ES0031300000000001EX;09/01/2021;24;2.295;R
ES0031300000000001EX;10/01/2021;1;2.116;R
ES0031300000000001EX;10/01/2021;2;1.675;R
ES0031300000000001EX;10/01/2021;3;1.655;R
ES0031300000000001EX;10/01/2021;4;1.681;R
ES0031300000000001EX;10/01/2021;5;1.717;R
ES0031300000000001EX;10/01/2021;6;1.73;R
ES0031300000000001EX;10/01/2021;7;1.688;R
ES0031300000000001EX;10/01/2021;8;1.927;R
ES0031300000000001EX;10/01/2021;9;1.686;R
ES0031300000000001EX;10/01/2021;10;1.604;R
ES0031300000000001EX;10/01/2021;11;1.638;R
ES0031300000000001EX;10/01/2021;12;2.091;R
ES0031300000000001EX;10/01/2021;13;3.057;R
ES0031300000000001EX;10/01/2021;14;2.476;R
ES0031300000000001EX;10/01/2021;15;1.889;R
ES0031300000000001EX;10/01/2021;16;1.625;R
ES0031300000000001EX;10/01/2021;17;1.622;R
ES0031300000000001EX;10/01/2021;18;1.738;R
ES0031300000000001EX;10/01/2021;19;1.791;R
ES0031300000000001EX;10/01/2021;20;1.837;R
ES0031300000000001EX;10/01/2021;21;1.864;R
ES0031300000000001EX;10/01/2021;22;1.664;R
ES0031300000000001EX;10/01/2021;23;1.606;R
ES0031300000000001EX;10/01/2021;24;1.974;R
ES0031300000000001EX;11/01/2021;1;2.033;R
ES0031300000000001EX;11/01/2021;2;1.944;R
ES0031300000000001EX;11/01/2021;3;1.538;R
ES0031300000000001EX;11/01/2021;4;1.607;R
ES0031300000000001EX;11/01/2021;5;1.588;R
ES0031300000000001EX;11/01/2021;6;1.575;R
ES0031300000000001EX;11/01/2021;7;1.671;R
ES0031300000000001EX;11/01/2021;8;1.56;R
ES0031300000000001EX;11/01/2021;9;1.81;R
ES0031300000000001EX;11/01/2021;10;3.594;R
ES0031300000000001EX;11/01/2021;11;2.001;R
ES0031300000000001EX;11/01/2021;12;1.467;R
ES0031300000000001EX;11/01/2021;13;1.473;R
ES0031300000000001EX;11/01/2021;14;1.902;R
ES0031300000000001EX;11/01/2021;15;2.005;R
ES0031300000000001EX;11/01/2021;16;1.529;R
ES0031300000000001EX;11/01/2021;17;1.482;R
ES0031300000000001EX;11/01/2021;18;1.436;R
ES0031300000000001EX;11/01/2021;19;1.591;R
ES0031300000000001EX;11/01/2021;20;1.67;R
ES0031300000000001EX;11/01/2021;21;1.932;R
ES0031300000000001EX;11/01/2021;22;1.709;R
ES0031300000000001EX;11/01/2021;23;1.645;R
ES0031300000000001EX;11/01/2021;24;2.322;R
ES0031300000000001EX;12/01/2021;1;1.907;R
ES0031300000000001EX;12/01/2021;2;1.826;R
ES0031300000000001EX;12/01/2021;3;1.808;R
ES0031300000000001EX;12/01/2021;4;1.987;R
ES0031300000000001EX;12/01/2021;5;1.822;R
ES0031300000000001EX;12/01/2021;6;1.776;R
ES0031300000000001EX;12/01/2021;7;1.782;R
ES0031300000000001EX;12/01/2021;8;1.88;R
ES0031300000000001EX;12/01/2021;9;1.814;R
ES0031300000000001EX;12/01/2021;10;4.015;R
ES0031300000000001EX;12/01/2021;11;2.288;R
ES0031300000000001EX;12/01/2021;12;2.987;R
ES0031300000000001EX;12/01/2021;13;2.903;R
ES0031300000000001EX;12/01/2021;14;2.159;R
ES0031300000000001EX;12/01/2021;15;1.635;R
ES0031300000000001EX;12/01/2021;16;1.542;R
ES0031300000000001EX;12/01/2021;17;1.404;R
ES0031300000000001EX;12/01/2021;18;1.442;R
ES0031300000000001EX;12/01/2021;19;1.592;R
ES0031300000000001EX;12/01/2021;20;1.606;R
ES0031300000000001EX;12/01/2021;21;1.609;R
ES0031300000000001EX;12/01/2021;22;1.658;R
ES0031300000000001EX;12/01/2021;23;1.538;R
ES0031300000000001EX;12/01/2021;24;2.267;R
ES0031300000000001EX;13/01/2021;1;1.64;R
ES0031300000000001EX;13/01/2021;2;1.487;R
ES0031300000000001EX;13/01/2021;3;1.543;R
ES0031300000000001EX;13/01/2021;4;1.573;R
ES0031300000000001EX;13/01/2021;5;1.566;R
ES0031300000000001EX;13/01/2021;6;1.597;R
ES0031300000000001EX;13/01/2021;7;1.562;R
ES0031300000000001EX;13/01/2021;8;1.712;R
ES0031300000000001EX;13/01/2021;9;1.793;R
ES0031300000000001EX;13/01/2021;10;3.619;R
ES0031300000000001EX;13/01/2021;11;1.596;R
ES0031300000000001EX;13/01/2021;12;1.412;R
ES0031300000000001EX;13/01/2021;13;1.39;R
ES0031300000000001EX;13/01/2021;14;1.417;R
ES0031300000000001EX;13/01/2021;15;1.665;R
ES0031300000000001EX;13/01/2021;16;1.434;R
ES0031300000000001EX;13/01/2021;17;1.339;R
ES0031300000000001EX;13/01/2021;18;1.411;R
ES0031300000000001EX;13/01/2021;19;1.592;R
ES0031300000000001EX;13/01/2021;20;1.461;R
ES0031300000000001EX;13/01/2021;21;1.747;R
ES0031300000000001EX;13/01/2021;22;1.425;R
ES0031300000000001EX;13/01/2021;23;1.262;R
ES0031300000000001EX;13/01/2021;24;1.875;R
ES0031300000000001EX;14/01/2021;1;1.687;R
ES0031300000000001EX;14/01/2021;2;1.121;R
ES0031300000000001EX;14/01/2021;3;1.169;R
ES0031300000000001EX;14/01/2021;4;1.345;R
ES0031300000000001EX;14/01/2021;5;1.566;R
ES0031300000000001EX;14/01/2021;6;1.299;R
ES0031300000000001EX;14/01/2021;7;1.315;R
ES0031300000000001EX;14/01/2021;8;1.287;R
ES0031300000000001EX;14/01/2021;9;1.406;R
ES0031300000000001EX;14/01/2021;10;1.876;R
ES0031300000000001EX;14/01/2021;11;3.325;R
ES0031300000000001EX;14/01/2021;12;1.439;R
ES0031300000000001EX;14/01/2021;13;1.036;R
ES0031300000000001EX;14/01/2021;14;1.142;R
ES0031300000000001EX;14/01/2021;15;1.064;R
ES0031300000000001EX;14/01/2021;16;0.977;R
ES0031300000000001EX;14/01/2021;17;1.278;R
ES0031300000000001EX;14/01/2021;18;1.371;R
ES0031300000000001EX;14/01/2021;19;1.45;R
ES0031300000000001EX;14/01/2021;20;1.446;R
ES0031300000000001EX;14/01/2021;21;1.51;R
ES0031300000000001EX;14/01/2021;22;2.199;R
ES0031300000000001EX;14/01/2021;23;1.383;R
ES0031300000000001EX;14/01/2021;24;2.057;R
ES0031300000000001EX;15/01/2021;1;1.58;R
ES0031300000000001EX;15/01/2021;2;1.206;R
ES0031300000000001EX;15/01/2021;3;1.119;R
ES0031300000000001EX;15/01/2021;4;1.228;R
ES0031300000000001EX;15/01/2021;5;1.236;R
ES0031300000000001EX;15/01/2021;6;1.407;R
ES0031300000000001EX;15/01/2021;7;1.141;R
ES0031300000000001EX;15/01/2021;8;1.171;R
ES0031300000000001EX;15/01/2021;9;1.419;R
ES0031300000000001EX;15/01/2021;10;3.13;R
ES0031300000000001EX;15/01/2021;11;3.303;R
ES0031300000000001EX;15/01/2021;12;1.372;R
ES0031300000000001EX;15/01/2021;13;1.82;R
ES0031300000000001EX;15/01/2021;14;2.074;R
ES0031300000000001EX;15/01/2021;15;1.432;R
ES0031300000000001EX;15/01/2021;16;1.361;R
ES0031300000000001EX;15/01/2021;17;1.181;R
ES0031300000000001EX;15/01/2021;18;1.263;R
ES0031300000000001EX;15/01/2021;19;1.35;R
ES0031300000000001EX;15/01/2021;20;1.435;R
ES0031300000000001EX;15/01/2021;21;1.549;R
ES0031300000000001EX;15/01/2021;22;1.436;R
ES0031300000000001EX;15/01/2021;23;1.223;R
ES0031300000000001EX;15/01/2021;24;1.426;R
ES0031300000000001EX;16/01/2021;1;1.605;R
ES0031300000000001EX;16/01/2021;2;1.492;R
ES0031300000000001EX;16/01/2021;3;1.508;R
ES0031300000000001EX;16/01/2021;4;1.403;R
ES0031300000000001EX;16/01/2021;5;1.558;R
ES0031300000000001EX;16/01/2021;6;1.536;R
ES0031300000000001EX;16/01/2021;7;1.383;R
ES0031300000000001EX;16/01/2021;8;1.677;R
ES0031300000000001EX;16/01/2021;9;1.158;R
ES0031300000000001EX;16/01/2021;10;1.279;R
ES0031300000000001EX;16/01/2021;11;1.277;R
ES0031300000000001EX;16/01/2021;12;1.732;R
ES0031300000000001EX;16/01/2021;13;2.19;R
ES0031300000000001EX;16/01/2021;14;1.373;R
ES0031300000000001EX;16/01/2021;15;1.122;R
ES0031300000000001EX;16/01/2021;16;1.058;R
ES0031300000000001EX;16/01/2021;17;1.036;R
ES0031300000000001EX;16/01/2021;18;1.04;R
ES0031300000000001EX;16/01/2021;19;1.076;R
ES0031300000000001EX;16/01/2021;20;1;R
ES0031300000000001EX;16/01/2021;21;1.057;R
ES0031300000000001EX;16/01/2021;22;1.062;R
ES0031300000000001EX;16/01/2021;23;1.069;R
ES0031300000000001EX;16/01/2021;24;1.274;R
ES0031300000000001EX;17/01/2021;1;1.512;R
ES0031300000000001EX;17/01/2021;2;1.098;R
ES0031300000000001EX;17/01/2021;3;0.847;R
ES0031300000000001EX;17/01/2021;4;1.07;R
ES0031300000000001EX;17/01/2021;5;0.98;R
ES0031300000000001EX;17/01/2021;6;0.915;R
ES0031300000000001EX;17/01/2021;7;0.972;R
ES0031300000000001EX;17/01/2021;8;1.198;R
ES0031300000000001EX;17/01/2021;9;1.091;R
ES0031300000000001EX;17/01/2021;10;0.951;R
ES0031300000000001EX;17/01/2021;11;1.132;R
ES0031300000000001EX;17/01/2021;12;0.588;R
ES0031300000000001EX;17/01/2021;13;0.819;R
ES0031300000000001EX;17/01/2021;14;1.705;R
ES0031300000000001EX;17/01/2021;15;1.166;R
ES0031300000000001EX;17/01/2021;16;0.296;R
ES0031300000000001EX;17/01/2021;17;0.304;R
ES0031300000000001EX;17/01/2021;18;0.313;R
ES0031300000000001EX;17/01/2021;19;0.509;R
ES0031300000000001EX;17/01/2021;20;1.46;R
ES0031300000000001EX;17/01/2021;21;1.443;R
ES0031300000000001EX;17/01/2021;22;1.335;R
ES0031300000000001EX;17/01/2021;23;1.285;R
ES0031300000000001EX;17/01/2021;24;1.225;R
ES0031300000000001EX;18/01/2021;1;1.509;R
ES0031300000000001EX;18/01/2021;2;1.284;R
ES0031300000000001EX;18/01/2021;3;0.982;R
ES0031300000000001EX;18/01/2021;4;0.976;R
ES0031300000000001EX;18/01/2021;5;1.081;R
ES0031300000000001EX;18/01/2021;6;1.066;R
ES0031300000000001EX;18/01/2021;7;0.944;R
ES0031300000000001EX;18/01/2021;8;1.038;R
ES0031300000000001EX;18/01/2021;9;1.215;R
ES0031300000000001EX;18/01/2021;10;3.597;R
ES0031300000000001EX;18/01/2021;11;1.323;R
ES0031300000000001EX;18/01/2021;12;1.079;R
ES0031300000000001EX;18/01/2021;13;1.171;R
ES0031300000000001EX;18/01/2021;14;1.236;R
ES0031300000000001EX;18/01/2021;15;1.678;R
ES0031300000000001EX;18/01/2021;16;1.188;R
ES0031300000000001EX;18/01/2021;17;1.076;R
ES0031300000000001EX;18/01/2021;18;1.055;R
ES0031300000000001EX;18/01/2021;19;1.199;R
ES0031300000000001EX;18/01/2021;20;1.235;R
ES0031300000000001EX;18/01/2021;21;1.098;R
ES0031300000000001EX;18/01/2021;22;1.392;R
ES0031300000000001EX;18/01/2021;23;1.092;R
ES0031300000000001EX;18/01/2021;24;2.029;R
ES0031300000000001EX;19/01/2021;1;0.894;R
ES0031300000000001EX;19/01/2021;2;0.622;R
ES0031300000000001EX;19/01/2021;3;0.745;R
ES0031300000000001EX;19/01/2021;4;0.754;R
ES0031300000000001EX;19/01/2021;5;0.803;R
ES0031300000000001EX;19/01/2021;6;1.111;R
ES0031300000000001EX;19/01/2021;7;0.898;R
ES0031300000000001EX;19/01/2021;8;0.893;R
ES0031300000000001EX;19/01/2021;9;1.2;R
ES0031300000000001EX;19/01/2021;10;3.983;R
ES0031300000000001EX;19/01/2021;11;1.887;R
ES0031300000000001EX;19/01/2021;12;1.945;R
ES0031300000000001EX;19/01/2021;13;1.121;R
ES0031300000000001EX;19/01/2021;14;1.3;R
ES0031300000000001EX;19/01/2021;15;1.988;R
ES0031300000000001EX;19/01/2021;16;1.08;R
ES0031300000000001EX;19/01/2021;17;1.095;R
ES0031300000000001EX;19/01/2021;18;1.1;R
ES0031300000000001EX;19/01/2021;19;1.162;R
ES0031300000000001EX;19/01/2021;20;1.218;R
ES0031300000000001EX;19/01/2021;21;1.162;R
ES0031300000000001EX;19/01/2021;22;1.278;R
ES0031300000000001EX;19/01/2021;23;1.254;R
ES0031300000000001EX;19/01/2021;24;1.715;R
ES0031300000000001EX;20/01/2021;1;1.863;R
ES0031300000000001EX;20/01/2021;2;1.641;R
ES0031300000000001EX;20/01/2021;3;1.605;R
ES0031300000000001EX;20/01/2021;4;1.685;R
ES0031300000000001EX;20/01/2021;5;1.762;R
ES0031300000000001EX;20/01/2021;6;1.656;R
ES0031300000000001EX;20/01/2021;7;1.677;R
ES0031300000000001EX;20/01/2021;8;1.613;R
ES0031300000000001EX;20/01/2021;9;2.605;R
ES0031300000000001EX;20/01/2021;10;2.528;R
ES0031300000000001EX;20/01/2021;11;1.177;R
ES0031300000000001EX;20/01/2021;12;1.014;R
ES0031300000000001EX;20/01/2021;13;1.127;R
ES0031300000000001EX;20/01/2021;14;1.092;R
ES0031300000000001EX;20/01/2021;15;1.587;R
ES0031300000000001EX;20/01/2021;16;1.237;R
ES0031300000000001EX;20/01/2021;17;1.222;R
ES0031300000000001EX;20/01/2021;18;1.22;R
ES0031300000000001EX;20/01/2021;19;1.162;R
ES0031300000000001EX;20/01/2021;20;1.211;R
ES0031300000000001EX;20/01/2021;21;1.56;R
ES0031300000000001EX;20/01/2021;22;2.518;R
ES0031300000000001EX;20/01/2021;23;1.323;R
ES0031300000000001EX;20/01/2021;24;1.413;R
ES0031300000000001EX;21/01/2021;1;1.741;R
ES0031300000000001EX;21/01/2021;2;1.712;R
ES0031300000000001EX;21/01/2021;3;1.658;R
ES0031300000000001EX;21/01/2021;4;1.67;R
ES0031300000000001EX;21/01/2021;5;1.678;R
ES0031300000000001EX;21/01/2021;6;1.683;R
ES0031300000000001EX;21/01/2021;7;2.701;R
ES0031300000000001EX;21/01/2021;8;1.674;R
ES0031300000000001EX;21/01/2021;9;0.957;R
ES0031300000000001EX;21/01/2021;10;0.949;R
ES0031300000000001EX;21/01/2021;11;1.395;R
ES0031300000000001EX;21/01/2021;12;1.136;R
ES0031300000000001EX;21/01/2021;13;0.338;R
ES0031300000000001EX;21/01/2021;14;0.475;R
ES0031300000000001EX;21/01/2021;15;1.397;R
ES0031300000000001EX;21/01/2021;16;1.401;R
ES0031300000000001EX;21/01/2021;17;1.233;R
ES0031300000000001EX;21/01/2021;18;1.465;R
ES0031300000000001EX;21/01/2021;19;1.447;R
ES0031300000000001EX;21/01/2021;20;1.281;R
ES0031300000000001EX;21/01/2021;21;1.207;R
ES0031300000000001EX;21/01/2021;22;1.423;R
ES0031300000000001EX;21/01/2021;23;1.199;R
ES0031300000000001EX;21/01/2021;24;1.567;R
ES0031300000000001EX;22/01/2021;1;1.122;R
ES0031300000000001EX;22/01/2021;2;0.783;R
ES0031300000000001EX;22/01/2021;3;0.665;R
ES0031300000000001EX;22/01/2021;4;0.611;R
ES0031300000000001EX;22/01/2021;5;0.624;R
ES0031300000000001EX;22/01/2021;6;0.722;R
ES0031300000000001EX;22/01/2021;7;0.623;R
ES0031300000000001EX;22/01/2021;8;0.676;R
ES0031300000000001EX;22/01/2021;9;1.384;R
ES0031300000000001EX;22/01/2021;10;2.998;R
ES0031300000000001EX;22/01/2021;11;1.799;R
ES0031300000000001EX;22/01/2021;12;1.004;R
ES0031300000000001EX;22/01/2021;13;1.232;R
ES0031300000000001EX;22/01/2021;14;0.78;R
ES0031300000000001EX;22/01/2021;15;1.135;R
ES0031300000000001EX;22/01/2021;16;0.838;R
ES0031300000000001EX;22/01/2021;17;0.728;R
ES0031300000000001EX;22/01/2021;18;0.74;R
ES0031300000000001EX;22/01/2021;19;0.882;R
ES0031300000000001EX;22/01/2021;20;0.832;R
ES0031300000000001EX;22/01/2021;21;1.109;R
ES0031300000000001EX;22/01/2021;22;1.01;R
ES0031300000000001EX;22/01/2021;23;0.933;R
ES0031300000000001EX;22/01/2021;24;1.146;R
ES0031300000000001EX;23/01/2021;1;1.615;R
ES0031300000000001EX;23/01/2021;2;1.655;R
ES0031300000000001EX;23/01/2021;3;1.591;R
ES0031300000000001EX;23/01/2021;4;1.55;R
ES0031300000000001EX;23/01/2021;5;1.841;R
ES0031300000000001EX;23/01/2021;6;1.572;R
ES0031300000000001EX;23/01/2021;7;0.779;R
