CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000000ED;05/08/2021;4;0.129;R
ES0031300000000000ED;05/08/2021;5;0.272;R
ES0031300000000000ED;05/08/2021;6;0.063;R
ES0031300000000000ED;05/08/2021;7;0.117;R
ES0031300000000000ED;05/08/2021;8;0.093;R
ES0031300000000000ED;05/08/2021;9;0.346;R
ES0031300000000000ED;05/08/2021;10;0.21;R
ES0031300000000000ED;05/08/2021;11;0.067;R
ES0031300000000000ED;05/08/2021;12;1.068;R
ES0031300000000000ED;05/08/2021;13;0.108;R
ES0031300000000000ED;05/08/2021;14;0.099;R
ES0031300000000000ED;05/08/2021;15;0.377;R
ES0031300000000000ED;05/08/2021;16;0.231;R
ES0031300000000000ED;05/08/2021;17;0.181;R
ES0031300000000000ED;05/08/2021;18;0.086;R
ES0031300000000000ED;05/08/2021;19;0.132;R
ES0031300000000000ED;05/08/2021;20;0.073;R
ES0031300000000000ED;05/08/2021;21;0.121;R
ES0031300000000000ED;05/08/2021;22;0.347;R
ES0031300000000000ED;05/08/2021;23;0.284;R
ES0031300000000000ED;05/08/2021;24;0.296;R
ES0031300000000000ED;06/08/2021;1;0.391;R
ES0031300000000000ED;06/08/2021;2;0.086;R
ES0031300000000000ED;06/08/2021;3;0.101;R
ES0031300000000000ED;06/08/2021;4;0.069;R
ES0031300000000000ED;06/08/2021;5;0.095;R
ES0031300000000000ED;06/08/2021;6;0.067;R
ES0031300000000000ED;06/08/2021;7;0.088;R
ES0031300000000000ED;06/08/2021;8;0.112;R
ES0031300000000000ED;06/08/2021;9;0.992;R
ES0031300000000000ED;06/08/2021;10;0.082;R
ES0031300000000000ED;06/08/2021;11;0.062;R
ES0031300000000000ED;06/08/2021;12;0.095;R
ES0031300000000000ED;06/08/2021;13;0.048;R
ES0031300000000000ED;06/08/2021;14;0.222;R
ES0031300000000000ED;06/08/2021;15;0.651;R
ES0031300000000000ED;06/08/2021;16;0.296;R
ES0031300000000000ED;06/08/2021;17;0.828;R
ES0031300000000000ED;06/08/2021;18;0.118;R
ES0031300000000000ED;06/08/2021;19;0.646;R
ES0031300000000000ED;06/08/2021;20;0.44;R
ES0031300000000000ED;06/08/2021;21;0.058;R
ES0031300000000000ED;06/08/2021;22;0.551;R
ES0031300000000000ED;06/08/2021;23;0.362;R
ES0031300000000000ED;06/08/2021;24;0.242;R
ES0031300000000000ED;07/08/2021;1;0.162;R
ES0031300000000000ED;07/08/2021;2;0.114;R
ES0031300000000000ED;07/08/2021;3;0.063;R
ES0031300000000000ED;07/08/2021;4;0.097;R
ES0031300000000000ED;07/08/2021;5;0.073;R
ES0031300000000000ED;07/08/2021;6;0.077;R
ES0031300000000000ED;07/08/2021;7;0.314;R
ES0031300000000000ED;07/08/2021;8;0.099;R
ES0031300000000000ED;07/08/2021;9;0.757;R
ES0031300000000000ED;07/08/2021;10;1.55;R
ES0031300000000000ED;07/08/2021;11;0.67;R
ES0031300000000000ED;07/08/2021;12;0.055;R
ES0031300000000000ED;07/08/2021;13;0.111;R
ES0031300000000000ED;07/08/2021;14;0.067;R
ES0031300000000000ED;07/08/2021;15;0.127;R
ES0031300000000000ED;07/08/2021;16;1.311;R
ES0031300000000000ED;07/08/2021;17;0.668;R
ES0031300000000000ED;07/08/2021;18;0.699;R
ES0031300000000000ED;07/08/2021;19;0.549;R
ES0031300000000000ED;07/08/2021;20;0.468;R
ES0031300000000000ED;07/08/2021;21;0.542;R
ES0031300000000000ED;07/08/2021;22;0.503;R
ES0031300000000000ED;07/08/2021;23;0.442;R
ES0031300000000000ED;07/08/2021;24;0.626;R
ES0031300000000000ED;08/08/2021;1;0.262;R
ES0031300000000000ED;08/08/2021;2;0.1;R
ES0031300000000000ED;08/08/2021;3;0.35;R
ES0031300000000000ED;08/08/2021;4;0.082;R
ES0031300000000000ED;08/08/2021;5;0.111;R
ES0031300000000000ED;08/08/2021;6;0.073;R
ES0031300000000000ED;08/08/2021;7;0.11;R
ES0031300000000000ED;08/08/2021;8;0.063;R
ES0031300000000000ED;08/08/2021;9;0.227;R
ES0031300000000000ED;08/08/2021;10;0.438;R
ES0031300000000000ED;08/08/2021;11;0.87;R
ES0031300000000000ED;08/08/2021;12;0.803;R
ES0031300000000000ED;08/08/2021;13;0.832;R
ES0031300000000000ED;08/08/2021;14;0.864;R
ES0031300000000000ED;08/08/2021;15;0.125;R
ES0031300000000000ED;08/08/2021;16;0.075;R
ES0031300000000000ED;08/08/2021;17;0.125;R
ES0031300000000000ED;08/08/2021;18;0.147;R
ES0031300000000000ED;08/08/2021;19;0.606;R
ES0031300000000000ED;08/08/2021;20;0.647;R
ES0031300000000000ED;08/08/2021;21;0.248;R
ES0031300000000000ED;08/08/2021;22;0.549;R
ES0031300000000000ED;08/08/2021;23;0.81;R
ES0031300000000000ED;08/08/2021;24;0.351;R
ES0031300000000000ED;09/08/2021;1;0.191;R
ES0031300000000000ED;09/08/2021;2;0.111;R
ES0031300000000000ED;09/08/2021;3;0.102;R
ES0031300000000000ED;09/08/2021;4;0.114;R
ES0031300000000000ED;09/08/2021;5;0.08;R
ES0031300000000000ED;09/08/2021;6;0.117;R
ES0031300000000000ED;09/08/2021;7;0.071;R
ES0031300000000000ED;09/08/2021;8;0.419;R
ES0031300000000000ED;09/08/2021;9;0.263;R
ES0031300000000000ED;09/08/2021;10;0.465;R
ES0031300000000000ED;09/08/2021;11;0.609;R
ES0031300000000000ED;09/08/2021;12;0.805;R
ES0031300000000000ED;09/08/2021;13;0.579;R
ES0031300000000000ED;09/08/2021;14;0.463;R
ES0031300000000000ED;09/08/2021;15;1;R
ES0031300000000000ED;09/08/2021;16;0.821;R
ES0031300000000000ED;09/08/2021;17;0.811;R
ES0031300000000000ED;09/08/2021;18;0.813;R
ES0031300000000000ED;09/08/2021;19;0.751;R
ES0031300000000000ED;09/08/2021;20;0.582;R
ES0031300000000000ED;09/08/2021;21;0.733;R
ES0031300000000000ED;09/08/2021;22;0.423;R
ES0031300000000000ED;09/08/2021;23;0.319;R
ES0031300000000000ED;09/08/2021;24;0.37;R
ES0031300000000000ED;10/08/2021;1;0.171;R
ES0031300000000000ED;10/08/2021;2;0.094;R
ES0031300000000000ED;10/08/2021;3;0.079;R
ES0031300000000000ED;10/08/2021;4;0.123;R
ES0031300000000000ED;10/08/2021;5;0.075;R
ES0031300000000000ED;10/08/2021;6;0.321;R
ES0031300000000000ED;10/08/2021;7;0.112;R
ES0031300000000000ED;10/08/2021;8;0.091;R
ES0031300000000000ED;10/08/2021;9;0.359;R
ES0031300000000000ED;10/08/2021;10;1.332;R
ES0031300000000000ED;10/08/2021;11;0.127;R
ES0031300000000000ED;10/08/2021;12;0.079;R
ES0031300000000000ED;10/08/2021;13;0.235;R
ES0031300000000000ED;10/08/2021;14;0.688;R
ES0031300000000000ED;10/08/2021;15;1.314;R
ES0031300000000000ED;10/08/2021;16;0.717;R
ES0031300000000000ED;10/08/2021;17;0.756;R
ES0031300000000000ED;10/08/2021;18;0.616;R
ES0031300000000000ED;10/08/2021;19;0.357;R
ES0031300000000000ED;10/08/2021;20;0.123;R
ES0031300000000000ED;10/08/2021;21;0.086;R
ES0031300000000000ED;10/08/2021;22;0.306;R
ES0031300000000000ED;10/08/2021;23;0.313;R
ES0031300000000000ED;10/08/2021;24;0.252;R
ES0031300000000000ED;11/08/2021;1;0.192;R
ES0031300000000000ED;11/08/2021;2;0.106;R
ES0031300000000000ED;11/08/2021;3;0.12;R
ES0031300000000000ED;11/08/2021;4;0.32;R
ES0031300000000000ED;11/08/2021;5;0.072;R
ES0031300000000000ED;11/08/2021;6;0.101;R
ES0031300000000000ED;11/08/2021;7;0.097;R
ES0031300000000000ED;11/08/2021;8;0.159;R
ES0031300000000000ED;11/08/2021;9;0.671;R
ES0031300000000000ED;11/08/2021;10;0.491;R
ES0031300000000000ED;11/08/2021;11;0.666;R
ES0031300000000000ED;11/08/2021;12;0.078;R
ES0031300000000000ED;11/08/2021;13;0.068;R
ES0031300000000000ED;11/08/2021;14;0.111;R
ES0031300000000000ED;11/08/2021;15;0.163;R
ES0031300000000000ED;11/08/2021;16;1.169;R
ES0031300000000000ED;11/08/2021;17;0.305;R
ES0031300000000000ED;11/08/2021;18;0.63;R
ES0031300000000000ED;11/08/2021;19;0.428;R
ES0031300000000000ED;11/08/2021;20;0.112;R
ES0031300000000000ED;11/08/2021;21;0.078;R
ES0031300000000000ED;11/08/2021;22;0.261;R
ES0031300000000000ED;11/08/2021;23;0.374;R
ES0031300000000000ED;11/08/2021;24;0.315;R
ES0031300000000000ED;12/08/2021;1;0.116;R
ES0031300000000000ED;12/08/2021;2;0.096;R
ES0031300000000000ED;12/08/2021;3;0.112;R
ES0031300000000000ED;12/08/2021;4;0.068;R
ES0031300000000000ED;12/08/2021;5;0.08;R
ES0031300000000000ED;12/08/2021;6;0.102;R
ES0031300000000000ED;12/08/2021;7;0.063;R
ES0031300000000000ED;12/08/2021;8;0.183;R
ES0031300000000000ED;12/08/2021;9;0.617;R
ES0031300000000000ED;12/08/2021;10;0.802;R
ES0031300000000000ED;12/08/2021;11;0.29;R
ES0031300000000000ED;12/08/2021;12;0.066;R
ES0031300000000000ED;12/08/2021;13;0.111;R
ES0031300000000000ED;12/08/2021;14;0.29;R
ES0031300000000000ED;12/08/2021;15;0.363;R
ES0031300000000000ED;12/08/2021;16;0.311;R
ES0031300000000000ED;12/08/2021;17;0.245;R
ES0031300000000000ED;12/08/2021;18;0.282;R
ES0031300000000000ED;12/08/2021;19;0.285;R
ES0031300000000000ED;12/08/2021;20;0.245;R
ES0031300000000000ED;12/08/2021;21;0.094;R
ES0031300000000000ED;12/08/2021;22;0.235;R
ES0031300000000000ED;12/08/2021;23;0.352;R
ES0031300000000000ED;12/08/2021;24;0.285;R
ES0031300000000000ED;13/08/2021;1;0.508;R
ES0031300000000000ED;13/08/2021;2;0.093;R
ES0031300000000000ED;13/08/2021;3;0.093;R
ES0031300000000000ED;13/08/2021;4;0.103;R
ES0031300000000000ED;13/08/2021;5;0.096;R
ES0031300000000000ED;13/08/2021;6;0.071;R
ES0031300000000000ED;13/08/2021;7;0.079;R
ES0031300000000000ED;13/08/2021;8;0.311;R
ES0031300000000000ED;13/08/2021;9;0.3;R
ES0031300000000000ED;13/08/2021;10;0.072;R
ES0031300000000000ED;13/08/2021;11;0.222;R
ES0031300000000000ED;13/08/2021;12;0.531;R
ES0031300000000000ED;13/08/2021;13;0.103;R
ES0031300000000000ED;13/08/2021;14;0.238;R
ES0031300000000000ED;13/08/2021;15;0.364;R
ES0031300000000000ED;13/08/2021;16;0.199;R
ES0031300000000000ED;13/08/2021;17;0.198;R
ES0031300000000000ED;13/08/2021;18;0.3;R
ES0031300000000000ED;13/08/2021;19;0.301;R
ES0031300000000000ED;13/08/2021;20;0.257;R
ES0031300000000000ED;13/08/2021;21;1.208;R
ES0031300000000000ED;13/08/2021;22;0.312;R
ES0031300000000000ED;13/08/2021;23;0.272;R
ES0031300000000000ED;13/08/2021;24;0.264;R
ES0031300000000000ED;14/08/2021;1;0.096;R
ES0031300000000000ED;14/08/2021;2;0.104;R
ES0031300000000000ED;14/08/2021;3;0.099;R
ES0031300000000000ED;14/08/2021;4;0.075;R
ES0031300000000000ED;14/08/2021;5;0.065;R
ES0031300000000000ED;14/08/2021;6;0.166;R
ES0031300000000000ED;14/08/2021;7;0.064;R
ES0031300000000000ED;14/08/2021;8;0.278;R
ES0031300000000000ED;14/08/2021;9;0.648;R
ES0031300000000000ED;14/08/2021;10;0.48;R
ES0031300000000000ED;14/08/2021;11;0.824;R
ES0031300000000000ED;14/08/2021;12;0.067;R
ES0031300000000000ED;14/08/2021;13;0.108;R
ES0031300000000000ED;14/08/2021;14;0.344;R
ES0031300000000000ED;14/08/2021;15;0.315;R
ES0031300000000000ED;14/08/2021;16;0.327;R
ES0031300000000000ED;14/08/2021;17;0.301;R
ES0031300000000000ED;14/08/2021;18;0.27;R
ES0031300000000000ED;14/08/2021;19;0.337;R
ES0031300000000000ED;14/08/2021;20;0.301;R
ES0031300000000000ED;14/08/2021;21;0.999;R
ES0031300000000000ED;14/08/2021;22;0.364;R
ES0031300000000000ED;14/08/2021;23;0.314;R
ES0031300000000000ED;14/08/2021;24;0.343;R
ES0031300000000000ED;15/08/2021;1;0.093;R
ES0031300000000000ED;15/08/2021;2;0.123;R
ES0031300000000000ED;15/08/2021;3;0.111;R
ES0031300000000000ED;15/08/2021;4;0.077;R
ES0031300000000000ED;15/08/2021;5;0.102;R
ES0031300000000000ED;15/08/2021;6;0.117;R
ES0031300000000000ED;15/08/2021;7;0.073;R
ES0031300000000000ED;15/08/2021;8;0.314;R
ES0031300000000000ED;15/08/2021;9;0.192;R
ES0031300000000000ED;15/08/2021;10;0.304;R
ES0031300000000000ED;15/08/2021;11;0.202;R
ES0031300000000000ED;15/08/2021;12;0.417;R
ES0031300000000000ED;15/08/2021;13;0.544;R
ES0031300000000000ED;15/08/2021;14;0.644;R
ES0031300000000000ED;15/08/2021;15;0.748;R
ES0031300000000000ED;15/08/2021;16;0.369;R
ES0031300000000000ED;15/08/2021;17;0.459;R
ES0031300000000000ED;15/08/2021;18;0.84;R
ES0031300000000000ED;15/08/2021;19;0.461;R
ES0031300000000000ED;15/08/2021;20;0.406;R
ES0031300000000000ED;15/08/2021;21;0.158;R
ES0031300000000000ED;15/08/2021;22;0.467;R
ES0031300000000000ED;15/08/2021;23;0.356;R
ES0031300000000000ED;15/08/2021;24;0.289;R
ES0031300000000000ED;16/08/2021;1;0.258;R
ES0031300000000000ED;16/08/2021;2;0.263;R
ES0031300000000000ED;16/08/2021;3;0.22;R
ES0031300000000000ED;16/08/2021;4;0.103;R
ES0031300000000000ED;16/08/2021;5;0.07;R
ES0031300000000000ED;16/08/2021;6;0.076;R
ES0031300000000000ED;16/08/2021;7;0.101;R
ES0031300000000000ED;16/08/2021;8;0.083;R
ES0031300000000000ED;16/08/2021;9;0.451;R
ES0031300000000000ED;16/08/2021;10;0.291;R
ES0031300000000000ED;16/08/2021;11;0.198;R
ES0031300000000000ED;16/08/2021;12;0.29;R
ES0031300000000000ED;16/08/2021;13;0.24;R
ES0031300000000000ED;16/08/2021;14;0.336;R
ES0031300000000000ED;16/08/2021;15;0.618;R
ES0031300000000000ED;16/08/2021;16;0.335;R
ES0031300000000000ED;16/08/2021;17;0.295;R
ES0031300000000000ED;16/08/2021;18;0.15;R
ES0031300000000000ED;16/08/2021;19;0.159;R
ES0031300000000000ED;16/08/2021;20;0.301;R
ES0031300000000000ED;16/08/2021;21;0.184;R
ES0031300000000000ED;16/08/2021;22;0.248;R
ES0031300000000000ED;16/08/2021;23;0.372;R
ES0031300000000000ED;16/08/2021;24;0.145;R
ES0031300000000000ED;17/08/2021;1;0.17;R
ES0031300000000000ED;17/08/2021;2;0.105;R
ES0031300000000000ED;17/08/2021;3;0.082;R
ES0031300000000000ED;17/08/2021;4;0.31;R
ES0031300000000000ED;17/08/2021;5;0.108;R
ES0031300000000000ED;17/08/2021;6;0.087;R
ES0031300000000000ED;17/08/2021;7;0.07;R
ES0031300000000000ED;17/08/2021;8;0.236;R
ES0031300000000000ED;17/08/2021;9;0.318;R
ES0031300000000000ED;17/08/2021;10;0.226;R
ES0031300000000000ED;17/08/2021;11;0.1;R
ES0031300000000000ED;17/08/2021;12;0.065;R
ES0031300000000000ED;17/08/2021;13;0.086;R
ES0031300000000000ED;17/08/2021;14;0.325;R
ES0031300000000000ED;17/08/2021;15;0.247;R
ES0031300000000000ED;17/08/2021;16;0.546;R
ES0031300000000000ED;17/08/2021;17;0.256;R
ES0031300000000000ED;17/08/2021;18;0.247;R
ES0031300000000000ED;17/08/2021;19;0.287;R
ES0031300000000000ED;17/08/2021;20;0.28;R
ES0031300000000000ED;17/08/2021;21;0.375;R
ES0031300000000000ED;17/08/2021;22;0.282;R
ES0031300000000000ED;17/08/2021;23;0.343;R
ES0031300000000000ED;17/08/2021;24;0.318;R
ES0031300000000000ED;18/08/2021;1;0.519;R
ES0031300000000000ED;18/08/2021;2;0.091;R
ES0031300000000000ED;18/08/2021;3;0.076;R
ES0031300000000000ED;18/08/2021;4;0.093;R
ES0031300000000000ED;18/08/2021;5;0.1;R
ES0031300000000000ED;18/08/2021;6;0.083;R
ES0031300000000000ED;18/08/2021;7;0.065;R
ES0031300000000000ED;18/08/2021;8;0.187;R
ES0031300000000000ED;18/08/2021;9;0.323;R
ES0031300000000000ED;18/08/2021;10;1.895;R
ES0031300000000000ED;18/08/2021;11;0.427;R
ES0031300000000000ED;18/08/2021;12;0.455;R
ES0031300000000000ED;18/08/2021;13;0.093;R
ES0031300000000000ED;18/08/2021;14;0.278;R
ES0031300000000000ED;18/08/2021;15;0.1;R
ES0031300000000000ED;18/08/2021;16;0.455;R
ES0031300000000000ED;18/08/2021;17;0.291;R
ES0031300000000000ED;18/08/2021;18;0.132;R
ES0031300000000000ED;18/08/2021;19;0.099;R
ES0031300000000000ED;18/08/2021;20;0.13;R
ES0031300000000000ED;18/08/2021;21;0.088;R
ES0031300000000000ED;18/08/2021;22;0.216;R
ES0031300000000000ED;18/08/2021;23;0.318;R
ES0031300000000000ED;18/08/2021;24;0.562;R
ES0031300000000000ED;19/08/2021;1;0.263;R
ES0031300000000000ED;19/08/2021;2;0.102;R
ES0031300000000000ED;19/08/2021;3;0.117;R
ES0031300000000000ED;19/08/2021;4;0.073;R
ES0031300000000000ED;19/08/2021;5;0.077;R
ES0031300000000000ED;19/08/2021;6;0.106;R
ES0031300000000000ED;19/08/2021;7;0.088;R
ES0031300000000000ED;19/08/2021;8;0.231;R
ES0031300000000000ED;19/08/2021;9;0.263;R
ES0031300000000000ED;19/08/2021;10;0.494;R
ES0031300000000000ED;19/08/2021;11;0.776;R
ES0031300000000000ED;19/08/2021;12;0.45;R
ES0031300000000000ED;19/08/2021;13;0.167;R
ES0031300000000000ED;19/08/2021;14;0.095;R
ES0031300000000000ED;19/08/2021;15;0.474;R
ES0031300000000000ED;19/08/2021;16;0.263;R
ES0031300000000000ED;19/08/2021;17;0.299;R
ES0031300000000000ED;19/08/2021;18;0.657;R
ES0031300000000000ED;19/08/2021;19;0.554;R
ES0031300000000000ED;19/08/2021;20;0.302;R
ES0031300000000000ED;19/08/2021;21;0.469;R
ES0031300000000000ED;19/08/2021;22;0.506;R
ES0031300000000000ED;19/08/2021;23;0.489;R
ES0031300000000000ED;19/08/2021;24;0.29;R
ES0031300000000000ED;20/08/2021;1;0.099;R
ES0031300000000000ED;20/08/2021;2;0.606;R
ES0031300000000000ED;20/08/2021;3;0.105;R
ES0031300000000000ED;20/08/2021;4;0.073;R
ES0031300000000000ED;20/08/2021;5;0.107;R
ES0031300000000000ED;20/08/2021;6;0.105;R
ES0031300000000000ED;20/08/2021;7;0.064;R
ES0031300000000000ED;20/08/2021;8;0.173;R
ES0031300000000000ED;20/08/2021;9;1.193;R
ES0031300000000000ED;20/08/2021;10;0.511;R
ES0031300000000000ED;20/08/2021;11;0.072;R
ES0031300000000000ED;20/08/2021;12;0.233;R
ES0031300000000000ED;20/08/2021;13;0.404;R
ES0031300000000000ED;20/08/2021;14;0.169;R
ES0031300000000000ED;20/08/2021;15;0.421;R
ES0031300000000000ED;20/08/2021;16;0.431;R
ES0031300000000000ED;20/08/2021;17;0.413;R
ES0031300000000000ED;20/08/2021;18;0.272;R
ES0031300000000000ED;20/08/2021;19;0.305;R
ES0031300000000000ED;20/08/2021;20;0.261;R
ES0031300000000000ED;20/08/2021;21;0.464;R
ES0031300000000000ED;20/08/2021;22;0.551;R
ES0031300000000000ED;20/08/2021;23;0.411;R
ES0031300000000000ED;20/08/2021;24;0.543;R
ES0031300000000000ED;21/08/2021;1;0.173;R
ES0031300000000000ED;21/08/2021;2;0.114;R
ES0031300000000000ED;21/08/2021;3;0.082;R
ES0031300000000000ED;21/08/2021;4;0.106;R
ES0031300000000000ED;21/08/2021;5;0.119;R
ES0031300000000000ED;21/08/2021;6;0.081;R
ES0031300000000000ED;21/08/2021;7;0.091;R
ES0031300000000000ED;21/08/2021;8;0.136;R
ES0031300000000000ED;21/08/2021;9;0.278;R
ES0031300000000000ED;21/08/2021;10;0.302;R
ES0031300000000000ED;21/08/2021;11;0.978;R
ES0031300000000000ED;21/08/2021;12;0.106;R
ES0031300000000000ED;21/08/2021;13;0.074;R
ES0031300000000000ED;21/08/2021;14;0.171;R
ES0031300000000000ED;21/08/2021;15;0.321;R
ES0031300000000000ED;21/08/2021;16;0.52;R
ES0031300000000000ED;21/08/2021;17;0.57;R
ES0031300000000000ED;21/08/2021;18;0.534;R
ES0031300000000000ED;21/08/2021;19;0.43;R
ES0031300000000000ED;21/08/2021;20;0.497;R
ES0031300000000000ED;21/08/2021;21;0.549;R
ES0031300000000000ED;21/08/2021;22;0.74;R
ES0031300000000000ED;21/08/2021;23;0.655;R
ES0031300000000000ED;21/08/2021;24;0.477;R
ES0031300000000000ED;22/08/2021;1;0.279;R
ES0031300000000000ED;22/08/2021;2;0.273;R
ES0031300000000000ED;22/08/2021;3;0.324;R
ES0031300000000000ED;22/08/2021;4;0.082;R
ES0031300000000000ED;22/08/2021;5;0.11;R
ES0031300000000000ED;22/08/2021;6;0.109;R
ES0031300000000000ED;22/08/2021;7;0.074;R
ES0031300000000000ED;22/08/2021;8;0.17;R
ES0031300000000000ED;22/08/2021;9;0.38;R
ES0031300000000000ED;22/08/2021;10;0.218;R
ES0031300000000000ED;22/08/2021;11;0.102;R
ES0031300000000000ED;22/08/2021;12;0.067;R
ES0031300000000000ED;22/08/2021;13;0.307;R
ES0031300000000000ED;22/08/2021;14;0.262;R
ES0031300000000000ED;22/08/2021;15;1.211;R
ES0031300000000000ED;22/08/2021;16;0.482;R
ES0031300000000000ED;22/08/2021;17;0.148;R
ES0031300000000000ED;22/08/2021;18;0.09;R
ES0031300000000000ED;22/08/2021;19;0.077;R
ES0031300000000000ED;22/08/2021;20;0.101;R
ES0031300000000000ED;22/08/2021;21;0.286;R
ES0031300000000000ED;22/08/2021;22;0.452;R
ES0031300000000000ED;22/08/2021;23;0.426;R
ES0031300000000000ED;22/08/2021;24;0.299;R
ES0031300000000000ED;23/08/2021;1;0.277;R
ES0031300000000000ED;23/08/2021;2;0.132;R
ES0031300000000000ED;23/08/2021;3;0.11;R
ES0031300000000000ED;23/08/2021;4;0.091;R
ES0031300000000000ED;23/08/2021;5;0.07;R
ES0031300000000000ED;23/08/2021;6;0.308;R
ES0031300000000000ED;23/08/2021;7;0.127;R
