CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000000ED;03/10/2021;19;0.276;R
ES0031300000000000ED;03/10/2021;20;0.059;R
ES0031300000000000ED;03/10/2021;21;0.101;R
ES0031300000000000ED;03/10/2021;22;0.199;R
ES0031300000000000ED;03/10/2021;23;0.293;R
ES0031300000000000ED;03/10/2021;24;0.479;R
ES0031300000000000ED;04/10/2021;1;0.162;R
ES0031300000000000ED;04/10/2021;2;0.133;R
ES0031300000000000ED;04/10/2021;3;0.046;R
ES0031300000000000ED;04/10/2021;4;0.036;R
ES0031300000000000ED;04/10/2021;5;0.108;R
ES0031300000000000ED;04/10/2021;6;0.056;R
ES0031300000000000ED;04/10/2021;7;0.037;R
ES0031300000000000ED;04/10/2021;8;0.056;R
ES0031300000000000ED;04/10/2021;9;0.377;R
ES0031300000000000ED;04/10/2021;10;0.637;R
ES0031300000000000ED;04/10/2021;11;1.444;R
ES0031300000000000ED;04/10/2021;12;1.416;R
ES0031300000000000ED;04/10/2021;13;0.156;R
ES0031300000000000ED;04/10/2021;14;1.697;R
ES0031300000000000ED;04/10/2021;15;0.154;R
ES0031300000000000ED;04/10/2021;16;0.037;R
ES0031300000000000ED;04/10/2021;17;0.037;R
ES0031300000000000ED;04/10/2021;18;0.063;R
ES0031300000000000ED;04/10/2021;19;0.157;R
ES0031300000000000ED;04/10/2021;20;0.176;R
ES0031300000000000ED;04/10/2021;21;0.208;R
ES0031300000000000ED;04/10/2021;22;0.07;R
ES0031300000000000ED;04/10/2021;23;0.254;R
ES0031300000000000ED;04/10/2021;24;0.102;R
ES0031300000000000ED;05/10/2021;1;0.312;R
ES0031300000000000ED;05/10/2021;2;0.091;R
ES0031300000000000ED;05/10/2021;3;0.074;R
ES0031300000000000ED;05/10/2021;4;0.037;R
ES0031300000000000ED;05/10/2021;5;0.053;R
ES0031300000000000ED;05/10/2021;6;0.104;R
ES0031300000000000ED;05/10/2021;7;0.037;R
ES0031300000000000ED;05/10/2021;8;0.038;R
ES0031300000000000ED;05/10/2021;9;0.32;R
ES0031300000000000ED;05/10/2021;10;1.424;R
ES0031300000000000ED;05/10/2021;11;0.06;R
ES0031300000000000ED;05/10/2021;12;0.055;R
ES0031300000000000ED;05/10/2021;13;0.13;R
ES0031300000000000ED;05/10/2021;14;0.259;R
ES0031300000000000ED;05/10/2021;15;0.914;R
ES0031300000000000ED;05/10/2021;16;0.891;R
ES0031300000000000ED;05/10/2021;17;0.212;R
ES0031300000000000ED;05/10/2021;18;0.081;R
ES0031300000000000ED;05/10/2021;19;0.54;R
ES0031300000000000ED;05/10/2021;20;0.641;R
ES0031300000000000ED;05/10/2021;21;0.706;R
ES0031300000000000ED;05/10/2021;22;1.105;R
ES0031300000000000ED;05/10/2021;23;0.899;R
ES0031300000000000ED;05/10/2021;24;0.75;R
ES0031300000000000ED;06/10/2021;1;0.161;R
ES0031300000000000ED;06/10/2021;2;0.091;R
ES0031300000000000ED;06/10/2021;3;0.101;R
ES0031300000000000ED;06/10/2021;4;0.137;R
ES0031300000000000ED;06/10/2021;5;0.236;R
ES0031300000000000ED;06/10/2021;6;0.248;R
ES0031300000000000ED;06/10/2021;7;0.381;R
ES0031300000000000ED;06/10/2021;8;0.18;R
ES0031300000000000ED;06/10/2021;9;0.618;R
ES0031300000000000ED;06/10/2021;10;2.031;R
ES0031300000000000ED;06/10/2021;11;0.69;R
ES0031300000000000ED;06/10/2021;12;0.622;R
ES0031300000000000ED;06/10/2021;13;0.648;R
ES0031300000000000ED;06/10/2021;14;0.543;R
ES0031300000000000ED;06/10/2021;15;1.172;R
ES0031300000000000ED;06/10/2021;16;0.199;R
ES0031300000000000ED;06/10/2021;17;0.065;R
ES0031300000000000ED;06/10/2021;18;0.103;R
ES0031300000000000ED;06/10/2021;19;0.124;R
ES0031300000000000ED;06/10/2021;20;0.139;R
ES0031300000000000ED;06/10/2021;21;0.217;R
ES0031300000000000ED;06/10/2021;22;0.658;R
ES0031300000000000ED;06/10/2021;23;0.314;R
ES0031300000000000ED;06/10/2021;24;0.234;R
ES0031300000000000ED;07/10/2021;1;0.189;R
ES0031300000000000ED;07/10/2021;2;0.05;R
ES0031300000000000ED;07/10/2021;3;0.04;R
ES0031300000000000ED;07/10/2021;4;0.121;R
ES0031300000000000ED;07/10/2021;5;0.044;R
ES0031300000000000ED;07/10/2021;6;0.063;R
ES0031300000000000ED;07/10/2021;7;0.342;R
ES0031300000000000ED;07/10/2021;8;1.057;R
ES0031300000000000ED;07/10/2021;9;0.901;R
ES0031300000000000ED;07/10/2021;10;0.144;R
ES0031300000000000ED;07/10/2021;11;1.231;R
ES0031300000000000ED;07/10/2021;12;0.188;R
ES0031300000000000ED;07/10/2021;13;0.139;R
ES0031300000000000ED;07/10/2021;14;0.106;R
ES0031300000000000ED;07/10/2021;15;0.172;R
ES0031300000000000ED;07/10/2021;16;0.117;R
ES0031300000000000ED;07/10/2021;17;0.099;R
ES0031300000000000ED;07/10/2021;18;0.17;R
ES0031300000000000ED;07/10/2021;19;0.058;R
ES0031300000000000ED;07/10/2021;20;0.142;R
ES0031300000000000ED;07/10/2021;21;0.203;R
ES0031300000000000ED;07/10/2021;22;0.414;R
ES0031300000000000ED;07/10/2021;23;0.355;R
ES0031300000000000ED;07/10/2021;24;0.49;R
ES0031300000000000ED;08/10/2021;1;0.106;R
ES0031300000000000ED;08/10/2021;2;0.119;R
ES0031300000000000ED;08/10/2021;3;0.038;R
ES0031300000000000ED;08/10/2021;4;0.072;R
ES0031300000000000ED;08/10/2021;5;0.085;R
ES0031300000000000ED;08/10/2021;6;0.038;R
ES0031300000000000ED;08/10/2021;7;0.105;R
ES0031300000000000ED;08/10/2021;8;0.151;R
ES0031300000000000ED;08/10/2021;9;0.438;R
ES0031300000000000ED;08/10/2021;10;1.585;R
ES0031300000000000ED;08/10/2021;11;0.718;R
ES0031300000000000ED;08/10/2021;12;0.094;R
ES0031300000000000ED;08/10/2021;13;0.163;R
ES0031300000000000ED;08/10/2021;14;0.05;R
ES0031300000000000ED;08/10/2021;15;0.412;R
ES0031300000000000ED;08/10/2021;16;0.258;R
ES0031300000000000ED;08/10/2021;17;0.077;R
ES0031300000000000ED;08/10/2021;18;0.171;R
ES0031300000000000ED;08/10/2021;19;0.126;R
ES0031300000000000ED;08/10/2021;20;0.166;R
ES0031300000000000ED;08/10/2021;21;0.279;R
ES0031300000000000ED;08/10/2021;22;0.305;R
ES0031300000000000ED;08/10/2021;23;0.297;R
ES0031300000000000ED;08/10/2021;24;0.509;R
ES0031300000000000ED;09/10/2021;1;0.265;R
ES0031300000000000ED;09/10/2021;2;0.055;R
ES0031300000000000ED;09/10/2021;3;0.064;R
ES0031300000000000ED;09/10/2021;4;0.161;R
ES0031300000000000ED;09/10/2021;5;0.07;R
ES0031300000000000ED;09/10/2021;6;0.037;R
ES0031300000000000ED;09/10/2021;7;0.123;R
ES0031300000000000ED;09/10/2021;8;0.117;R
ES0031300000000000ED;09/10/2021;9;0.898;R
ES0031300000000000ED;09/10/2021;10;0.786;R
ES0031300000000000ED;09/10/2021;11;0.714;R
ES0031300000000000ED;09/10/2021;12;1.203;R
ES0031300000000000ED;09/10/2021;13;0.079;R
ES0031300000000000ED;09/10/2021;14;0.182;R
ES0031300000000000ED;09/10/2021;15;0.541;R
ES0031300000000000ED;09/10/2021;16;0.246;R
ES0031300000000000ED;09/10/2021;17;0.163;R
ES0031300000000000ED;09/10/2021;18;0.102;R
ES0031300000000000ED;09/10/2021;19;0.109;R
ES0031300000000000ED;09/10/2021;20;0.148;R
ES0031300000000000ED;09/10/2021;21;0.341;R
ES0031300000000000ED;09/10/2021;22;0.464;R
ES0031300000000000ED;09/10/2021;23;0.391;R
ES0031300000000000ED;09/10/2021;24;0.264;R
ES0031300000000000ED;10/10/2021;1;0.127;R
ES0031300000000000ED;10/10/2021;2;0.36;R
ES0031300000000000ED;10/10/2021;3;0.043;R
ES0031300000000000ED;10/10/2021;4;0.091;R
ES0031300000000000ED;10/10/2021;5;0.103;R
ES0031300000000000ED;10/10/2021;6;0.045;R
ES0031300000000000ED;10/10/2021;7;0.099;R
ES0031300000000000ED;10/10/2021;8;0.09;R
ES0031300000000000ED;10/10/2021;9;0.062;R
ES0031300000000000ED;10/10/2021;10;0.326;R
ES0031300000000000ED;10/10/2021;11;0.61;R
ES0031300000000000ED;10/10/2021;12;1.761;R
ES0031300000000000ED;10/10/2021;13;0.047;R
ES0031300000000000ED;10/10/2021;14;0.113;R
ES0031300000000000ED;10/10/2021;15;1.189;R
ES0031300000000000ED;10/10/2021;16;0.782;R
ES0031300000000000ED;10/10/2021;17;0.273;R
ES0031300000000000ED;10/10/2021;18;0.466;R
ES0031300000000000ED;10/10/2021;19;0.034;R
ES0031300000000000ED;10/10/2021;20;0.051;R
ES0031300000000000ED;10/10/2021;21;0.1;R
ES0031300000000000ED;10/10/2021;22;0.292;R
ES0031300000000000ED;10/10/2021;23;0.316;R
ES0031300000000000ED;10/10/2021;24;0.287;R
ES0031300000000000ED;11/10/2021;1;0.259;R
ES0031300000000000ED;11/10/2021;2;0.081;R
ES0031300000000000ED;11/10/2021;3;0.046;R
ES0031300000000000ED;11/10/2021;4;0.115;R
ES0031300000000000ED;11/10/2021;5;0.038;R
ES0031300000000000ED;11/10/2021;6;0.362;R
ES0031300000000000ED;11/10/2021;7;0.24;R
ES0031300000000000ED;11/10/2021;8;0.132;R
ES0031300000000000ED;11/10/2021;9;0.176;R
ES0031300000000000ED;11/10/2021;10;0.728;R
ES0031300000000000ED;11/10/2021;11;2.212;R
ES0031300000000000ED;11/10/2021;12;0.688;R
ES0031300000000000ED;11/10/2021;13;0.865;R
ES0031300000000000ED;11/10/2021;14;1.432;R
ES0031300000000000ED;11/10/2021;15;0.069;R
ES0031300000000000ED;11/10/2021;16;0.034;R
ES0031300000000000ED;11/10/2021;17;0.11;R
ES0031300000000000ED;11/10/2021;18;0.036;R
ES0031300000000000ED;11/10/2021;19;0.049;R
ES0031300000000000ED;11/10/2021;20;0.335;R
ES0031300000000000ED;11/10/2021;21;0.215;R
ES0031300000000000ED;11/10/2021;22;0.184;R
ES0031300000000000ED;11/10/2021;23;0.306;R
ES0031300000000000ED;11/10/2021;24;0.099;R
ES0031300000000000ED;12/10/2021;1;0.066;R
ES0031300000000000ED;12/10/2021;2;0.063;R
ES0031300000000000ED;12/10/2021;3;0.32;R
ES0031300000000000ED;12/10/2021;4;0.034;R
ES0031300000000000ED;12/10/2021;5;0.034;R
ES0031300000000000ED;12/10/2021;6;0.1;R
ES0031300000000000ED;12/10/2021;7;0.062;R
ES0031300000000000ED;12/10/2021;8;0.034;R
ES0031300000000000ED;12/10/2021;9;0.153;R
ES0031300000000000ED;12/10/2021;10;0.684;R
ES0031300000000000ED;12/10/2021;11;0.81;R
ES0031300000000000ED;12/10/2021;12;0.571;R
ES0031300000000000ED;12/10/2021;13;0.668;R
ES0031300000000000ED;12/10/2021;14;0.219;R
ES0031300000000000ED;12/10/2021;15;0.315;R
ES0031300000000000ED;12/10/2021;16;0.351;R
ES0031300000000000ED;12/10/2021;17;0.276;R
ES0031300000000000ED;12/10/2021;18;0.215;R
ES0031300000000000ED;12/10/2021;19;0.206;R
ES0031300000000000ED;12/10/2021;20;0.297;R
ES0031300000000000ED;12/10/2021;21;0.065;R
ES0031300000000000ED;12/10/2021;22;0.114;R
ES0031300000000000ED;12/10/2021;23;0.674;R
ES0031300000000000ED;12/10/2021;24;0.523;R
ES0031300000000000ED;13/10/2021;1;0.248;R
ES0031300000000000ED;13/10/2021;2;0.266;R
ES0031300000000000ED;13/10/2021;3;0.275;R
ES0031300000000000ED;13/10/2021;4;0.445;R
ES0031300000000000ED;13/10/2021;5;0.26;R
ES0031300000000000ED;13/10/2021;6;0.314;R
ES0031300000000000ED;13/10/2021;7;0.224;R
ES0031300000000000ED;13/10/2021;8;0.236;R
ES0031300000000000ED;13/10/2021;9;0.576;R
ES0031300000000000ED;13/10/2021;10;2.924;R
ES0031300000000000ED;13/10/2021;11;0.228;R
ES0031300000000000ED;13/10/2021;12;0.7;R
ES0031300000000000ED;13/10/2021;13;0.095;R
ES0031300000000000ED;13/10/2021;14;0.035;R
ES0031300000000000ED;13/10/2021;15;0.035;R
ES0031300000000000ED;13/10/2021;16;0.287;R
ES0031300000000000ED;13/10/2021;17;0.214;R
ES0031300000000000ED;13/10/2021;18;0.196;R
ES0031300000000000ED;13/10/2021;19;0.132;R
ES0031300000000000ED;13/10/2021;20;0.18;R
ES0031300000000000ED;13/10/2021;21;0.291;R
ES0031300000000000ED;13/10/2021;22;0.584;R
ES0031300000000000ED;13/10/2021;23;0.317;R
ES0031300000000000ED;13/10/2021;24;0.232;R
ES0031300000000000ED;14/10/2021;1;0.168;R
ES0031300000000000ED;14/10/2021;2;0.134;R
ES0031300000000000ED;14/10/2021;3;0.043;R
ES0031300000000000ED;14/10/2021;4;0.035;R
ES0031300000000000ED;14/10/2021;5;0.111;R
ES0031300000000000ED;14/10/2021;6;0.282;R
ES0031300000000000ED;14/10/2021;7;0.039;R
ES0031300000000000ED;14/10/2021;8;0.068;R
ES0031300000000000ED;14/10/2021;9;0.095;R
ES0031300000000000ED;14/10/2021;10;0.323;R
ES0031300000000000ED;14/10/2021;11;2.672;R
ES0031300000000000ED;14/10/2021;12;0.248;R
ES0031300000000000ED;14/10/2021;13;1.133;R
ES0031300000000000ED;14/10/2021;14;0.509;R
ES0031300000000000ED;14/10/2021;15;0.258;R
ES0031300000000000ED;14/10/2021;16;0.069;R
ES0031300000000000ED;14/10/2021;17;0.116;R
ES0031300000000000ED;14/10/2021;18;0.045;R
ES0031300000000000ED;14/10/2021;19;0.102;R
ES0031300000000000ED;14/10/2021;20;0.356;R
ES0031300000000000ED;14/10/2021;21;0.269;R
ES0031300000000000ED;14/10/2021;22;0.388;R
ES0031300000000000ED;14/10/2021;23;0.292;R
ES0031300000000000ED;14/10/2021;24;0.213;R
ES0031300000000000ED;15/10/2021;1;0.296;R
ES0031300000000000ED;15/10/2021;2;0.117;R
ES0031300000000000ED;15/10/2021;3;0.04;R
ES0031300000000000ED;15/10/2021;4;0.061;R
ES0031300000000000ED;15/10/2021;5;0.077;R
ES0031300000000000ED;15/10/2021;6;0.034;R
ES0031300000000000ED;15/10/2021;7;0.077;R
ES0031300000000000ED;15/10/2021;8;0.061;R
ES0031300000000000ED;15/10/2021;9;0.88;R
ES0031300000000000ED;15/10/2021;10;1.812;R
ES0031300000000000ED;15/10/2021;11;1.619;R
ES0031300000000000ED;15/10/2021;12;0.648;R
ES0031300000000000ED;15/10/2021;13;0.702;R
ES0031300000000000ED;15/10/2021;14;0.643;R
ES0031300000000000ED;15/10/2021;15;0.746;R
ES0031300000000000ED;15/10/2021;16;0.452;R
ES0031300000000000ED;15/10/2021;17;0.518;R
ES0031300000000000ED;15/10/2021;18;0.435;R
ES0031300000000000ED;15/10/2021;19;0.531;R
ES0031300000000000ED;15/10/2021;20;0.683;R
ES0031300000000000ED;15/10/2021;21;0.759;R
ES0031300000000000ED;15/10/2021;22;0.956;R
ES0031300000000000ED;15/10/2021;23;1.093;R
ES0031300000000000ED;15/10/2021;24;1.035;R
ES0031300000000000ED;16/10/2021;1;0.671;R
ES0031300000000000ED;16/10/2021;2;0.382;R
ES0031300000000000ED;16/10/2021;3;0.4;R
ES0031300000000000ED;16/10/2021;4;0.427;R
ES0031300000000000ED;16/10/2021;5;0.503;R
ES0031300000000000ED;16/10/2021;6;0.674;R
ES0031300000000000ED;16/10/2021;7;0.501;R
ES0031300000000000ED;16/10/2021;8;0.497;R
ES0031300000000000ED;16/10/2021;9;0.904;R
ES0031300000000000ED;16/10/2021;10;2.877;R
ES0031300000000000ED;16/10/2021;11;1.214;R
ES0031300000000000ED;16/10/2021;12;0.878;R
ES0031300000000000ED;16/10/2021;13;0.779;R
ES0031300000000000ED;16/10/2021;14;0.734;R
ES0031300000000000ED;16/10/2021;15;1.398;R
ES0031300000000000ED;16/10/2021;16;0.958;R
ES0031300000000000ED;16/10/2021;17;0.722;R
ES0031300000000000ED;16/10/2021;18;0.786;R
ES0031300000000000ED;16/10/2021;19;0.654;R
ES0031300000000000ED;16/10/2021;20;0.814;R
ES0031300000000000ED;16/10/2021;21;0.843;R
ES0031300000000000ED;16/10/2021;22;1.497;R
ES0031300000000000ED;16/10/2021;23;1.077;R
ES0031300000000000ED;16/10/2021;24;0.937;R
ES0031300000000000ED;17/10/2021;1;0.367;R
ES0031300000000000ED;17/10/2021;2;0.28;R
ES0031300000000000ED;17/10/2021;3;0.276;R
ES0031300000000000ED;17/10/2021;4;0.26;R
ES0031300000000000ED;17/10/2021;5;0.303;R
ES0031300000000000ED;17/10/2021;6;0.556;R
ES0031300000000000ED;17/10/2021;7;0.313;R
ES0031300000000000ED;17/10/2021;8;0.345;R
ES0031300000000000ED;17/10/2021;9;0.625;R
ES0031300000000000ED;17/10/2021;10;2.761;R
ES0031300000000000ED;17/10/2021;11;1.308;R
ES0031300000000000ED;17/10/2021;12;1.122;R
ES0031300000000000ED;17/10/2021;13;0.383;R
ES0031300000000000ED;17/10/2021;14;0.307;R
ES0031300000000000ED;17/10/2021;15;0.327;R
ES0031300000000000ED;17/10/2021;16;0.243;R
ES0031300000000000ED;17/10/2021;17;0.204;R
ES0031300000000000ED;17/10/2021;18;0.505;R
ES0031300000000000ED;17/10/2021;19;0.485;R
ES0031300000000000ED;17/10/2021;20;0.448;R
ES0031300000000000ED;17/10/2021;21;0.554;R
ES0031300000000000ED;17/10/2021;22;0.76;R
ES0031300000000000ED;17/10/2021;23;0.503;R
ES0031300000000000ED;17/10/2021;24;0.538;R
ES0031300000000000ED;18/10/2021;1;0.415;R
ES0031300000000000ED;18/10/2021;2;0.278;R
ES0031300000000000ED;18/10/2021;3;0.301;R
ES0031300000000000ED;18/10/2021;4;0.303;R
ES0031300000000000ED;18/10/2021;5;0.267;R
ES0031300000000000ED;18/10/2021;6;0.514;R
ES0031300000000000ED;18/10/2021;7;0.365;R
ES0031300000000000ED;18/10/2021;8;0.301;R
ES0031300000000000ED;18/10/2021;9;0.453;R
ES0031300000000000ED;18/10/2021;10;1.115;R
ES0031300000000000ED;18/10/2021;11;0.995;R
ES0031300000000000ED;18/10/2021;12;1.374;R
ES0031300000000000ED;18/10/2021;13;1.421;R
ES0031300000000000ED;18/10/2021;14;2.286;R
ES0031300000000000ED;18/10/2021;15;0.098;R
ES0031300000000000ED;18/10/2021;16;0.068;R
ES0031300000000000ED;18/10/2021;17;0.08;R
ES0031300000000000ED;18/10/2021;18;0.035;R
ES0031300000000000ED;18/10/2021;19;0.054;R
ES0031300000000000ED;18/10/2021;20;0.093;R
ES0031300000000000ED;18/10/2021;21;0.954;R
ES0031300000000000ED;18/10/2021;22;1.101;R
ES0031300000000000ED;18/10/2021;23;0.972;R
ES0031300000000000ED;18/10/2021;24;0.841;R
ES0031300000000000ED;19/10/2021;1;0.736;R
ES0031300000000000ED;19/10/2021;2;0.575;R
ES0031300000000000ED;19/10/2021;3;0.27;R
ES0031300000000000ED;19/10/2021;4;0.27;R
ES0031300000000000ED;19/10/2021;5;0.331;R
ES0031300000000000ED;19/10/2021;6;0.33;R
ES0031300000000000ED;19/10/2021;7;0.314;R
ES0031300000000000ED;19/10/2021;8;0.336;R
ES0031300000000000ED;19/10/2021;9;0.856;R
ES0031300000000000ED;19/10/2021;10;2.361;R
ES0031300000000000ED;19/10/2021;11;1.495;R
ES0031300000000000ED;19/10/2021;12;1.071;R
ES0031300000000000ED;19/10/2021;13;1.053;R
ES0031300000000000ED;19/10/2021;14;1.004;R
ES0031300000000000ED;19/10/2021;15;0.573;R
ES0031300000000000ED;19/10/2021;16;0.149;R
ES0031300000000000ED;19/10/2021;17;0.144;R
ES0031300000000000ED;19/10/2021;18;0.096;R
ES0031300000000000ED;19/10/2021;19;0.649;R
ES0031300000000000ED;19/10/2021;20;0.787;R
ES0031300000000000ED;19/10/2021;21;0.634;R
ES0031300000000000ED;19/10/2021;22;1.37;R
ES0031300000000000ED;19/10/2021;23;0.722;R
ES0031300000000000ED;19/10/2021;24;0.665;R
ES0031300000000000ED;20/10/2021;1;0.516;R
ES0031300000000000ED;20/10/2021;2;0.513;R
ES0031300000000000ED;20/10/2021;3;0.582;R
ES0031300000000000ED;20/10/2021;4;0.475;R
ES0031300000000000ED;20/10/2021;5;0.544;R
ES0031300000000000ED;20/10/2021;6;0.53;R
ES0031300000000000ED;20/10/2021;7;0.702;R
ES0031300000000000ED;20/10/2021;8;0.598;R
ES0031300000000000ED;20/10/2021;9;0.757;R
ES0031300000000000ED;20/10/2021;10;2.59;R
ES0031300000000000ED;20/10/2021;11;0.601;R
ES0031300000000000ED;20/10/2021;12;0.612;R
ES0031300000000000ED;20/10/2021;13;0.683;R
ES0031300000000000ED;20/10/2021;14;0.692;R
ES0031300000000000ED;20/10/2021;15;1.031;R
ES0031300000000000ED;20/10/2021;16;0.656;R
ES0031300000000000ED;20/10/2021;17;0.068;R
ES0031300000000000ED;20/10/2021;18;0.186;R
ES0031300000000000ED;20/10/2021;19;0.143;R
ES0031300000000000ED;20/10/2021;20;0.152;R
ES0031300000000000ED;20/10/2021;21;0.217;R
ES0031300000000000ED;20/10/2021;22;0.475;R
ES0031300000000000ED;20/10/2021;23;0.276;R
ES0031300000000000ED;20/10/2021;24;0.283;R
ES0031300000000000ED;21/10/2021;1;0.284;R
ES0031300000000000ED;21/10/2021;2;0.202;R
ES0031300000000000ED;21/10/2021;3;0.167;R
ES0031300000000000ED;21/10/2021;4;0.059;R
ES0031300000000000ED;21/10/2021;5;0.057;R
ES0031300000000000ED;21/10/2021;6;0.097;R
ES0031300000000000ED;21/10/2021;7;0.267;R
ES0031300000000000ED;21/10/2021;8;0.074;R
ES0031300000000000ED;21/10/2021;9;0.287;R
ES0031300000000000ED;21/10/2021;10;2.256;R
ES0031300000000000ED;21/10/2021;11;1.716;R
ES0031300000000000ED;21/10/2021;12;0.687;R
ES0031300000000000ED;21/10/2021;13;0.128;R
ES0031300000000000ED;21/10/2021;14;0.112;R
ES0031300000000000ED;21/10/2021;15;0.777;R
ES0031300000000000ED;21/10/2021;16;0.563;R
ES0031300000000000ED;21/10/2021;17;0.056;R
ES0031300000000000ED;21/10/2021;18;0.097;R
ES0031300000000000ED;21/10/2021;19;0.13;R
ES0031300000000000ED;21/10/2021;20;0.16;R
ES0031300000000000ED;21/10/2021;21;0.265;R
ES0031300000000000ED;21/10/2021;22;0.205;R
ES0031300000000000ED;21/10/2021;23;0.435;R
ES0031300000000000ED;21/10/2021;24;0.319;R
ES0031300000000000ED;22/10/2021;1;0.192;R
ES0031300000000000ED;22/10/2021;2;0.293;R
ES0031300000000000ED;22/10/2021;3;0.1;R
ES0031300000000000ED;22/10/2021;4;0.11;R
ES0031300000000000ED;22/10/2021;5;0.036;R
ES0031300000000000ED;22/10/2021;6;0.069;R
ES0031300000000000ED;22/10/2021;7;0.075;R
ES0031300000000000ED;22/10/2021;8;0.037;R
ES0031300000000000ED;22/10/2021;9;0.37;R
ES0031300000000000ED;22/10/2021;10;1.977;R
ES0031300000000000ED;22/10/2021;11;0.15;R
ES0031300000000000ED;22/10/2021;12;0.118;R
ES0031300000000000ED;22/10/2021;13;0.162;R
ES0031300000000000ED;22/10/2021;14;0.135;R
ES0031300000000000ED;22/10/2021;15;0.288;R
ES0031300000000000ED;22/10/2021;16;0.135;R
ES0031300000000000ED;22/10/2021;17;0.128;R
ES0031300000000000ED;22/10/2021;18;0.126;R
ES0031300000000000ED;22/10/2021;19;0.172;R
ES0031300000000000ED;22/10/2021;20;0.236;R
ES0031300000000000ED;22/10/2021;21;0.21;R
ES0031300000000000ED;22/10/2021;22;0.858;R
ES0031300000000000ED;22/10/2021;23;0.542;R
ES0031300000000000ED;22/10/2021;24;0.28;R
ES0031300000000000ED;23/10/2021;1;0.236;R
ES0031300000000000ED;23/10/2021;2;0.16;R
ES0031300000000000ED;23/10/2021;3;0.067;R
ES0031300000000000ED;23/10/2021;4;0.034;R
ES0031300000000000ED;23/10/2021;5;0.12;R
ES0031300000000000ED;23/10/2021;6;0.036;R
ES0031300000000000ED;23/10/2021;7;0.05;R
