CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000001EX;01/04/2021;1;0.061;R
ES0031300000000001EX;01/04/2021;2;0.055;R
ES0031300000000001EX;01/04/2021;3;0.108;R
ES0031300000000001EX;01/04/2021;4;0.065;R
ES0031300000000001EX;01/04/2021;5;0.057;R
ES0031300000000001EX;01/04/2021;6;0.057;R
ES0031300000000001EX;01/04/2021;7;0.051;R
ES0031300000000001EX;01/04/2021;8;0.056;R
ES0031300000000001EX;01/04/2021;9;0.116;R
ES0031300000000001EX;01/04/2021;10;0.258;R
ES0031300000000001EX;01/04/2021;11;0.231;R
ES0031300000000001EX;01/04/2021;12;0.13;R
ES0031300000000001EX;01/04/2021;13;0.056;R
ES0031300000000001EX;01/04/2021;14;0.072;R
ES0031300000000001EX;01/04/2021;15;0.917;R
ES0031300000000001EX;01/04/2021;16;0.327;R
ES0031300000000001EX;01/04/2021;17;0.196;R
ES0031300000000001EX;01/04/2021;18;0.214;R
ES0031300000000001EX;01/04/2021;19;0.793;R
ES0031300000000001EX;01/04/2021;20;0.581;R
ES0031300000000001EX;01/04/2021;21;0.296;R
ES0031300000000001EX;01/04/2021;22;0.276;R
ES0031300000000001EX;01/04/2021;23;0.237;R
ES0031300000000001EX;01/04/2021;24;0.235;R
ES0031300000000001EX;02/04/2021;1;0.114;R
ES0031300000000001EX;02/04/2021;2;0.066;R
ES0031300000000001EX;02/04/2021;3;0.067;R
ES0031300000000001EX;02/04/2021;4;0.1;R
ES0031300000000001EX;02/04/2021;5;0.055;R
ES0031300000000001EX;02/04/2021;6;0.06;R
ES0031300000000001EX;02/04/2021;7;0.053;R
ES0031300000000001EX;02/04/2021;8;0.052;R
ES0031300000000001EX;02/04/2021;9;0.056;R
ES0031300000000001EX;02/04/2021;10;0.208;R
ES0031300000000001EX;02/04/2021;11;0.78;R
ES0031300000000001EX;02/04/2021;12;0.825;R
ES0031300000000001EX;02/04/2021;13;0.519;R
ES0031300000000001EX;02/04/2021;14;0.074;R
ES0031300000000001EX;02/04/2021;15;0.187;R
ES0031300000000001EX;02/04/2021;16;0.406;R
ES0031300000000001EX;02/04/2021;17;0.22;R
ES0031300000000001EX;02/04/2021;18;0.219;R
ES0031300000000001EX;02/04/2021;19;0.169;R
ES0031300000000001EX;02/04/2021;20;0.139;R
ES0031300000000001EX;02/04/2021;21;0.061;R
ES0031300000000001EX;02/04/2021;22;0.226;R
ES0031300000000001EX;02/04/2021;23;0.262;R
ES0031300000000001EX;02/04/2021;24;0.228;R
ES0031300000000001EX;03/04/2021;1;0.184;R
ES0031300000000001EX;03/04/2021;2;0.056;R
ES0031300000000001EX;03/04/2021;3;0.056;R
ES0031300000000001EX;03/04/2021;4;0.052;R
ES0031300000000001EX;03/04/2021;5;0.075;R
ES0031300000000001EX;03/04/2021;6;0.095;R
ES0031300000000001EX;03/04/2021;7;0.057;R
ES0031300000000001EX;03/04/2021;8;0.051;R
ES0031300000000001EX;03/04/2021;9;0.073;R
ES0031300000000001EX;03/04/2021;10;0.267;R
ES0031300000000001EX;03/04/2021;11;0.201;R
ES0031300000000001EX;03/04/2021;12;0.195;R
ES0031300000000001EX;03/04/2021;13;0.542;R
ES0031300000000001EX;03/04/2021;14;0.261;R
ES0031300000000001EX;03/04/2021;15;0.809;R
ES0031300000000001EX;03/04/2021;16;0.466;R
