id;name;geoid;geoname;value;datetime
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;173.88;2021-09-09T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;182.26;2021-09-09T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;218.87;2021-09-09T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;212.78;2021-09-09T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;303.83;2021-09-09T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;303.53;2021-09-09T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;303.91;2021-09-09T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;305.41;2021-09-09T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;207.81;2021-09-09T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;205.27;2021-09-09T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;202.88;2021-09-09T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.23;2021-09-09T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;309.65;2021-09-09T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;319.46;2021-09-09T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;321.38;2021-09-09T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;320.14;2021-09-09T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;223.85;2021-09-09T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;218.09;2021-09-09T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;192.44;2021-09-10T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;190.27;2021-09-10T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;187.85;2021-09-10T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;186.58;2021-09-10T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;184.64;2021-09-10T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;186.56;2021-09-10T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;188.07;2021-09-10T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.78;2021-09-10T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.03;2021-09-10T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;225.94;2021-09-10T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;315.19;2021-09-10T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;311.75;2021-09-10T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;311.67;2021-09-10T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;311.2;2021-09-10T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;218.25;2021-09-10T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;216.33;2021-09-10T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;214.29;2021-09-10T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;216.73;2021-09-10T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;312.38;2021-09-10T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;321.87;2021-09-10T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;325.91;2021-09-10T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;326.12;2021-09-10T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.29;2021-09-10T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;228.57;2021-09-10T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.39;2021-09-11T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.38;2021-09-11T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.16;2021-09-11T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.76;2021-09-11T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;196.97;2021-09-11T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;196.55;2021-09-11T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;194.1;2021-09-11T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;194.42;2021-09-11T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;192.96;2021-09-11T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;190.29;2021-09-11T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;188.41;2021-09-11T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;182.67;2021-09-11T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;180.38;2021-09-11T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;174.34;2021-09-11T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;171.41;2021-09-11T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;150.96;2021-09-11T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;149.43;2021-09-11T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;165.11;2021-09-11T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;182.75;2021-09-11T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.26;2021-09-11T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;200.11;2021-09-11T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;204;2021-09-11T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.06;2021-09-11T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;198.79;2021-09-11T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.4;2021-09-12T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.01;2021-09-12T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.72;2021-09-12T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.34;2021-09-12T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;200.89;2021-09-12T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;198.23;2021-09-12T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;198.15;2021-09-12T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.18;2021-09-12T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;191.02;2021-09-12T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;187.47;2021-09-12T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;158.55;2021-09-12T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;147.78;2021-09-12T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;147.1;2021-09-12T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;146.58;2021-09-12T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;146.56;2021-09-12T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;140.22;2021-09-12T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;140.54;2021-09-12T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;149.77;2021-09-12T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;178.09;2021-09-12T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.39;2021-09-12T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;205.17;2021-09-12T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;206.42;2021-09-12T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;204.36;2021-09-12T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.24;2021-09-12T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;200.33;2021-09-13T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;198.44;2021-09-13T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;191.19;2021-09-13T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;180.55;2021-09-13T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;165.24;2021-09-13T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;164.62;2021-09-13T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.34;2021-09-13T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;196.55;2021-09-13T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.31;2021-09-13T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;226.35;2021-09-13T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;316.48;2021-09-13T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;318.55;2021-09-13T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;318.7;2021-09-13T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;317.51;2021-09-13T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;222.96;2021-09-13T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;219.42;2021-09-13T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;221.08;2021-09-13T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;228.07;2021-09-13T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;330.64;2021-09-13T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;334.96;2021-09-13T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;337.03;2021-09-13T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;331.41;2021-09-13T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.69;2021-09-13T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;228.55;2021-09-13T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;154.91;2021-09-14T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;155.5;2021-09-14T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;153.85;2021-09-14T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;153.68;2021-09-14T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;152.37;2021-09-14T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;156.2;2021-09-14T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;186.62;2021-09-14T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;198.52;2021-09-14T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;240.36;2021-09-14T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.83;2021-09-14T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;324.62;2021-09-14T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;326.69;2021-09-14T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;328.35;2021-09-14T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;326.58;2021-09-14T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.96;2021-09-14T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;230.66;2021-09-14T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.41;2021-09-14T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;234.51;2021-09-14T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;334.38;2021-09-14T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;337.31;2021-09-14T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;338.38;2021-09-14T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;338.62;2021-09-14T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;239.36;2021-09-14T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;235.45;2021-09-14T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;211.44;2021-09-15T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;208.49;2021-09-15T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.47;2021-09-15T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;199.23;2021-09-15T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;199.33;2021-09-15T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.99;2021-09-15T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;208.77;2021-09-15T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;219.3;2021-09-15T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.38;2021-09-15T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.05;2021-09-15T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;345.55;2021-09-15T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;344.16;2021-09-15T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;345.66;2021-09-15T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;341.06;2021-09-15T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;247.94;2021-09-15T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;247.72;2021-09-15T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;247.98;2021-09-15T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;247.75;2021-09-15T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;342.31;2021-09-15T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;348.33;2021-09-15T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;354.04;2021-09-15T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;346.05;2021-09-15T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;245.58;2021-09-15T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;233.42;2021-09-15T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;230.63;2021-09-16T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;225.09;2021-09-16T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;217.54;2021-09-16T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;216.99;2021-09-16T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;216.65;2021-09-16T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;216.58;2021-09-16T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;222.03;2021-09-16T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;230.88;2021-09-16T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.67;2021-09-16T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;248.98;2021-09-16T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;252.43;2021-09-16T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.21;2021-09-16T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;252.59;2021-09-16T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;252.42;2021-09-16T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;241.19;2021-09-16T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;235.59;2021-09-16T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;232.84;2021-09-16T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;232.98;2021-09-16T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.25;2021-09-16T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;269.29;2021-09-16T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;270.06;2021-09-16T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;271.39;2021-09-16T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;257.11;2021-09-16T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.45;2021-09-16T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;212.46;2021-09-17T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.42;2021-09-17T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.26;2021-09-17T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.36;2021-09-17T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.29;2021-09-17T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;196.15;2021-09-17T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;211.11;2021-09-17T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;218.2;2021-09-17T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;245.55;2021-09-17T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;237.04;2021-09-17T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;240.92;2021-09-17T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;232.14;2021-09-17T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;224.22;2021-09-17T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;200.48;2021-09-17T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;188.04;2021-09-17T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;188.31;2021-09-17T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;189.27;2021-09-17T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;218.36;2021-09-17T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;243.22;2021-09-17T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;251.74;2021-09-17T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.81;2021-09-17T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;249.86;2021-09-17T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.1;2021-09-17T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.88;2021-09-17T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;219.28;2021-09-18T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;217.11;2021-09-18T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;211.33;2021-09-18T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;198.04;2021-09-18T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.72;2021-09-18T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.14;2021-09-18T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;212.09;2021-09-18T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;202.54;2021-09-18T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.05;2021-09-18T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.5;2021-09-18T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;175.39;2021-09-18T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;168.83;2021-09-18T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;168.81;2021-09-18T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;169.48;2021-09-18T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;164.04;2021-09-18T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;154.1;2021-09-18T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;154.03;2021-09-18T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;166.82;2021-09-18T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;200.35;2021-09-18T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.76;2021-09-18T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;227.95;2021-09-18T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;226.53;2021-09-18T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;222.96;2021-09-18T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;218.66;2021-09-18T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;206.43;2021-09-19T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.37;2021-09-19T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;201.99;2021-09-19T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203;2021-09-19T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.22;2021-09-19T04:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.65;2021-09-19T05:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.35;2021-09-19T06:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.84;2021-09-19T07:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;190.41;2021-09-19T08:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;168.84;2021-09-19T09:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;155.95;2021-09-19T10:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;142.32;2021-09-19T11:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;126.74;2021-09-19T12:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;142.63;2021-09-19T13:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;148.61;2021-09-19T14:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;126.42;2021-09-19T15:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;126.76;2021-09-19T16:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;159.06;2021-09-19T17:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;181.32;2021-09-19T18:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;206.37;2021-09-19T19:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;224.35;2021-09-19T20:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;228.74;2021-09-19T21:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;224.31;2021-09-19T22:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;220.49;2021-09-19T23:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.85;2021-09-20T00:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;179.08;2021-09-20T01:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;178.57;2021-09-20T02:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;178.64;2021-09-20T03:00:00+02:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;177.94;2021-09-20T04:00:00+02:00
